Col1,wPre,Type
6.316,0.97500000,N
6.333,0.97777778,N
6.349,1.02777778,N
6.366,1.05555556,N
6.384,0.95833333,N
6.400,0.96944444,N
6.416,0.98055556,N
6.432,1.04444444,N
6.450,1.05277778,N
6.467,1.03888889,N
6.484,1.02777778,N
6.502,0.95000000,N
6.517,0.97500000,N
6.534,1.02222222,N
6.551,1.05277778,N
6.568,1.05000000,N
6.586,0.99722222,N
6.602,0.93888889,N
6.618,0.99722222,N
6.635,1.03611111,N
6.652,1.05555556,N
6.669,1.05555556,N
6.687,1.02222222,N
6.704,0.96666667,N
6.720,0.97500000,N
6.736,1.03055556,N
6.754,1.03055556,N
6.771,0.98611111,N
6.787,0.99166667,N
6.804,0.98333333,N
6.820,0.98888889,N
6.837,1.05555556,N
6.854,1.06666667,N
6.872,1.04444444,N
6.889,0.98611111,N
6.906,0.98611111,N
6.922,1.00000000,N
6.939,1.05000000,N
6.956,1.08333333,N
6.974,1.00833333,N
6.991,0.98611111,N
7.008,1.00555556,N
7.024,1.00833333,N
7.041,1.05000000,N
7.059,1.08611111,N
7.077,1.06111111,N
7.095,0.98611111,N
7.111,1.00555556,N
7.128,1.06666667,N
7.146,1.05000000,N
7.163,1.05277778,N
7.181,1.04444444,N
7.198,1.00000000,N
7.215,0.97222222,N
7.231,1.02222222,N
7.248,1.08055556,N
7.266,1.05277778,N
7.283,0.96944444,N
7.300,0.98888889,N
7.316,0.99166667,N
7.333,1.02777778,N
7.350,1.00833333,N
7.367,1.03055556,N
7.384,1.04722222,N
7.401,0.97222222,N
7.417,0.99166667,N
7.434,1.05000000,N
7.451,1.06388889,N
7.469,1.06388889,N
7.487,1.02777778,N
7.504,1.02222222,N
7.521,1.01111111,N
7.538,1.06944444,N
7.556,1.08611111,N
7.574,1.04722222,N
7.591,1.00277778,N
7.608,0.99722222,N
7.625,1.00277778,N
7.641,1.07777778,N
7.659,1.08611111,N
7.677,1.03055556,N
7.695,0.98611111,N
7.711,1.00555556,N
7.728,1.03611111,N
7.745,1.00277778,N
7.762,1.04444444,N
7.779,0.99722222,N
7.796,0.94166667,N
7.811,0.90277778,N
7.827,0.93888889,N
7.842,1.03611111,N
7.859,1.01111111,N
7.876,0.98055556,N
7.893,1.00833333,N
7.909,0.96666667,N
7.926,0.96111111,N
7.942,1.01111111,N
7.958,1.02777778,N
7.976,1.03611111,N
7.993,0.96111111,N
8.009,0.93888889,N
8.024,1.03055556,N
8.042,1.07500000,N
8.060,1.02222222,N
8.077,1.05000000,N
8.094,0.99722222,N
8.111,0.98055556,N
8.127,1.02500000,N
8.144,1.03333333,N
8.161,1.05000000,N
8.179,1.02222222,N
8.196,0.96111111,N
8.212,0.88611111,N
8.227,0.92500000,N
8.242,0.99444444,N
8.259,1.01111111,N
8.276,1.05000000,N
8.293,1.00000000,N
8.310,0.96111111,N
8.326,1.05000000,N
8.343,1.06388889,N
8.361,1.05000000,N
8.378,1.01944444,N
8.395,0.96944444,N
8.412,0.97500000,N
8.428,0.95833333,N
8.444,0.96111111,N
8.460,0.94722222,N
8.476,0.97500000,N
8.492,0.95000000,N
8.508,0.93888889,N
8.523,0.95277778,N
8.539,0.99444444,N
8.556,0.97500000,N
8.572,0.93611111,N
8.588,0.91111111,N
8.603,0.91944444,N
8.618,0.93611111,N
8.634,0.98888889,N
8.650,1.00000000,N
8.667,1.01111111,N
8.684,0.90277778,N
8.699,0.86944444,N
8.713,0.89444444,N
8.728,0.91666667,N
8.744,0.97500000,N
8.760,0.97222222,N
8.776,0.94166667,N
8.792,0.93333333,N
8.807,0.90833333,N
8.822,0.88611111,N
8.837,0.95555556,N
8.853,0.98333333,N
8.869,0.98888889,N
8.886,0.90833333,N
8.901,0.89722222,N
8.916,0.92222222,N
8.931,0.94166667,N
8.947,0.96666667,N
8.963,0.95555556,N
8.979,0.93333333,N
8.995,0.93611111,N
9.010,0.91944444,N
9.026,0.92222222,N
9.041,0.97500000,N
9.057,1.02222222,N
9.074,1.00277778,N
9.091,0.93611111,N
9.107,0.95277778,N
9.122,0.96111111,N
9.138,0.95277778,N
9.154,0.96944444,N
9.171,0.97222222,N
9.187,0.96388889,N
9.203,0.93611111,N
9.218,0.94444444,N
9.234,0.98055556,N
9.250,0.99444444,N
9.267,0.98888889,N
9.284,0.96111111,N
9.300,0.95277778,N
9.315,0.93611111,N
9.331,0.95833333,N
9.347,0.96388889,N
9.363,0.98888889,N
9.380,1.00555556,N
9.396,0.96944444,N
9.412,0.94166667,N
9.428,0.96944444,N
9.444,0.96388889,N
9.460,0.95833333,N
9.476,0.95555556,N
9.492,0.92222222,N
9.508,0.92222222,N
9.523,0.97222222,N
9.539,1.03333333,N
9.556,1.01666667,N
9.573,1.04166667,N
9.591,1.00000000,N
9.607,0.99722222,N
9.624,0.98888889,N
9.641,1.07777778,N
9.658,1.08888889,N
9.677,1.00555556,N
9.693,1.02500000,N
9.710,1.00833333,N
9.727,1.01111111,N
9.744,1.04166667,N
9.761,1.08611111,N
9.780,1.06111111,N
9.797,0.98611111,N
9.814,1.04166667,N
9.831,1.04166667,N
9.848,1.02500000,N
9.866,1.01944444,N
9.883,0.97500000,N
9.899,0.94166667,N
9.914,0.95555556,N
9.930,0.97500000,N
9.947,1.07500000,N
9.965,0.92500000,A
9.980,1.15000000,N
9.999,0.98888889,N
10.016,0.97777778,N
10.032,0.96944444,N
10.048,0.97500000,N
10.064,0.91666667,N
10.080,0.94722222,N
10.095,0.91944444,N
10.111,0.89166667,N
10.126,0.98333333,N
10.142,1.04444444,N
10.159,1.04722222,N
10.177,1.01111111,N
10.194,1.01666667,N
10.211,1.01944444,N
10.228,1.01388889,N
10.244,1.07500000,N
10.262,1.02777778,N
10.280,0.97222222,N
10.296,0.94722222,N
10.312,0.93055556,N
10.327,0.98055556,N
10.343,1.01388889,N
10.360,0.98333333,N
10.377,0.96944444,N
10.393,0.94722222,N
10.409,0.95833333,N
10.425,0.95555556,N
10.441,1.03888889,N
10.458,1.04722222,N
10.475,1.02222222,N
10.492,1.00555556,N
10.509,0.98333333,N
10.525,0.98333333,N
10.542,1.06111111,N
10.560,1.05555556,N
10.577,1.00000000,N
10.594,1.01388889,N
10.611,0.99722222,N
10.627,0.97222222,N
10.644,1.03333333,N
10.661,1.07777778,N
10.679,1.03333333,N
10.696,0.94722222,N
10.712,1.00277778,N
10.728,1.02777778,N
10.746,1.03333333,N
10.763,1.04722222,N
10.780,1.04166667,N
10.798,1.01388889,N
10.814,0.96111111,N
10.831,1.02777778,N
10.848,1.10000000,N
10.866,1.05277778,N
10.884,1.02222222,N
10.901,1.00000000,N
10.917,1.00555556,N
10.934,1.02500000,N
10.951,1.09166667,N
10.969,1.08055556,N
10.987,0.98611111,N
11.004,0.96388889,N
11.020,0.98611111,N
11.036,0.97777778,N
11.053,1.03888889,N
11.070,1.03888889,N
11.087,0.96388889,N
11.103,0.96388889,N
11.119,1.00000000,N
11.136,1.02222222,N
11.153,1.04722222,N
11.170,1.06111111,N
11.188,1.03333333,N
11.205,0.97222222,N
11.222,1.01666667,N
11.238,1.07777778,N
11.256,1.07777778,N
11.274,1.04166667,N
11.292,1.01666667,N
11.309,1.03055556,N
11.326,0.98611111,N
11.342,1.05555556,N
11.360,1.09722222,N
11.378,1.02777778,N
11.395,0.96944444,N
11.411,0.98888889,N
11.428,1.05555556,N
11.446,1.03888889,N
11.463,1.04722222,N
11.480,1.04444444,N
11.498,0.98888889,N
11.514,0.93888889,N
11.530,1.00277778,N
11.547,1.04444444,N
11.564,1.00833333,N
11.581,1.00555556,N
11.598,0.95833333,N
11.614,0.97500000,N
11.630,0.96388889,N
11.646,1.02500000,N
11.663,1.05555556,N
11.681,1.00277778,N
11.697,0.99444444,N
11.714,0.98888889,N
11.730,1.02777778,N
11.747,1.05277778,N
11.765,1.05000000,N
11.782,1.03333333,N
11.800,0.96388889,N
11.816,1.01666667,N
11.833,1.04444444,N
11.850,1.05555556,N
11.868,1.08333333,N
11.886,1.04722222,N
11.903,0.96944444,N
11.919,1.01388889,N
11.936,1.06666667,N
11.954,1.05000000,N
11.972,1.03611111,N
11.989,1.01944444,N
12.006,0.99166667,N
12.022,0.94444444,N
12.038,0.98333333,N
12.054,1.04444444,N
12.072,1.03888889,N
12.089,0.97777778,N
12.105,0.96944444,N
12.122,0.99722222,N
12.138,1.00833333,N
12.155,1.03611111,N
12.172,1.04166667,N
12.190,0.96944444,N
12.206,0.98888889,N
12.222,0.98333333,N
12.239,0.99444444,N
12.255,1.06388889,N
12.273,1.03611111,N
12.290,0.96388889,N
12.306,0.97222222,N
12.323,1.01666667,N
12.339,1.01666667,N
12.356,1.02500000,N
12.374,1.02500000,N
12.391,1.00277778,N
12.407,0.96666667,N
12.423,0.96666667,N
12.440,1.04722222,N
12.457,1.05833333,N
12.475,1.00555556,N
12.491,0.99166667,N
12.508,1.01111111,N
12.525,0.97777778,N
12.541,1.03333333,N
12.558,1.06666667,N
12.576,1.00833333,N
12.593,0.98611111,N
12.609,0.98055556,N
12.626,1.00833333,N
12.642,1.03055556,N
12.660,1.03611111,N
12.677,1.02500000,N
12.694,0.96666667,N
12.710,0.99166667,N
12.727,1.01666667,N
12.744,1.00000000,N
12.760,1.05833333,N
12.778,1.04444444,N
12.795,0.96388889,N
12.811,0.95555556,N
12.827,1.01111111,N
12.844,1.06944444,N
12.862,1.00555556,N
12.879,0.99722222,N
12.895,1.01944444,N
12.912,0.96944444,N
12.928,0.96944444,N
12.945,1.05277778,N
12.962,1.08333333,N
12.980,1.00277778,N
12.997,0.98611111,N
13.013,1.01388889,N
13.030,1.01944444,N
13.047,1.03055556,N
13.064,1.06111111,N
13.082,1.02777778,N
13.099,0.97777778,N
13.116,1.00555556,N
13.132,1.01111111,N
13.149,1.06666667,N
13.167,1.03333333,N
13.184,1.02500000,N
13.201,0.98333333,N
13.218,0.96944444,N
13.234,1.03333333,N
13.251,1.04444444,N
13.268,1.01944444,N
13.285,1.00277778,N
13.302,0.98333333,N
13.319,0.97777778,N
13.335,1.00555556,N
13.352,1.08611111,N
13.370,1.01111111,N
13.387,0.99166667,N
13.403,1.00555556,N
13.420,0.96111111,N
13.436,1.00000000,N
13.453,1.05277778,N
13.470,1.01388889,N
13.487,0.98611111,N
13.503,0.97777778,N
13.520,0.96944444,N
13.536,1.01388889,N
13.553,1.05000000,N
13.570,1.04444444,N
13.588,0.97500000,N
13.604,0.97500000,N
13.620,0.99166667,N
13.637,0.99166667,N
13.653,1.00277778,N
13.670,1.02222222,N
13.687,0.97500000,N
13.703,0.96111111,N
13.719,0.97777778,N
13.736,1.06388889,N
13.753,1.04166667,N
13.771,1.00555556,N
13.787,1.04444444,N
13.805,0.98611111,N
13.821,0.98333333,N
13.838,1.04166667,N
13.855,0.99444444,N
13.872,1.01111111,N
13.888,0.93333333,N
13.904,0.87222222,N
13.918,0.91944444,N
13.934,0.91944444,N
13.949,0.98888889,N
13.966,1.02222222,N
13.983,1.02222222,N
14.000,0.97777778,N
14.016,0.98888889,N
14.032,1.03333333,N
14.050,1.08055556,N
14.068,1.04722222,N
14.085,1.03333333,N
14.102,1.01666667,N
14.119,1.00277778,N
14.136,1.01944444,N
14.153,1.04444444,N
14.170,1.08333333,N
14.188,1.00277778,N
14.205,0.99166667,N
14.222,0.98611111,N
14.238,1.01111111,N
14.255,1.07222222,Q
14.273,0.95277778,N
14.289,0.95277778,N
14.305,0.96388889,N
14.321,0.94722222,N
14.336,1.00000000,N
14.353,1.05277778,N
14.371,1.05000000,N
14.388,0.96666667,N
14.404,0.95555556,N
14.420,0.96388889,N
14.436,0.96666667,N
14.452,1.01944444,N
14.469,1.01666667,N
14.486,0.95277778,N
14.502,0.96111111,N
14.518,0.96944444,N
14.534,0.95555556,N
14.550,1.00833333,N
14.567,0.93333333,N
14.583,0.88611111,N
14.597,0.85277778,N
14.612,0.86388889,N
14.626,0.86388889,N
14.640,0.91666667,N
14.656,0.93888889,N
14.671,0.91666667,N
14.687,0.98055556,N
14.703,0.95277778,N
14.719,0.97500000,N
14.735,0.99166667,N
14.752,1.06111111,N
14.769,1.06111111,N
14.787,1.00000000,N
14.804,0.96388889,N
14.820,1.00277778,N
14.836,1.02777778,N
14.854,1.06111111,N
14.871,1.01111111,N
14.888,1.01388889,N
14.905,0.97777778,N
14.921,0.96388889,N
14.937,1.01666667,N
14.954,1.05000000,N
14.972,1.02500000,N
14.989,0.97500000,N
15.005,0.95277778,N
15.021,1.00000000,N
15.038,1.01944444,N
15.055,1.01388889,N
15.072,1.01388889,N
15.089,0.95833333,N
15.104,0.87222222,N
15.119,0.86944444,N
15.134,0.88333333,N
15.148,0.98055556,N
15.165,1.00277778,N
15.181,0.97777778,N
15.198,0.97222222,N
15.214,0.98611111,N
15.230,1.01666667,N
15.247,1.06111111,N
15.265,1.02500000,N
15.282,1.04166667,N
15.299,1.00277778,N
15.316,1.03055556,N
15.333,1.04722222,N
15.351,1.05000000,N
15.368,1.02500000,N
15.385,1.01944444,N
15.402,1.00833333,N
15.419,0.98333333,N
15.435,0.93611111,N
15.451,1.02222222,N
15.468,0.96388889,N
15.484,0.91111111,N
15.499,0.86111111,N
15.514,0.84444444,N
15.528,0.86111111,N
15.542,0.86111111,N
15.556,0.90555556,N
15.572,0.90000000,N
15.587,0.90277778,N
15.602,0.87777778,N
15.616,0.87222222,N
15.631,0.90833333,N
15.646,0.96944444,N
15.662,1.00000000,N
15.679,0.98611111,N
15.695,0.96111111,N
15.711,1.00833333,N
15.728,0.96666667,N
15.744,1.00555556,N
15.761,0.97500000,N
15.777,0.91666667,N
15.792,0.90833333,N
15.807,0.91944444,N
15.823,0.97500000,N
15.839,1.06111111,N
15.857,1.06111111,N
15.874,1.05555556,N
15.892,1.01944444,N
15.909,1.03333333,N
15.926,1.03055556,N
15.943,1.02222222,N
15.960,1.05000000,N
15.978,1.00833333,N
15.995,0.94444444,N
16.011,0.90833333,N
16.026,0.95277778,N
16.042,1.00833333,N
16.058,0.95833333,N
16.074,0.89444444,N
16.089,0.91666667,N
16.104,0.92500000,N
16.120,0.91666667,N
16.135,0.96666667,N
16.151,1.00000000,N
16.168,1.01388889,N
16.185,0.93611111,N
16.200,0.85833333,N
16.215,0.83055556,N
16.229,0.84444444,N
16.243,0.85277778,N
16.257,0.85000000,N
16.271,0.90000000,N
16.286,0.89444444,N
16.301,0.94444444,N
16.317,0.95833333,N
16.333,1.01388889,N
16.350,1.06388889,N
16.367,1.01111111,N
16.384,0.97777778,N
16.400,0.91666667,N
16.416,0.91388889,N
16.431,0.89722222,N
16.446,0.94722222,N
16.462,0.99166667,N
16.478,1.00555556,N
16.495,0.98333333,N
16.511,0.96666667,N
16.527,1.01666667,N
16.544,1.06666667,N
16.562,1.06944444,N
16.580,1.02500000,N
16.597,1.01111111,N
16.614,0.99444444,N
16.631,0.99722222,N
16.647,1.05555556,N
16.665,1.03888889,N
16.682,1.01944444,N
16.699,0.91944444,N
16.714,0.91666667,N
16.730,0.98888889,N
16.746,0.94444444,N
16.762,0.97500000,N
16.778,0.93055556,N
16.794,0.84722222,N
16.808,0.82777778,N
16.822,0.82222222,N
16.835,0.82222222,N
16.849,0.91388889,N
16.864,0.97777778,N
16.881,0.93055556,N
16.896,0.87777778,N
16.911,0.86666667,N
16.925,0.91944444,N
16.940,1.00555556,N
16.957,1.05000000,N
16.975,1.06388889,N
16.992,1.04722222,N
17.010,1.02500000,N
17.027,1.03888889,N
17.044,1.09166667,N
17.062,1.09722222,N
17.081,1.03611111,N
17.098,0.94166667,N
17.114,0.99166667,N
17.130,0.99166667,N
17.147,0.99444444,N
17.163,1.01111111,N
17.180,0.99444444,N
17.197,0.98055556,N
17.213,0.95833333,N
17.229,0.98055556,N
17.245,1.04722222,N
17.263,1.00000000,N
17.280,0.98888889,N
17.296,0.96944444,N
17.312,0.99166667,N
17.329,1.00277778,N
17.345,1.03055556,N
17.363,1.05833333,N
17.380,1.00000000,N
17.397,0.96944444,N
17.413,0.97777778,N
17.429,1.00555556,N
17.446,1.02500000,N
17.463,1.00555556,N
17.480,0.99444444,N
17.497,1.00000000,N
17.513,0.94166667,N
17.529,0.96666667,N
17.545,1.03611111,N
17.562,1.04166667,N
17.580,0.98333333,N
17.596,0.94444444,N
17.612,0.95000000,N
17.628,1.00833333,N
17.644,0.96111111,N
17.660,0.91666667,N
17.676,0.96111111,N
17.692,0.90833333,N
17.707,0.91111111,N
17.722,0.90277778,N
17.737,0.96388889,N
17.753,1.04444444,N
17.771,0.97777778,N
17.787,0.97500000,N
17.803,0.96388889,N
17.819,0.97222222,N
17.835,1.00277778,N
17.852,1.04166667,N
17.869,1.04722222,N
17.887,0.99444444,N
17.903,0.98055556,N
17.920,0.98055556,N
17.936,0.96111111,N
17.952,1.02222222,N
17.969,0.94444444,N
17.985,0.89166667,N
18.000,0.86388889,N
18.014,0.90277778,N
18.029,0.93611111,N
18.045,0.96666667,N
18.061,0.96944444,N
18.077,0.99166667,N
18.094,0.97777778,N
18.110,0.96666667,N
18.126,0.97777778,N
18.142,1.05277778,N
18.160,1.03611111,N
18.177,0.98055556,N
18.194,0.94722222,N
18.209,0.97777778,N
18.226,0.98888889,N
18.242,1.00555556,N
18.259,1.06111111,N
18.277,0.98888889,N
18.293,0.91388889,N
18.308,0.95277778,N
18.324,0.97222222,N
18.340,1.03888889,N
18.358,1.03333333,N
18.375,1.02777778,N
18.392,0.98611111,N
18.408,0.95277778,N
18.424,0.96944444,N
18.440,1.02222222,N
18.457,1.00833333,N
18.474,1.01666667,N
18.491,0.98055556,N
18.508,0.96666667,N
18.524,0.93888889,N
18.539,0.97500000,N
18.556,0.96111111,N
18.572,0.95277778,N
18.587,0.93888889,N
18.603,0.96944444,N
18.619,0.99166667,N
18.636,1.00833333,N
18.653,1.06944444,N
18.670,1.05000000,N
