Col1,wPre,Type
2.047,0.86388889,N
2.061,0.88055556,N
2.076,0.54166667,V
2.085,1.28611111,N
2.106,0.94444444,N
2.122,0.91111111,N
2.137,0.89166667,N
2.152,0.92500000,N
2.167,0.88333333,N
2.191,1.30555556,N
2.213,0.54444444,V
2.222,1.31111111,N
2.244,0.65555556,V
2.275,0.95000000,N
2.291,0.88055556,N
2.306,0.54444444,V
2.315,1.29166667,N
2.336,0.90833333,N
2.352,0.52777778,V
2.360,1.31944444,N
2.382,0.91111111,N
2.398,0.90833333,N
2.413,0.88611111,N
2.428,0.86944444,N
2.442,0.53888889,V
2.451,1.29444444,N
2.473,0.95833333,N
2.489,0.90833333,N
2.504,0.87777778,N
2.518,0.91944444,N
2.534,0.89166667,N
2.548,0.88611111,N
2.563,0.92222222,N
2.579,0.89166667,N
2.593,0.88333333,N
2.608,0.93055556,N
2.624,0.87222222,N
2.638,0.51944444,V
2.647,1.33055556,N
2.669,0.88611111,N
2.684,0.51388889,V
2.692,1.30000000,N
2.714,0.88611111,N
2.729,0.53611111,V
2.738,1.26388889,N
2.759,0.55277778,V
2.768,1.29722222,N
2.790,0.86944444,N
2.804,0.50833333,V
2.813,1.26388889,N
2.834,0.85833333,N
2.848,0.91111111,N
2.863,0.91111111,N
2.878,0.88611111,N
2.902,1.40555556,N
2.926,0.90277778,N
2.941,0.54722222,V
2.950,1.38055556,N
2.973,0.98611111,N
2.989,0.53611111,V
2.998,1.35555556,N
3.021,0.93611111,N
3.036,0.52777778,V
3.045,1.32222222,N
3.067,0.92777778,N
3.083,0.54444444,V
3.114,0.54444444,V
3.123,1.32500000,N
3.145,0.91666667,N
3.169,1.27777778,N
3.191,0.56666667,V
3.200,1.28888889,N
3.221,0.56666667,V
3.231,1.28611111,N
3.252,0.63333333,V
3.263,1.25833333,N
3.284,0.53055556,V
3.293,1.32222222,N
3.315,0.55833333,V
3.346,0.93888889,N
3.361,0.89722222,N
3.376,0.89444444,N
3.391,0.95555556,N
3.407,0.91388889,N
3.422,0.51944444,V
3.431,1.34722222,N
3.453,0.56666667,V
3.463,1.33888889,N
3.485,0.92222222,N
3.501,0.88611111,N
3.525,1.33611111,N
3.547,0.54166667,V
3.556,1.33333333,N
3.578,0.54722222,V
3.609,0.93333333,N
3.625,0.87222222,N
3.639,0.93055556,N
3.655,0.92777778,N
3.670,0.87500000,N
3.685,0.92777778,N
3.700,0.94166667,N
3.716,0.93888889,N
3.732,0.94166667,N
3.747,0.96111111,N
3.763,0.96666667,N
3.779,0.52500000,V
3.788,1.31944444,N
3.810,0.95277778,N
3.826,0.88611111,N
3.841,0.53611111,V
3.850,1.32500000,N
3.872,0.54166667,V
3.881,1.33333333,N
3.903,0.91388889,N
3.918,0.84722222,N
3.932,0.55000000,V
3.942,1.29444444,N
3.972,1.31666667,N
3.994,0.87500000,N
4.009,0.54444444,V
4.018,1.30555556,N
4.039,0.88611111,N
4.054,0.54722222,V
4.063,1.30277778,N
4.085,0.93055556,N
4.101,0.53888889,V
4.131,0.72777778,V
4.144,1.23888889,N
4.164,0.88055556,N
4.179,0.53611111,V
4.188,1.32777778,N
4.210,0.96666667,N
4.226,0.89444444,N
4.241,0.86666667,N
4.255,0.95000000,N
4.271,0.52777778,V
4.280,1.30277778,N
4.302,0.95555556,N
4.318,0.91388889,N
4.333,0.90833333,N
4.348,0.89166667,N
4.363,0.52777778,V
4.372,1.32777778,N
4.394,0.93611111,N
4.409,0.89166667,N
4.424,0.87500000,N
4.439,0.90000000,N
4.454,0.54166667,V
4.463,1.32777778,N
4.485,0.93333333,N
4.501,0.93611111,N
4.516,0.89166667,N
4.531,0.53055556,V
4.540,1.30555556,N
4.562,0.53055556,V
4.571,1.32500000,N
4.593,0.91666667,N
4.608,0.87500000,N
4.622,0.53055556,V
4.631,1.31666667,N
4.653,0.89166667,N
4.668,0.88611111,N
4.692,1.30277778,N
4.714,0.55000000,V
4.723,1.28055556,N
4.744,0.59166667,V
4.775,0.88333333,N
4.790,0.53055556,V
4.799,1.25833333,N
4.820,0.87222222,N
4.835,0.54166667,V
4.844,1.24166667,N
4.864,0.87500000,N
4.889,1.21666667,N
4.909,0.52222222,V
4.918,1.33055556,N
4.940,0.53888889,V
4.949,1.30277778,N
4.971,0.58888889,V
5.001,0.93055556,N
5.026,1.28333333,N
5.047,0.90000000,N
5.062,0.53055556,V
5.071,1.29444444,N
5.092,0.88888889,N
5.107,0.52500000,V
5.116,1.30000000,N
5.138,0.90555556,N
5.153,0.52222222,V
5.161,1.29444444,N
5.183,0.90277778,N
5.198,0.53333333,V
5.229,0.52777778,V
5.237,1.31111111,N
5.259,0.85833333,N
5.274,0.83888889,N
5.287,0.87500000,N
5.302,0.84444444,N
5.316,0.88611111,N
5.331,0.91388889,N
5.346,0.86388889,N
5.361,0.52222222,V
5.369,1.33888889,N
5.392,0.54444444,V
5.401,1.28333333,N
5.422,0.90277778,N
5.437,0.86111111,N
5.460,1.29444444,N
5.482,0.88055556,N
5.497,0.55833333,V
5.506,1.28055556,N
5.527,0.87500000,N
5.542,0.53611111,V
5.551,1.26388889,N
5.572,0.88888889,N
5.587,0.53611111,V
5.596,1.23055556,N
5.616,0.90833333,N
5.631,0.52222222,V
5.640,1.22777778,N
5.661,0.88055556,N
5.675,0.52500000,V
5.705,0.90833333,N
5.720,0.88611111,N
5.735,0.87222222,N
5.750,0.53333333,V
5.758,1.26388889,N
5.779,0.54444444,V
5.789,1.25277778,N
5.809,0.88888889,N
5.824,0.85555556,N
5.839,0.86111111,N
5.853,0.88055556,N
5.868,0.85555556,N
5.882,0.87777778,N
5.896,0.88888889,N
5.911,0.85555556,N
5.926,0.88333333,N
5.940,0.93055556,N
5.956,0.86944444,N
5.970,0.88333333,N
5.985,0.92500000,N
6.000,0.86944444,N
6.015,0.51388889,V
6.023,1.28888889,N
6.045,0.53611111,V
6.054,1.30277778,N
6.076,0.90555556,N
6.091,0.85277778,N
6.105,0.56388889,V
6.114,1.28055556,N
6.145,1.28611111,N
6.166,0.87222222,N
6.181,0.52500000,V
6.189,1.27500000,N
6.211,0.87500000,N
6.225,0.51388889,V
6.234,1.28055556,N
6.255,0.87500000,N
6.270,0.51944444,V
6.278,1.27222222,N
6.299,0.88611111,N
6.314,0.54444444,V
6.323,1.28333333,N
6.345,0.88055556,N
6.359,0.55000000,V
6.369,1.29444444,N
6.390,0.85555556,N
6.404,0.51944444,V
6.434,0.88888889,N
6.449,0.87500000,N
6.463,0.89166667,N
6.478,0.92777778,N
6.494,0.89722222,N
6.509,0.91111111,N
6.524,0.90277778,N
6.539,0.89722222,N
6.554,0.93055556,N
6.569,0.54722222,V
6.578,1.30277778,N
6.600,0.96111111,N
6.616,0.88888889,N
6.631,0.85000000,N
6.645,0.91111111,N
6.660,0.86666667,N
6.675,0.88611111,N
6.690,0.91111111,N
6.705,0.86666667,N
6.719,0.89722222,N
6.734,0.92500000,N
6.750,0.88055556,N
6.764,0.87777778,N
6.779,0.91388889,N
6.794,0.89444444,N
6.809,0.90833333,N
6.824,0.89444444,N
6.839,0.88055556,N
6.854,0.90277778,N
6.869,0.89166667,N
6.884,0.86111111,N
6.898,0.88888889,N
6.913,0.91111111,N
6.928,0.89166667,N
6.943,0.86944444,N
6.957,0.90277778,N
6.972,0.91111111,N
6.988,0.83888889,N
7.002,0.86944444,N
7.016,0.53055556,V
7.025,1.26944444,N
7.046,0.93611111,N
7.062,0.90555556,N
7.077,0.85555556,N
7.091,0.90277778,N
7.106,0.55000000,V
7.115,1.29166667,N
7.137,0.93333333,N
7.152,0.86666667,N
7.167,0.89444444,N
7.182,0.92222222,N
7.197,0.86666667,N
7.211,0.91944444,N
7.227,0.94444444,N
7.243,0.89166667,N
7.266,1.33333333,N
7.288,0.90833333,N
7.303,0.54722222,V
7.312,1.32500000,N
7.334,0.89722222,N
7.349,0.55555556,V
7.359,1.33055556,N
7.381,0.88055556,N
7.396,0.53333333,V
7.404,1.26944444,N
7.426,0.89444444,N
7.441,0.52500000,V
7.470,0.55833333,V
7.479,1.27777778,N
7.501,0.88333333,N
7.515,0.84444444,N
7.530,0.52777778,V
7.538,1.32500000,N
7.560,0.88611111,N
7.575,0.90555556,N
7.590,0.94722222,N
7.606,0.88611111,N
7.621,0.88888889,N
7.636,0.93055556,N
7.651,0.88611111,N
7.666,0.52777778,V
7.675,1.34166667,N
7.697,0.53611111,V
7.706,1.32777778,N
7.728,0.94166667,N
7.744,0.86111111,N
7.767,1.30277778,N
7.789,0.55000000,V
7.798,1.31388889,N
7.820,0.54722222,V
7.851,0.92777778,N
7.866,0.85000000,N
7.881,0.88055556,N
7.895,0.89444444,N
7.910,0.53055556,V
7.919,1.31666667,N
7.941,0.93888889,N
7.957,0.93333333,N
7.972,0.88055556,N
7.987,0.89166667,N
8.002,0.54722222,V
8.011,1.30000000,N
8.033,0.97222222,N
8.049,0.91111111,N
8.064,0.87500000,N
8.079,0.93888889,N
8.094,0.88055556,N
8.109,0.88055556,N
8.124,0.93611111,N
8.139,0.87500000,N
8.154,0.89444444,N
8.169,0.94166667,N
8.184,0.90555556,N
8.199,0.89722222,N
8.214,0.92777778,N
8.230,0.89722222,N
8.245,0.87777778,N
8.259,0.90000000,N
8.274,0.90277778,N
8.289,0.90000000,N
8.304,0.88888889,N
8.319,0.88333333,N
8.334,0.89166667,N
8.349,0.90000000,N
8.364,0.87777778,N
8.378,0.86666667,N
8.393,0.90277778,N
8.408,0.90000000,N
8.423,0.87500000,N
8.438,0.90277778,N
8.453,0.89722222,N
8.468,0.90000000,N
8.483,0.91111111,N
8.498,0.89444444,N
8.513,0.88333333,N
8.527,0.93055556,N
8.543,0.89166667,N
8.558,0.90000000,N
8.573,0.92500000,N
8.588,0.88333333,N
8.603,0.89722222,N
8.618,0.90000000,N
8.633,0.87500000,N
8.647,0.88611111,N
8.662,0.92777778,N
8.678,0.90833333,N
8.693,0.86944444,N
8.707,0.94722222,N
8.723,0.93055556,N
8.739,0.86388889,N
8.753,0.91388889,N
8.768,0.89722222,N
8.783,0.88611111,N
8.798,0.90833333,N
8.813,0.88333333,N
8.828,0.90000000,N
8.843,0.91388889,N
8.858,0.88055556,N
8.873,0.88333333,N
8.887,0.90000000,N
8.902,0.90000000,N
8.917,0.90277778,N
8.932,0.90277778,N
8.947,0.90277778,N
8.963,0.87777778,N
8.977,0.86666667,N
8.992,0.86388889,N
9.006,0.85833333,N
9.020,0.87500000,N
9.035,0.89166667,N
9.050,0.85555556,N
9.064,0.90555556,N
9.079,0.55555556,V
9.088,1.29166667,N
9.110,0.94444444,N
9.126,0.90833333,N
9.141,0.87500000,N
9.155,0.93333333,N
9.171,0.51666667,V
9.180,1.31944444,N
9.202,0.96944444,N
9.218,0.92222222,N
9.233,0.89722222,N
9.248,0.90833333,N
9.263,0.52500000,V
9.272,1.35000000,N
9.294,0.95277778,N
9.310,0.91388889,N
9.326,0.90000000,N
9.341,0.90833333,N
9.356,0.51666667,V
9.364,1.32222222,N
9.386,0.95277778,N
9.402,0.90833333,N
9.417,0.85833333,N
9.432,0.90833333,N
9.447,0.88055556,N
9.470,1.33055556,N
9.492,0.89444444,N
9.507,0.53055556,V
9.516,1.37222222,N
9.539,0.91111111,N
9.554,0.52500000,V
9.563,1.35277778,N
9.586,0.92777778,N
9.601,0.52222222,V
9.610,1.31111111,N
9.632,0.93055556,N
9.647,0.53888889,V
9.656,1.31111111,N
9.678,0.92777778,N
9.693,0.53333333,V
9.702,1.31388889,N
9.724,0.55277778,V
9.733,1.32500000,N
9.756,0.88888889,N
9.770,0.54722222,V
9.779,1.27500000,N
9.801,0.92222222,N
9.816,0.54722222,V
9.825,1.28333333,N
9.847,0.88333333,N
9.861,0.51666667,V
9.870,1.27777778,N
9.891,0.54166667,V
9.900,1.29722222,N
9.922,0.85833333,N
9.936,0.55555556,V
9.945,1.24722222,N
9.966,0.86111111,N
9.981,0.53611111,V
9.989,1.33333333,N
10.012,0.94166667,N
10.027,0.52222222,V
10.058,0.92500000,N
10.074,0.91666667,N
10.089,0.89166667,N
10.104,0.89166667,N
10.119,0.90000000,N
10.134,0.91666667,N
10.149,0.88055556,N
10.164,0.55000000,V
10.173,1.32222222,N
10.195,0.90000000,N
10.210,0.53333333,V
10.219,1.30000000,N
10.240,0.53611111,V
10.249,1.32500000,N
10.271,0.88888889,N
10.286,0.85000000,N
10.300,0.89166667,N
10.315,0.88611111,N
10.330,0.86944444,N
10.345,0.91111111,N
10.360,0.52222222,V
10.368,1.30833333,N
10.390,0.96944444,N
10.406,0.87500000,N
10.421,0.86388889,N
10.435,0.93333333,N
10.451,0.52500000,V
10.460,1.31388889,N
10.482,0.97500000,N
10.498,0.91111111,N
10.513,0.90555556,N
10.528,0.92222222,N
10.544,0.51944444,V
10.552,1.36388889,N
10.575,0.95833333,N
10.591,0.89166667,N
10.606,0.86388889,N
10.620,0.91111111,N
10.635,0.91666667,N
10.651,0.86666667,N
10.665,0.91944444,N
10.680,0.91944444,N
10.696,0.86944444,N
10.710,0.90555556,N
10.725,0.90277778,N
10.740,0.88611111,N
10.755,0.93333333,N
10.771,0.88611111,N
10.785,0.88055556,N
10.800,0.94722222,N
10.816,0.86944444,N
10.830,0.51111111,V
10.839,1.32222222,N
10.861,0.89722222,N
10.876,0.53055556,V
10.885,1.31388889,N
10.907,0.90277778,N
10.922,0.90277778,N
10.937,0.89722222,N
10.952,0.85555556,N
10.966,0.88055556,N
10.981,0.91388889,N
10.996,0.90833333,N
11.011,0.86944444,N
11.025,0.92777778,N
11.041,0.90833333,N
11.056,0.90555556,N
11.071,0.91388889,N
11.086,0.90277778,N
11.101,0.90277778,N
11.116,0.94722222,N
11.132,0.88888889,N
11.156,1.35833333,N
11.179,0.91666667,N
11.194,0.53611111,V
11.203,1.30277778,N
11.225,0.90555556,N
11.240,0.53333333,V
11.271,0.88333333,N
11.285,0.91944444,N
11.301,0.88611111,N
11.315,0.85000000,N
11.330,0.54166667,V
11.339,1.32222222,N
11.361,0.90555556,N
11.376,0.54166667,V
11.385,1.31388889,N
11.407,0.89444444,N
11.422,0.89444444,N
11.437,0.88333333,N
11.451,0.88333333,N
11.466,0.52222222,V
11.475,1.29722222,N
11.496,0.91388889,N
11.512,0.53611111,V
11.520,1.29444444,N
11.542,0.94166667,N
11.558,0.91111111,N
11.573,0.85555556,N
11.587,0.87777778,N
11.602,0.90000000,N
11.617,0.88055556,N
11.631,0.87777778,N
11.646,0.90000000,N
11.661,0.90000000,N
11.676,0.89722222,N
11.691,0.87500000,N
11.706,0.89444444,N
11.721,0.87222222,N
11.735,0.91666667,N
11.750,0.90833333,N
11.766,0.85555556,N
11.780,0.92222222,N
11.795,0.52777778,V
11.804,1.29722222,N
11.826,0.94722222,N
11.841,0.88055556,N
11.856,0.90277778,N
11.871,0.92222222,N
11.886,0.51944444,V
11.895,1.32500000,N
11.917,0.95277778,N
11.933,0.87500000,N
11.948,0.87500000,N
11.962,0.86944444,N
11.977,0.53333333,V
11.986,1.30277778,N
12.007,0.91944444,N
12.023,0.89166667,N
12.037,0.88611111,N
12.052,0.91388889,N
12.068,0.51111111,V
12.076,1.33333333,N
12.098,0.96388889,N
12.114,0.92222222,N
12.130,0.90277778,N
12.145,0.93888889,N
12.160,0.89722222,N
12.175,0.52777778,V
12.184,1.33333333,N
12.206,0.90555556,N
12.221,0.52500000,V
12.230,1.35000000,N
12.253,0.90555556,N
12.268,0.52500000,V
12.277,1.33611111,N
12.299,0.55000000,V
12.308,1.36388889,N
12.331,0.90277778,N
12.346,0.92500000,N
12.361,0.93888889,N
12.377,0.87777778,N
12.391,0.52222222,V
12.400,1.33611111,N
12.422,0.54444444,V
12.431,1.31111111,N
12.453,0.92222222,N
12.469,0.87222222,N
12.483,0.53611111,V
12.492,1.30833333,N
12.514,0.54166667,V
12.523,1.33055556,N
12.545,0.94166667,N
12.561,0.86388889,N
12.575,0.90277778,N
12.590,0.91944444,N
12.606,0.89166667,N
12.629,1.31666667,N
12.651,0.91944444,N
12.667,0.53333333,V
12.675,1.31111111,N
12.697,0.89722222,N
12.712,0.52777778,V
12.721,1.31944444,N
12.743,0.91666667,N
12.767,1.31944444,N
12.789,0.55833333,V
12.798,1.31944444,N
12.820,0.54166667,V
12.851,0.92777778,N
12.866,0.85833333,N
12.889,1.31944444,N
12.911,0.91944444,N
12.927,0.51388889,V
12.935,1.33055556,N
12.957,0.90277778,N
12.972,0.53888889,V
12.981,1.33055556,N
13.003,0.90000000,N
13.018,0.54444444,V
13.028,1.29722222,N
13.049,0.90277778,N
13.073,1.28333333,N
13.094,0.54444444,V
13.103,1.28611111,N
13.125,0.55000000,V
13.134,1.30000000,N
13.156,0.66388889,V
13.187,0.95555556,N
13.203,0.90000000,N
13.218,0.90000000,N
13.233,0.90555556,N
13.248,0.51388889,V
13.257,1.34444444,N
13.279,0.95833333,N
13.295,0.89722222,N
13.310,0.89166667,N
13.325,0.92777778,N
13.341,0.91666667,N
13.356,0.87222222,N
13.370,0.90833333,N
13.386,0.91388889,N
13.401,0.90833333,N
13.416,0.90000000,N
13.431,0.88611111,N
13.446,0.88055556,N
13.460,0.92500000,N
13.476,0.86111111,N
13.490,0.86944444,N
13.505,0.92777778,N
13.520,0.87500000,N
13.535,0.86666667,N
13.549,0.91666667,N
13.564,0.86388889,N
13.579,0.89722222,N
13.594,0.91666667,N
13.609,0.51388889,V
13.618,1.30555556,N
13.639,0.95277778,N
13.655,0.88611111,N
13.670,0.90277778,N
13.685,0.90000000,N
13.700,0.88333333,N
13.715,0.53888889,V
13.724,1.35000000,N
13.746,0.53611111,V
13.755,1.33888889,N
13.777,0.94444444,N
13.793,0.88055556,N
13.808,0.51666667,V
13.817,1.35277778,N
13.839,0.55277778,V
13.848,1.31388889,N
13.870,0.93333333,N
13.886,0.89722222,N
13.901,0.52777778,V
13.909,1.32777778,N
13.932,0.94444444,N
13.947,0.52500000,V
13.956,1.35000000,N
13.979,0.53611111,V
13.988,1.33333333,N
14.010,0.90833333,N
14.025,0.87777778,N
14.040,0.88333333,N
14.054,0.87222222,N
14.069,0.86666667,N
14.083,0.92777778,N
14.099,0.90277778,N
14.114,0.89166667,N
14.129,0.96388889,N
14.145,0.92777778,N
14.160,0.89166667,N
14.175,0.93888889,N
14.191,0.90555556,N
14.206,0.91666667,N
14.221,0.91111111,N
14.236,0.87777778,N
14.251,0.54166667,V
14.260,1.35000000,N
14.282,0.89722222,N
14.297,0.91666667,N
14.313,0.91944444,N
14.328,0.90000000,N
14.343,0.88055556,N
14.358,0.88611111,N
14.372,0.90277778,N
14.387,0.86388889,N
14.402,0.86666667,N
14.416,0.87500000,N
14.431,0.86944444,N
14.445,0.91666667,N
14.461,0.87500000,N
14.475,0.52222222,V
14.484,1.32222222,N
14.506,0.90833333,N
14.521,0.53055556,V
14.530,1.31388889,N
14.552,0.88888889,N
14.567,0.92222222,N
14.582,0.91111111,N
14.597,0.86111111,N
14.612,0.90833333,N
14.627,0.91666667,N
14.642,0.85555556,N
14.656,0.91111111,N
14.671,0.91388889,N
14.687,0.91111111,N
14.702,0.89444444,N
14.717,0.91666667,N
14.732,0.52777778,V
14.741,1.33888889,N
14.763,0.93888889,N
14.779,0.93611111,N
14.794,0.88333333,N
14.809,0.92222222,N
14.824,0.53611111,V
14.833,1.30555556,N
14.855,0.96944444,N
14.871,0.90277778,N
14.886,0.88333333,N
14.901,0.93611111,N
14.917,0.88888889,N
14.931,0.89722222,N
14.946,0.93888889,N
14.962,0.87500000,N
14.977,0.51944444,V
14.985,1.37222222,N
15.008,0.54166667,V
15.017,1.31944444,N
15.039,0.91944444,N
15.055,0.88333333,N
15.069,0.54444444,V
15.078,1.30555556,N
15.100,0.91388889,N
15.115,0.90277778,N
15.130,0.55555556,V
15.140,1.28333333,N
15.161,0.92222222,N
15.176,0.91111111,N
15.192,0.88888889,N
15.206,0.54722222,V
15.216,1.31944444,N
15.238,0.90555556,N
15.253,0.91666667,N
15.268,0.90833333,N
15.283,0.91666667,N
15.298,0.88333333,N
15.313,0.92777778,N
15.328,0.91111111,N
15.344,0.86666667,N
15.358,0.56944444,V
15.368,1.31111111,N
15.389,0.88333333,N
15.404,0.87500000,N
15.419,0.88055556,N
15.433,0.88888889,N
15.448,0.85555556,N
15.463,0.89166667,N
15.477,0.52777778,V
15.486,1.31944444,N
15.508,0.94444444,N
15.524,0.93333333,N
15.539,0.87500000,N
15.554,0.93888889,N
15.570,0.92777778,N
15.585,0.88333333,N
15.600,0.93611111,N
15.615,0.90833333,N
15.631,0.88611111,N
15.645,0.94444444,N
15.661,0.92222222,N
15.676,0.91388889,N
15.692,0.95833333,N
15.708,0.90555556,N
15.723,0.93333333,N
15.738,0.92222222,N
15.754,0.86944444,N
15.777,1.32222222,N
15.799,0.92222222,N
15.815,0.55555556,V
15.824,1.29166667,N
15.845,0.93055556,N
15.861,0.52777778,V
15.870,1.28055556,N
15.891,0.91944444,N
15.906,0.52777778,V
15.915,1.30555556,N
15.937,0.93055556,N
15.952,0.53055556,V
15.961,1.31666667,N
15.983,0.90555556,N
15.998,0.53055556,V
16.007,1.26944444,N
16.028,0.87777778,N
16.043,0.52777778,V
16.052,1.30555556,N
16.073,0.86944444,N
16.097,1.29444444,N
16.118,0.55833333,V
16.128,1.29444444,N
16.149,0.53333333,V
16.179,0.92500000,N
16.195,0.86388889,N
16.209,0.85555556,N
16.223,0.88611111,N
16.238,0.54166667,V
16.247,1.27500000,N
16.268,0.92222222,N
16.284,0.88888889,N
16.299,0.88055556,N
16.313,0.53333333,V
16.322,1.31388889,N
16.344,0.56944444,V
16.354,1.30277778,N
16.375,0.93333333,N
16.391,0.87222222,N
16.405,0.52500000,V
16.414,1.30833333,N
16.436,0.53888889,V
16.445,1.28611111,N
16.466,0.91666667,N
16.482,0.86666667,N
16.496,0.90000000,N
16.511,0.90000000,N
16.526,0.87500000,N
16.541,0.93333333,N
16.556,0.88055556,N
16.571,0.52500000,V
16.580,1.36666667,N
16.602,0.57222222,V
16.612,1.30833333,N
16.634,0.93611111,N
16.649,0.87500000,N
16.664,0.90555556,N
16.679,0.89444444,N
16.694,0.88333333,N
16.709,0.89722222,N
16.724,0.92222222,N
16.739,0.86944444,N
16.753,0.88055556,N
16.768,0.90555556,N
16.783,0.88333333,N
16.798,0.88611111,N
16.813,0.89166667,N
16.828,0.89444444,N
16.842,0.90000000,N
16.857,0.90277778,N
16.872,0.88888889,N
16.887,0.87500000,N
16.902,0.91111111,N
16.917,0.90833333,N
16.932,0.87500000,N
16.947,0.92500000,N
16.962,0.53333333,V
16.971,1.30555556,N
16.993,0.93333333,N
17.008,0.88333333,N
17.023,0.85833333,N
17.037,0.53055556,V
17.046,1.28611111,N
17.068,0.55277778,V
17.077,1.30555556,N
17.099,0.94444444,N
17.114,0.88055556,N
17.129,0.88055556,N
17.144,0.93055556,N
17.159,0.91944444,N
17.175,0.89722222,N
17.190,0.90277778,N
17.205,0.91666667,N
17.220,0.89166667,N
17.235,0.89444444,N
17.250,0.89444444,N
17.265,0.87777778,N
17.279,0.94166667,N
17.295,0.90277778,N
17.310,0.88055556,N
17.325,0.96944444,N
17.341,0.93611111,N
17.356,0.88333333,N
17.371,0.95000000,N
17.387,0.91944444,N
17.402,0.52222222,V
17.411,1.35000000,N
17.433,0.52500000,V
17.442,1.34444444,N
17.465,0.96944444,N
17.481,0.85833333,N
17.495,0.87500000,N
17.510,0.88333333,N
17.524,0.88333333,N
17.539,0.86944444,N
17.554,0.88888889,N
17.568,0.90277778,N
17.583,0.87777778,N
17.598,0.89444444,N
17.613,0.88611111,N
17.628,0.88611111,N
17.643,0.92222222,N
17.658,0.90277778,N
17.673,0.90277778,N
17.688,0.95000000,N
17.704,0.90555556,N
17.728,1.36111111,N
17.750,0.55000000,V
17.760,1.38888889,N
17.783,0.56111111,V
17.815,0.99722222,N
17.832,0.94166667,N
17.847,0.93888889,N
17.863,0.93611111,N
17.879,0.93055556,N
17.894,0.95833333,N
17.910,0.94722222,N
17.926,0.95277778,N
17.942,0.55555556,V
17.951,1.37500000,N
17.974,0.98055556,N
17.999,1.37777778,N
18.022,0.56111111,V
18.031,1.35277778,N
18.054,0.53611111,V
18.086,0.95000000,N
18.101,0.91388889,N
18.117,0.52222222,V
18.125,1.36944444,N
18.148,0.95555556,N
18.164,0.91666667,N
18.179,0.95277778,N
18.195,0.93888889,N
18.211,0.91944444,N
18.235,1.35000000,N
18.258,0.54166667,V
18.267,1.37777778,N
18.290,0.54166667,V
18.321,1.00000000,N
18.338,0.91666667,N
18.353,0.88888889,N
18.368,0.90000000,N
18.383,0.94722222,N
18.399,0.90277778,N
18.414,0.88611111,N
18.437,1.34722222,N
18.460,0.51944444,V
18.468,1.31666667,N
