Col1,wPre,Type
4.727,0.79166667,N
4.740,0.82500000,N
4.754,0.83055556,N
4.768,0.91666667,N
4.783,0.73888889,N
4.796,0.88611111,N
4.810,0.80000000,N
4.824,0.79444444,N
4.837,0.87777778,N
4.852,0.84444444,N
4.866,0.80833333,N
4.879,0.90000000,N
4.894,0.83888889,N
4.908,0.73888889,N
4.920,0.87222222,N
4.935,0.82500000,N
4.949,0.83333333,N
4.963,0.92222222,N
4.978,0.75000000,N
4.990,0.82222222,N
5.004,0.86388889,N
5.019,0.73888889,N
5.031,0.85000000,N
5.045,0.83888889,N
5.059,0.76944444,N
5.072,0.89722222,N
5.087,0.80277778,N
5.100,0.80277778,N
5.114,0.79444444,N
5.127,0.70555556,N
5.139,0.87500000,N
5.153,0.82500000,N
5.167,0.81944444,N
5.181,0.82500000,N
5.194,0.80000000,N
5.208,0.77500000,N
5.221,0.79166667,N
5.234,0.80000000,N
5.247,0.78055556,N
5.260,0.93055556,N
5.276,0.78611111,N
5.289,0.82222222,N
5.302,0.80277778,N
5.316,0.80555556,N
5.329,0.72222222,N
5.341,0.95000000,N
5.357,0.91388889,N
5.372,0.88611111,N
5.387,0.88611111,N
5.402,0.86944444,N
5.416,0.83055556,N
5.430,0.80555556,N
5.444,0.86666667,N
5.458,0.78611111,N
5.471,0.95555556,N
5.487,0.88888889,N
5.502,0.83333333,N
5.516,0.81388889,N
5.529,0.81944444,N
5.543,0.91666667,N
5.558,0.88055556,N
5.573,0.85277778,N
5.587,0.73055556,N
5.599,0.88055556,N
5.614,0.85277778,N
5.628,0.72500000,N
5.640,0.88333333,N
5.655,0.84722222,N
5.669,0.82222222,N
5.683,0.88055556,N
5.697,0.82222222,N
5.711,0.73333333,N
5.723,0.85833333,N
5.738,0.74722222,N
5.750,0.94722222,N
5.766,0.79722222,N
5.779,0.90000000,N
5.794,0.75833333,N
5.807,0.85277778,N
5.821,0.75000000,N
5.834,0.81666667,N
5.847,0.85000000,N
5.861,0.78888889,N
5.875,0.83888889,N
5.889,0.79166667,N
5.902,0.73888889,N
5.914,0.86111111,N
5.928,0.73888889,N
5.941,0.82222222,N
5.954,0.81944444,N
5.968,0.81111111,N
5.982,0.80555556,N
5.995,0.79166667,N
6.008,0.72777778,N
6.020,0.86111111,N
6.035,0.71944444,N
6.047,0.85000000,N
6.061,0.83611111,N
6.075,0.82500000,N
6.089,0.72500000,N
6.101,0.88611111,N
6.115,0.76944444,N
6.128,0.71111111,N
6.140,0.91944444,N
6.155,0.81944444,N
6.169,0.75833333,N
6.182,0.88333333,N
6.196,0.76944444,N
6.209,0.74166667,N
6.222,0.86666667,N
6.236,0.76666667,N
6.249,0.83333333,N
6.263,0.81111111,N
6.276,0.81388889,N
6.290,0.81944444,N
6.303,0.79722222,N
6.317,0.81944444,N
6.330,0.71944444,N
6.342,0.84444444,N
6.356,0.84166667,N
6.370,0.79166667,N
6.384,0.82777778,N
6.397,0.79722222,N
6.411,0.72222222,N
6.423,0.87500000,N
6.437,0.75833333,N
6.450,0.91388889,N
6.465,0.77222222,N
6.478,0.81388889,N
6.492,0.80000000,N
6.505,0.78611111,N
6.518,0.79444444,N
6.531,0.71111111,N
6.543,0.92777778,N
6.559,0.85555556,N
6.573,0.78333333,N
6.586,0.88055556,N
6.601,0.81388889,N
6.614,0.73611111,N
6.626,0.83055556,N
6.640,0.82777778,N
6.654,0.88611111,N
6.669,0.77777778,N
6.682,0.88333333,N
6.697,0.79722222,N
6.710,0.78611111,N
6.723,0.76388889,N
6.736,0.88611111,N
6.750,0.81388889,N
6.764,0.83055556,N
6.778,0.86944444,N
6.792,0.77500000,N
6.805,0.81388889,N
6.819,0.84166667,N
6.833,0.75277778,N
6.845,0.83055556,N
6.859,0.90555556,N
6.874,0.83611111,N
6.888,0.75833333,N
6.901,0.86388889,N
6.915,0.78333333,N
6.928,0.71944444,N
6.940,0.91666667,N
6.956,0.78611111,N
6.969,0.91388889,N
6.984,0.77222222,N
6.997,0.81388889,N
7.010,0.80000000,N
7.024,0.73888889,N
7.036,0.91944444,N
7.051,0.90555556,N
7.066,0.86388889,N
7.081,0.84444444,N
7.095,0.85833333,N
7.109,0.84722222,N
7.123,0.85833333,N
7.138,0.85277778,N
7.152,0.85555556,N
7.166,0.88888889,N
7.181,0.76111111,N
7.194,0.93055556,N
7.209,0.89722222,N
7.224,0.83055556,N
7.238,0.88333333,N
7.253,0.90277778,N
7.268,0.88888889,N
7.283,0.84166667,N
7.297,0.80833333,N
7.310,0.81944444,N
7.324,0.73611111,N
7.336,0.89166667,N
7.351,0.93055556,N
7.366,0.86388889,N
7.381,0.84166667,N
7.395,0.75833333,N
7.407,0.87500000,N
7.422,0.73055556,N
7.434,0.86944444,N
7.449,0.80000000,N
7.462,0.93611111,N
7.478,0.76111111,N
7.490,0.87500000,N
7.505,0.76111111,N
7.518,0.79722222,N
7.531,0.78888889,N
7.544,0.78055556,N
7.557,0.92777778,N
7.572,0.78611111,N
7.586,0.77222222,N
7.598,0.87777778,N
7.613,0.80000000,N
7.626,0.83055556,N
7.640,0.77777778,N
7.653,0.85555556,N
7.667,0.80000000,N
7.681,0.89166667,N
7.696,0.75555556,N
7.708,0.91111111,N
7.723,0.72222222,N
7.735,0.89166667,N
7.750,0.79444444,N
7.764,0.99722222,N
7.780,0.88333333,N
7.795,0.78055556,N
7.808,0.82222222,N
7.822,0.72777778,N
7.834,0.91388889,N
7.849,0.79722222,N
7.862,0.92777778,N
7.878,0.81666667,N
7.891,0.81388889,N
7.905,0.80555556,N
7.918,0.85555556,N
7.933,0.73888889,N
7.945,0.86111111,N
7.959,0.86666667,N
7.974,0.75833333,N
7.986,0.90277778,N
8.001,0.75000000,N
8.014,0.85000000,N
8.028,0.76944444,N
8.041,0.75833333,N
8.054,0.93888889,N
8.069,0.81388889,N
8.083,0.75277778,N
8.095,0.82500000,N
8.109,0.78611111,N
8.122,0.70833333,N
8.134,0.87500000,N
8.149,0.79722222,N
8.162,0.82500000,N
8.176,0.80000000,N
8.189,0.75277778,N
8.201,0.81388889,N
8.215,0.71944444,N
8.227,0.78333333,N
8.240,0.79166667,N
8.253,0.82500000,N
8.267,0.84166667,N
8.281,0.80833333,N
8.294,0.75833333,N
8.307,0.86111111,N
8.321,0.74444444,N
8.334,0.73611111,N
8.346,0.94444444,N
8.362,0.79722222,N
8.375,0.83611111,N
8.389,0.73611111,N
8.401,0.88888889,N
8.416,0.73055556,N
8.428,0.78055556,N
8.441,0.86111111,N
8.456,0.83055556,N
8.470,0.75277778,N
8.482,0.88055556,N
8.497,0.78055556,N
8.510,0.78611111,N
8.523,0.78611111,N
8.536,0.78333333,N
8.549,0.76666667,N
8.562,0.91388889,N
8.577,0.76666667,N
8.590,0.83333333,N
8.604,0.78888889,N
8.617,0.72500000,N
8.629,0.79722222,N
8.642,0.83888889,N
8.656,0.85555556,N
8.671,0.76666667,N
8.683,0.87500000,N
8.698,0.76388889,N
8.711,0.78055556,N
8.724,0.81388889,N
8.737,0.75833333,N
8.750,0.90833333,N
8.765,0.78611111,N
8.778,0.79166667,N
8.791,0.82500000,N
8.805,0.81388889,N
8.819,0.71666667,N
8.831,0.87222222,N
8.845,0.91111111,N
8.875,0.85000000,N
8.889,0.45277778,A
8.896,1.06111111,N
8.914,0.66944444,N
8.925,1.16111111,N
8.961,0.48055556,A
8.969,1.10277778,N
8.988,0.47222222,A
8.996,0.96666667,N
9.012,0.46388889,A
9.019,1.02222222,N
9.036,0.46944444,A
9.044,0.99166667,N
9.069,0.55833333,N
9.078,0.47777778,N
9.086,0.51944444,N
9.095,0.51666667,N
9.103,0.53333333,N
9.112,0.42500000,N
9.137,1.10277778,j
9.155,1.12222222,j
9.174,1.07222222,j
9.192,1.03888889,j
9.209,1.03333333,j
9.242,0.86111111,N
9.257,0.82777778,N
9.271,0.86111111,N
9.285,0.73888889,N
9.297,0.83333333,N
9.311,0.73888889,N
9.323,0.46111111,A
9.331,1.19166667,N
9.351,1.01944444,N
9.368,0.97500000,N
9.384,0.88055556,N
9.399,0.86944444,N
9.413,0.71944444,N
9.425,0.78611111,N
9.438,0.72777778,N
9.451,1.36944444,N
9.473,0.53888889,A
9.482,1.06111111,N
9.500,0.45555556,A
9.508,0.92500000,N
9.531,0.53611111,N
9.540,0.46111111,N
9.547,0.83611111,N
9.569,0.33888889,N
9.575,0.47777778,N
9.583,0.52222222,N
9.592,0.64166667,N
9.602,0.57500000,N
9.612,0.48888889,N
9.620,0.50277778,N
9.628,0.50833333,N
9.637,0.52222222,N
9.646,0.46111111,N
9.653,0.55277778,N
9.662,0.54166667,N
9.672,0.50833333,N
9.680,0.91944444,N
9.695,0.54166667,N
9.704,0.44166667,N
9.712,0.45833333,N
9.719,0.49166667,N
9.743,1.10000000,N
9.762,1.15555556,N
9.781,1.23055556,N
9.801,1.25833333,N
9.822,1.00555556,N
9.839,0.90277778,N
9.854,1.03611111,N
9.871,0.84444444,N
9.886,0.82222222,N
9.899,0.83055556,N
9.913,0.82777778,N
9.927,0.77777778,N
9.940,0.85277778,N
9.954,0.78888889,N
9.967,0.90555556,N
9.982,0.78055556,N
9.995,0.86944444,N
10.010,0.75833333,N
10.022,0.77222222,N
10.035,0.85833333,N
10.050,0.85555556,N
10.064,0.86666667,N
10.078,0.77777778,N
10.091,0.86666667,N
10.106,0.82222222,N
10.119,0.73333333,N
10.132,0.85833333,N
10.146,0.87500000,N
10.161,0.76666667,N
10.173,0.90277778,N
10.188,0.43888889,A
10.196,1.07500000,N
10.214,0.65833333,A
10.225,1.03611111,N
10.242,0.75000000,N
10.254,0.95000000,N
10.270,0.47777778,A
10.278,1.06944444,N
10.314,0.45833333,A
10.322,1.04722222,j
10.340,0.49722222,A
10.348,1.14444444,N
10.367,0.52500000,A
10.376,0.95833333,N
10.392,0.46388889,A
10.399,1.04722222,N
10.417,0.48333333,A
10.433,0.59166667,N
10.443,0.45000000,N
10.451,0.46666667,N
10.459,0.43611111,N
10.466,0.38611111,N
10.472,0.59444444,N
10.491,0.41111111,N
10.498,0.46388889,N
10.506,0.47777778,N
10.514,0.55833333,N
10.523,0.50833333,N
10.532,0.46388889,N
10.540,0.53888889,N
10.549,0.52222222,N
10.557,0.70000000,N
10.569,0.65277778,N
10.580,0.58055556,N
10.589,0.84166667,N
10.603,0.50000000,N
10.612,0.53055556,N
10.621,0.53888889,N
10.630,0.79166667,N
10.662,1.08611111,j
10.680,1.15277778,j
10.699,1.15277778,j
10.718,1.06388889,j
10.736,1.08055556,j
10.754,1.08333333,j
10.772,1.01944444,j
10.804,0.79722222,N
10.817,0.75833333,N
10.829,0.74722222,N
10.842,0.82500000,N
10.856,0.83333333,N
10.870,0.79166667,N
10.883,0.79166667,N
10.896,0.77222222,N
10.909,0.70833333,N
10.921,0.85000000,N
10.935,0.76666667,N
10.948,0.81666667,N
10.961,0.83055556,N
10.975,0.76111111,N
10.988,0.80000000,N
11.001,0.81666667,N
11.015,0.76388889,N
11.027,0.75000000,N
11.040,0.83055556,N
11.054,0.83611111,N
11.068,0.80277778,N
11.081,0.86388889,N
11.095,0.79444444,N
11.109,0.76944444,N
11.121,0.77777778,N
11.134,0.73333333,N
11.147,0.86388889,N
11.161,0.84166667,N
11.175,0.74722222,N
11.188,0.86111111,N
11.202,0.77500000,N
11.215,0.70555556,N
11.241,0.45833333,A
11.248,1.08333333,N
11.266,0.48888889,A
11.274,0.90833333,N
11.290,0.46666667,A
11.297,1.01388889,N
11.314,0.63333333,A
11.325,0.95833333,N
11.341,0.46388889,A
11.348,0.99722222,N
11.365,0.47777778,A
11.373,1.03055556,N
11.390,0.70000000,A
11.402,1.03888889,N
11.419,0.45000000,A
11.427,0.95833333,N
11.443,0.48888889,A
11.469,0.81388889,N
11.482,0.42500000,A
11.490,1.08888889,N
11.508,0.85000000,N
11.522,0.45277778,A
11.529,1.02500000,N
11.546,0.70000000,N
11.558,0.45833333,A
11.566,1.14166667,N
11.585,0.48611111,A
11.602,0.66666667,N
11.613,0.48333333,N
11.621,0.51111111,N
11.630,0.47222222,N
11.645,0.88055556,N
11.660,0.45833333,N
11.667,0.56388889,N
11.677,0.49166667,N
11.685,0.51666667,N
11.693,0.50277778,N
11.702,0.47222222,N
11.710,0.43888889,N
11.717,0.43333333,N
11.724,0.48611111,N
11.732,0.51111111,N
11.759,1.06666667,j
11.777,1.25833333,j
11.798,1.28055556,N
11.819,1.20833333,j
11.858,0.94166667,N
11.874,0.47222222,A
11.882,1.13333333,N
11.901,0.46944444,A
11.909,1.10277778,N
11.935,0.48611111,A
11.943,0.53333333,A
11.971,0.48333333,A
11.979,1.21111111,N
11.999,0.47777778,A
12.018,0.41944444,N
12.025,0.53611111,N
12.034,0.60000000,N
12.057,0.70000000,N
12.069,0.63055556,N
12.079,0.53611111,N
12.088,0.47222222,N
12.096,0.59166667,N
12.106,0.63888889,N
12.117,0.44722222,N
12.124,0.55000000,N
12.133,0.45555556,N
12.141,0.46388889,N
12.149,0.53888889,N
12.158,0.51388889,N
12.166,0.49444444,N
12.174,0.53888889,N
12.183,0.46666667,N
12.191,0.48055556,N
12.199,0.50000000,N
12.207,0.42777778,N
12.215,0.50000000,N
12.223,0.51388889,N
12.231,0.49444444,N
12.240,0.85833333,N
12.254,0.54722222,N
12.263,0.71944444,N
12.275,0.62777778,N
12.286,0.55000000,N
12.312,1.13055556,N
12.352,1.24166667,j
12.373,0.48888889,A
12.381,1.11388889,N
12.400,1.15000000,j
12.419,1.06944444,j
12.437,1.06944444,j
12.454,0.48055556,A
12.462,1.05000000,j
12.480,1.01388889,j
12.497,0.97777778,N
12.513,0.43888889,A
12.520,0.88055556,j
12.535,0.55277778,A
12.544,0.40833333,A
12.551,0.98888889,N
12.568,0.47500000,A
12.582,0.34722222,N
12.588,0.39444444,N
12.594,0.50277778,N
12.603,0.50833333,N
12.611,0.37500000,N
12.618,0.41111111,N
12.624,0.43888889,N
12.632,0.44444444,N
12.639,0.49166667,N
12.647,0.53888889,N
12.656,0.47222222,N
12.686,0.93333333,j
12.701,1.08611111,j
12.719,1.15277778,j
12.738,1.21666667,j
12.759,1.19722222,j
12.779,0.52777778,A
12.787,0.80555556,N
12.801,0.44444444,A
12.808,1.03611111,j
12.826,1.04444444,j
12.843,0.49444444,A
12.870,0.49444444,N
12.878,0.40277778,N
12.885,0.40833333,N
12.892,0.36111111,N
12.898,0.38333333,N
12.904,0.35833333,N
12.910,0.39166667,N
12.917,0.40833333,N
12.941,1.09166667,j
12.959,1.06111111,j
12.976,1.01944444,j
13.009,0.80833333,N
13.022,0.76944444,N
13.035,0.78333333,N
13.048,0.83055556,N
13.062,0.83055556,N
13.076,0.80833333,N
13.089,0.82500000,N
13.103,0.76111111,N
13.116,0.78055556,N
13.129,0.79166667,N
13.142,0.81388889,N
13.155,0.86666667,N
13.170,0.85555556,N
13.184,0.74444444,N
13.196,0.88333333,N
13.211,0.43888889,A
13.218,1.11388889,N
13.237,0.47222222,A
13.245,0.79722222,j
13.258,1.29722222,j
13.280,0.52500000,A
13.289,1.34444444,j
13.311,0.68333333,A
13.322,0.82222222,j
13.336,1.26388889,N
13.357,0.51388889,A
13.377,0.43888889,N
13.385,0.57777778,N
13.394,0.64166667,N
13.405,0.60555556,N
13.415,0.48611111,N
13.423,0.48333333,N
13.431,0.58611111,N
13.441,0.52777778,N
13.450,0.50277778,N
13.476,1.03333333,j
13.493,0.99444444,j
13.510,0.96944444,j
13.526,0.92777778,j
13.541,0.97222222,j
13.574,0.81944444,N
13.588,0.80277778,N
13.601,0.78888889,N
13.614,0.81666667,N
13.628,0.74444444,N
13.640,0.82500000,N
13.654,0.91111111,N
13.669,0.80833333,N
13.683,0.81666667,N
13.696,0.81388889,N
13.710,0.81111111,N
13.723,0.78333333,N
13.736,0.90000000,N
13.751,0.88055556,N
13.766,0.80555556,N
13.779,0.91388889,N
13.795,0.45555556,A
13.814,0.41944444,N
13.821,0.46388889,N
13.837,0.45000000,N
13.844,0.46388889,N
13.852,0.45000000,N
13.859,0.55000000,N
13.889,1.01388889,j
13.906,1.07500000,j
13.924,1.02222222,j
13.941,1.08888889,j
13.977,0.46388889,A
13.985,0.95555556,j
14.001,0.52500000,A
14.009,0.70000000,N
14.021,0.95277778,j
14.037,0.98333333,j
14.053,0.98611111,j
14.070,0.55000000,A
14.085,0.56388889,N
14.095,0.46388889,N
14.102,0.48333333,N
14.127,0.98055556,j
14.159,0.86944444,N
14.173,0.85000000,N
14.188,0.75833333,N
14.200,0.78333333,N
14.213,0.76666667,N
14.226,0.73888889,N
14.238,0.77222222,N
14.251,0.86111111,N
14.266,0.82777778,N
14.279,0.72777778,N
14.292,0.86944444,N
14.306,0.76944444,N
14.319,0.71944444,N
14.331,0.90000000,N
14.346,0.46666667,A
14.354,1.15555556,j
14.373,0.49722222,A
14.381,0.42500000,A
14.388,0.90555556,N
14.403,0.45000000,A
14.411,0.60833333,A
14.421,0.57222222,J
14.431,0.86666667,N
14.445,0.46388889,A
14.463,0.50277778,N
14.479,0.48055556,N
14.487,0.44166667,N
14.495,0.46944444,N
14.520,0.90277778,j
14.535,1.17777778,j
14.555,1.27222222,N
14.576,0.47777778,A
14.584,1.26666667,j
14.605,0.57222222,A
14.614,0.54722222,A
14.624,1.15833333,N
14.643,0.50555556,A
14.663,0.45000000,N
14.681,0.44166667,N
14.688,0.46111111,N
14.696,0.40555556,N
14.703,0.39444444,N
14.709,0.40277778,N
14.716,0.73333333,N
14.728,0.40000000,N
14.735,0.61111111,N
14.745,0.58888889,N
14.755,0.68055556,N
14.787,1.13611111,j
14.806,1.03055556,j
14.823,0.98055556,j
14.839,0.47500000,A
14.847,1.03055556,j
14.864,1.00277778,j
14.881,0.91388889,N
14.896,0.93333333,j
14.927,0.76111111,N
14.939,0.85555556,N
14.954,0.78611111,N
14.967,0.80833333,N
14.980,0.79444444,N
14.993,0.80000000,N
15.007,0.74444444,N
15.019,0.76666667,N
15.032,0.76388889,N
15.045,0.76666667,N
15.057,0.87777778,N
15.072,0.46111111,A
15.080,1.09166667,N
15.098,0.49166667,A
15.106,0.66111111,j
15.117,0.87777778,N
15.132,0.42777778,A
15.150,0.45000000,N
15.157,0.40000000,N
15.164,0.39444444,N
15.183,0.98888889,N
15.199,1.01111111,N
15.216,0.85000000,N
15.230,0.88055556,N
15.245,0.90000000,N
15.260,0.95000000,N
15.276,0.85555556,N
15.290,0.87222222,N
15.305,0.84444444,N
15.319,0.81944444,N
15.332,0.83055556,N
15.346,0.77222222,N
15.359,0.47500000,A
15.367,1.13611111,N
15.386,1.04166667,N
15.403,0.44722222,A
15.422,0.45277778,N
15.430,0.38055556,N
15.436,0.51944444,N
15.445,0.41388889,N
15.451,0.59166667,N
15.461,0.49166667,N
15.470,0.48611111,N
15.478,0.46388889,N
15.485,0.61944444,N
15.496,0.39444444,N
15.502,0.75000000,N
15.515,0.53611111,N
15.524,0.57500000,N
15.533,0.76666667,N
15.546,0.50555556,N
15.554,0.48055556,N
15.562,0.86388889,N
15.577,0.58888889,N
15.587,0.60000000,N
15.597,0.55833333,N
15.623,1.01388889,j
15.640,1.05277778,j
15.657,1.24722222,j
15.678,1.11944444,j
15.697,1.06111111,j
15.732,1.00555556,N
15.748,0.83333333,N
15.762,0.84444444,N
15.776,0.78055556,N
15.789,0.91388889,N
15.805,0.76944444,N
15.817,0.78611111,N
15.831,0.78333333,N
15.844,0.81388889,N
15.857,0.80000000,N
15.870,1.21944444,N
15.891,1.20833333,j
15.911,1.02777778,N
15.928,0.44444444,A
15.935,1.12500000,j
