Col1,wPre,Type
4.894,0.79444444,/
4.907,0.79444444,f
4.920,0.82500000,f
4.934,0.83888889,f
4.948,0.84444444,/
4.962,0.86944444,/
4.977,0.84722222,/
4.991,0.79444444,/
5.004,0.79166667,/
5.017,0.80555556,/
5.031,0.83611111,/
5.045,0.84444444,/
5.059,0.84166667,/
5.073,0.86111111,/
5.087,0.81388889,/
5.101,0.78611111,/
5.114,0.80833333,/
5.127,0.81666667,/
5.141,0.86944444,/
5.155,0.85277778,/
5.170,0.83333333,/
5.183,0.84166667,/
5.197,0.80555556,/
5.211,0.78611111,/
5.224,0.81111111,/
5.237,0.83333333,/
5.251,0.87500000,/
5.266,0.84722222,/
5.280,0.80833333,f
5.294,0.82777778,f
5.307,0.81111111,f
5.321,0.84444444,f
5.335,0.83333333,f
5.349,0.85000000,f
5.363,0.82777778,/
5.377,0.82777778,/
5.391,0.78888889,/
5.404,0.82500000,/
5.418,0.80833333,/
5.431,0.80833333,/
5.444,0.85000000,/
5.459,0.85555556,/
5.473,0.85277778,/
5.487,0.80555556,/
5.501,0.78888889,/
5.514,0.89166667,/
5.529,0.76388889,/
5.541,0.83611111,/
5.555,0.85000000,/
5.569,0.84722222,/
5.583,0.83611111,/
5.597,0.79166667,/
5.611,0.78333333,/
5.624,0.83888889,/
5.638,0.83888889,/
5.652,0.84722222,/
5.666,0.84444444,/
5.680,0.83055556,/
5.694,0.82777778,/
5.707,0.84722222,/
5.722,0.74166667,/
5.734,0.86111111,/
5.748,0.85000000,/
5.762,0.82777778,/
5.776,0.83055556,/
5.790,0.80833333,/
5.804,0.80833333,/
5.817,0.79722222,/
5.830,0.81666667,/
5.844,0.88055556,/
5.859,0.85277778,/
5.873,0.82500000,/
5.887,0.81666667,/
5.900,0.80833333,/
5.914,0.80555556,/
5.927,0.81111111,/
5.941,0.84444444,/
5.955,0.87222222,/
5.969,0.84444444,/
5.983,0.80277778,/
5.997,0.79444444,/
6.010,0.81111111,/
6.023,0.81944444,/
6.037,0.83333333,/
6.051,0.86111111,/
6.065,0.87222222,/
6.080,0.82777778,/
6.094,0.78888889,/
6.107,0.79166667,/
6.120,0.81944444,/
6.134,0.83333333,/
6.148,0.83888889,/
6.162,0.86111111,/
6.176,0.85277778,/
6.190,0.79444444,/
6.203,0.78888889,/
6.216,0.80555556,/
6.230,0.83888889,/
6.244,0.85555556,/
6.258,0.84166667,/
6.272,0.85555556,/
6.286,0.82500000,/
6.300,0.78333333,/
6.313,0.79722222,/
6.327,0.81111111,/
6.340,0.85833333,/
6.354,0.85833333,/
6.369,0.89722222,/
6.384,0.77222222,/
6.396,0.81111111,/
6.410,0.79444444,/
6.423,0.80833333,/
6.437,0.84166667,/
6.451,0.88055556,/
6.465,0.84722222,/
6.480,0.81388889,/
6.493,0.81944444,/
6.507,0.86388889,/
6.521,0.73055556,/
6.533,0.82500000,/
6.547,0.85277778,/
6.561,0.86666667,/
6.576,0.83333333,/
6.590,0.79722222,/
6.603,0.82500000,/
6.617,0.80833333,/
6.630,0.81666667,/
6.644,0.85277778,/
6.658,0.85277778,/
6.672,0.85833333,/
6.686,0.80555556,/
6.700,0.78611111,/
6.713,0.82222222,/
6.727,0.81944444,/
6.740,0.83055556,/
6.754,0.86111111,/
6.769,0.84722222,/
6.783,0.90277778,/
6.798,0.74166667,/
6.810,0.78333333,/
6.823,0.84166667,/
6.837,0.84444444,/
6.851,0.83611111,/
6.865,0.85000000,/
6.879,0.82777778,/
6.893,0.81666667,/
6.907,0.78888889,/
6.920,0.79166667,/
6.933,0.86388889,/
6.947,0.85833333,/
6.962,0.83888889,/
6.976,0.83611111,/
6.990,0.81388889,/
7.003,0.81388889,/
7.017,0.79166667,/
7.030,0.81388889,/
7.044,0.87777778,/
7.058,0.85277778,/
7.072,0.82500000,/
7.086,0.80833333,/
7.100,0.79722222,/
7.113,0.81666667,/
7.127,0.81111111,/
7.140,0.83888889,/
7.154,0.88888889,/
7.169,0.84722222,/
7.183,0.80833333,/
7.196,0.79444444,/
7.210,0.80555556,/
7.223,0.82500000,/
7.237,0.82777778,/
7.251,0.85000000,/
7.265,0.93333333,/
7.280,0.76388889,/
7.293,0.78055556,/
7.306,0.79444444,/
7.319,0.81944444,/
7.333,0.83888889,/
7.347,0.85000000,/
7.361,0.85555556,/
7.375,0.85555556,/
7.390,0.79722222,/
7.403,0.78611111,/
7.416,0.80000000,/
7.429,0.84166667,/
7.443,0.84722222,/
7.458,0.84166667,/
7.472,0.85277778,/
7.486,0.82222222,/
7.500,0.79444444,/
7.513,0.79722222,/
7.526,0.81666667,/
7.540,0.86944444,/
7.554,0.85555556,/
7.568,0.83055556,/
7.582,0.83611111,/
7.596,0.81111111,/
7.610,0.78611111,/
7.623,0.80277778,/
7.636,0.83333333,/
7.650,0.87222222,/
7.665,0.84722222,/
7.679,0.81111111,/
7.692,0.83333333,/
7.706,0.81111111,/
7.720,0.79444444,/
7.733,0.83333333,/
7.747,0.85277778,/
7.761,0.86388889,/
7.775,0.82777778,/
7.789,0.79166667,/
7.802,0.81944444,/
7.816,0.80833333,/
7.830,0.80555556,/
7.843,0.85277778,/
7.857,0.85000000,/
7.871,0.86388889,/
7.886,0.81388889,/
7.899,0.78611111,/
7.912,0.83055556,/
7.926,0.82222222,/
7.940,0.83055556,/
7.954,0.85277778,/
7.968,0.84444444,/
7.982,0.84166667,/
7.996,0.79166667,/
8.009,0.78333333,/
8.022,0.83888889,/
8.036,0.83888889,/
8.050,0.83611111,/
8.064,0.85277778,/
8.078,0.83333333,/
8.092,0.81944444,/
8.106,0.79722222,/
8.119,0.79166667,/
8.133,0.85833333,/
8.147,0.85000000,/
8.161,0.83333333,/
8.175,0.83611111,/
8.189,0.81111111,/
8.202,0.80833333,/
8.216,0.79722222,/
8.229,0.81388889,/
8.243,0.88055556,/
8.257,0.85833333,/
8.272,0.83055556,/
8.285,0.81666667,/
8.299,0.80555556,/
8.312,0.81111111,/
8.326,0.80833333,/
8.339,0.83611111,/
8.353,0.88055556,/
8.368,0.84722222,/
8.382,0.79722222,/
8.396,0.80000000,/
8.409,0.81111111,/
8.422,0.81666667,/
8.436,0.83055556,/
8.450,0.86666667,/
8.464,0.87500000,/
8.479,0.82500000,/
8.493,0.78888889,/
8.506,0.79444444,/
8.519,0.81666667,/
8.533,0.83055556,/
8.546,0.83888889,/
8.560,0.86111111,/
8.575,0.90833333,/
8.590,0.74444444,/
8.602,0.79166667,/
8.616,0.80277778,/
8.629,0.84166667,/
8.643,0.85555556,/
8.657,0.84444444,/
8.671,0.85277778,/
8.685,0.82777778,/
8.699,0.83888889,/
8.713,0.73888889,/
8.726,0.80833333,/
8.739,0.86111111,/
8.753,0.85833333,/
8.768,0.83055556,/
8.782,0.84166667,/
8.796,0.81388889,/
8.809,0.78888889,/
8.822,0.80833333,/
8.836,0.84166667,/
8.850,0.86944444,/
8.864,0.84722222,/
8.878,0.81111111,/
8.892,0.82500000,/
8.906,0.80000000,/
8.919,0.78888889,/
8.932,0.82777778,/
8.946,0.85277778,/
8.960,0.87222222,/
8.975,0.83055556,/
8.989,0.80000000,/
9.002,0.82500000,/
9.016,0.80833333,/
9.029,0.81111111,/
9.043,0.85000000,/
9.057,0.85277778,/
9.071,0.86111111,/
9.085,0.80833333,/
9.099,0.77500000,/
9.112,0.82777778,/
9.126,0.82222222,/
9.139,0.82500000,/
9.153,0.85555556,/
9.167,0.85000000,/
9.181,0.84444444,/
9.195,0.79444444,/
9.209,0.78611111,/
9.222,0.84166667,/
9.236,0.83611111,/
9.250,0.83611111,/
9.264,0.84444444,/
9.278,0.83333333,/
9.292,0.81111111,/
9.305,0.79166667,/
9.318,0.80000000,/
9.332,0.85555556,/
9.346,0.85277778,/
9.360,0.83888889,/
9.374,0.83611111,/
9.388,0.82222222,/
9.402,0.80555556,/
9.415,0.79722222,/
9.429,0.82222222,/
9.442,0.86944444,/
9.457,0.84722222,/
9.471,0.82777778,/
9.485,0.80833333,/
9.498,0.81388889,/
9.512,0.81111111,/
9.525,0.80833333,/
9.539,0.85277778,/
9.553,0.87777778,/
9.568,0.89722222,/
9.582,0.75555556,/
9.595,0.80000000,/
9.608,0.56111111,V
9.618,0.83611111,/
9.632,0.81944444,/
9.645,0.91111111,/
9.661,0.81388889,/
9.674,0.83333333,/
9.688,0.79444444,/
9.701,0.80000000,/
9.715,0.81388889,/
9.728,0.83333333,/
9.742,0.84166667,/
9.756,0.85833333,/
9.770,0.86111111,/
9.785,0.81666667,/
9.798,0.78333333,/
9.811,0.79444444,/
9.825,0.82777778,/
9.838,0.84166667,/
9.852,0.84722222,/
9.867,0.85277778,/
9.881,0.84722222,/
9.895,0.80000000,/
9.908,0.78888889,/
9.921,0.80555556,/
9.935,0.85555556,/
9.949,0.85833333,/
9.963,0.83611111,/
9.977,0.84722222,/
9.991,0.81666667,/
10.005,0.78611111,/
10.018,0.79722222,/
10.031,0.82222222,/
10.045,0.86666667,/
10.060,0.85555556,/
10.074,0.82777778,/
10.088,0.83055556,/
10.101,0.81111111,/
10.115,0.78888889,/
10.128,0.82222222,/
10.142,0.84722222,/
10.156,0.86666667,/
10.170,0.84722222,/
10.184,0.80277778,/
10.198,0.81111111,/
10.211,0.80555556,/
10.225,0.80277778,/
10.238,0.84166667,/
10.252,0.85555556,/
10.266,0.87222222,/
10.281,0.82500000,/
10.295,0.78888889,/
10.308,0.82500000,/
10.322,0.81111111,/
10.335,0.81944444,/
10.349,0.85277778,/
10.363,0.85000000,/
10.377,0.84166667,/
10.391,0.80000000,/
10.405,0.78055556,/
10.418,0.83611111,/
10.432,0.82777778,/
10.445,0.84166667,/
10.459,0.85833333,/
10.474,0.84166667,/
10.488,0.82500000,/
10.501,0.78888889,/
10.515,0.78888889,/
10.528,0.85000000,/
10.542,0.84444444,/
10.556,0.83888889,/
10.570,0.84166667,/
10.584,0.81944444,/
10.598,0.81111111,/
10.611,0.79444444,/
10.624,0.80277778,/
10.638,0.87500000,/
10.652,0.86388889,/
10.667,0.82222222,/
10.680,0.82222222,/
10.694,0.81388889,/
10.708,0.81111111,/
10.721,0.79444444,/
10.734,0.82777778,/
10.748,0.88333333,/
10.763,0.84444444,/
10.777,0.81388889,/
10.791,0.80000000,/
10.804,0.81111111,/
10.818,0.81388889,/
10.831,0.81944444,/
10.845,0.86111111,/
10.859,0.87222222,/
10.874,0.83055556,/
10.887,0.80000000,/
10.901,0.84722222,/
10.915,0.75555556,/
10.928,0.82500000,/
10.941,0.83888889,/
10.955,0.85833333,/
10.970,0.86111111,/
10.984,0.81111111,/
10.997,0.79444444,/
11.011,0.80000000,/
11.024,0.83333333,/
11.038,0.85277778,/
11.052,0.83888889,/
11.066,0.86111111,/
11.080,0.83888889,/
11.094,0.84166667,/
11.108,0.73333333,/
11.121,0.80555556,/
11.134,0.84444444,/
11.148,0.85555556,/
11.162,0.84166667,/
11.176,0.85000000,/
11.191,0.81666667,/
11.204,0.78888889,/
11.217,0.81111111,/
11.231,0.82500000,/
11.245,0.86944444,/
11.259,0.85000000,/
11.273,0.82777778,/
11.287,0.82777778,/
11.301,0.80000000,/
11.314,0.79166667,/
11.327,0.82222222,/
11.341,0.84444444,/
11.355,0.87777778,/
11.370,0.84722222,/
11.384,0.80277778,/
11.397,0.82500000,/
11.411,0.80833333,/
11.425,0.79722222,/
11.438,0.84444444,/
11.452,0.85000000,/
11.466,0.86666667,/
11.481,0.81666667,/
11.494,0.78333333,/
11.507,0.83055556,/
11.521,0.81111111,/
11.535,0.81944444,/
11.548,0.86388889,/
11.563,0.85277778,/
11.577,0.84722222,/
11.591,0.85555556,/
11.605,0.72777778,/
11.617,0.83611111,/
11.631,0.82777778,/
11.645,0.83333333,/
11.659,0.85000000,/
11.673,0.83888889,/
11.687,0.82500000,/
11.701,0.78888889,/
11.714,0.79166667,/
11.727,0.85277778,/
11.741,0.85000000,/
11.756,0.90555556,/
11.771,0.78055556,/
11.784,0.82222222,/
11.797,0.81666667,/
11.811,0.78888889,/
11.824,0.80555556,/
11.838,0.86666667,/
11.852,0.85000000,/
11.866,0.82500000,/
11.880,0.81944444,/
11.894,0.81111111,/
11.907,0.81388889,/
11.921,0.80000000,/
11.934,0.83611111,/
11.948,0.88333333,/
11.963,0.84166667,/
11.977,0.81666667,/
11.990,0.80277778,/
12.004,0.81111111,/
12.017,0.80833333,/
12.031,0.81388889,/
12.044,0.85555556,/
12.058,0.86944444,/
12.073,0.83611111,/
12.087,0.80555556,/
12.100,0.79444444,/
12.114,0.82222222,/
12.127,0.82777778,/
12.141,0.83611111,/
12.155,0.86111111,/
12.169,0.86111111,/
12.184,0.80833333,/
12.197,0.78888889,/
12.210,0.79722222,/
12.224,0.83055556,/
12.237,0.83333333,/
12.251,0.83888889,/
12.265,0.86944444,/
12.280,0.83888889,/
12.294,0.79444444,/
12.307,0.80277778,/
12.320,0.80555556,/
12.334,0.85000000,/
12.348,0.85000000,/
12.362,0.83333333,/
12.376,0.85555556,/
12.390,0.80833333,/
12.404,0.78611111,/
12.417,0.80277778,/
12.430,0.82222222,/
12.444,0.87222222,/
12.459,0.85277778,/
12.473,0.83055556,/
12.487,0.83888889,/
12.501,0.80555556,/
12.514,0.78888889,/
12.527,0.81944444,/
12.541,0.84722222,/
12.555,0.87222222,/
12.569,0.83888889,/
12.583,0.80277778,/
12.597,0.82500000,/
12.611,0.80277778,/
12.624,0.79166667,/
12.637,0.84166667,/
12.651,0.86111111,/
12.666,0.86388889,/
12.680,0.82500000,/
12.694,0.79166667,/
12.707,0.82777778,/
12.721,0.85833333,/
12.735,0.76111111,/
12.748,0.85277778,/
12.762,0.85277778,/
12.776,0.84722222,/
12.790,0.79722222,/
12.803,0.78888889,/
12.817,0.83333333,/
12.831,0.82777778,/
12.844,0.90277778,/
12.859,0.79166667,/
12.873,0.85555556,/
12.887,0.82222222,/
12.901,0.78888889,/
12.914,0.79444444,/
12.927,0.84722222,/
12.941,0.84444444,/
12.955,0.83055556,/
12.969,0.84166667,/
12.983,0.83055556,/
12.997,0.80833333,/
13.010,0.84444444,/
13.024,0.76666667,/
13.037,0.86944444,/
13.052,0.85000000,/
13.066,0.83333333,/
13.080,0.82500000,/
13.093,0.81388889,/
13.107,0.79722222,/
13.120,0.79722222,/
13.134,0.84166667,/
13.148,0.86666667,/
13.162,0.84722222,/
13.176,0.82500000,/
13.190,0.80277778,/
13.203,0.81944444,/
13.217,0.80833333,/
13.230,0.81666667,/
13.244,0.86944444,/
13.259,0.86388889,/
13.273,0.82777778,/
13.287,0.80555556,/
13.300,0.85277778,/
13.314,0.76111111,/
13.327,0.81944444,/
13.341,0.82777778,/
13.354,0.87222222,/
13.369,0.85555556,/
13.383,0.80833333,/
13.397,0.80277778,/
13.410,0.80277778,/
13.424,0.82777778,/
13.437,0.84166667,/
13.451,0.83333333,/
13.465,0.87500000,/
13.480,0.82777778,/
13.494,0.78333333,/
13.507,0.80277778,/
13.520,0.80555556,/
13.533,0.84722222,/
13.548,0.84722222,/
13.562,0.83888889,/
13.576,0.86666667,/
13.590,0.81111111,/
13.604,0.78888889,/
13.617,0.80555556,/
13.630,0.82500000,/
13.644,0.86666667,/
13.658,0.84444444,/
13.672,0.82500000,/
13.686,0.84444444,/
13.700,0.80000000,/
13.714,0.77777778,/
13.727,0.86944444,/
13.741,0.80000000,/
13.754,0.87222222,/
13.769,0.83611111,/
13.783,0.81944444,/
13.797,0.83055556,/
13.810,0.79722222,/
13.824,0.78888889,/
13.837,0.83611111,/
13.851,0.86111111,/
13.865,0.85277778,/
13.879,0.81944444,/
13.893,0.80277778,/
13.906,0.81944444,/
13.920,0.80277778,/
13.933,0.81666667,/
13.947,0.85833333,/
13.961,0.86944444,/
13.976,0.83888889,/
13.990,0.80555556,/
14.003,0.80277778,/
14.017,0.81666667,/
14.030,0.81944444,/
14.044,0.83611111,/
14.058,0.85000000,/
14.072,0.86111111,/
14.086,0.81666667,/
14.100,0.78611111,/
14.113,0.81944444,/
14.127,0.83055556,/
14.141,0.83611111,/
14.154,0.85277778,/
14.169,0.84166667,/
14.183,0.83888889,/
14.197,0.79722222,/
14.210,0.78333333,/
14.223,0.83055556,/
14.237,0.84444444,/
14.251,0.83888889,/
14.265,0.85277778,/
14.279,0.82500000,/
14.293,0.82222222,/
14.307,0.80277778,/
14.320,0.79166667,/
14.333,0.86111111,/
14.348,0.86388889,/
14.362,0.83611111,/
14.376,0.83611111,/
14.390,0.80277778,/
14.403,0.81388889,/
14.417,0.80000000,/
14.430,0.80555556,/
14.444,0.88055556,/
14.458,0.86111111,/
14.473,0.82500000,/
14.486,0.81666667,/
14.500,0.80555556,/
14.513,0.82222222,/
14.527,0.80833333,/
14.541,0.83333333,/
14.554,0.88611111,/
14.569,0.84444444,/
14.583,0.80555556,/
14.597,0.79722222,/
14.610,0.79722222,/
14.623,0.82222222,/
14.637,0.83055556,/
14.651,0.84444444,/
14.665,0.88333333,/
14.680,0.82777778,/
14.693,0.78888889,/
14.707,0.80277778,/
14.720,0.80833333,/
14.733,0.84722222,/
14.748,0.84722222,/
14.762,0.84444444,/
14.776,0.86111111,/
14.790,0.80277778,/
14.803,0.77777778,/
14.816,0.80000000,/
14.830,0.83333333,/
14.844,0.86666667,/
14.858,0.85000000,/
14.872,0.84444444,/
14.886,0.83333333,/
14.900,0.79722222,/
14.913,0.77777778,/
14.926,0.81666667,/
14.940,0.86111111,/
14.954,0.85277778,/
14.969,0.83611111,/
14.983,0.83055556,/
14.996,0.81111111,/
15.010,0.78611111,/
15.023,0.80555556,/
15.036,0.84166667,/
15.050,0.88055556,/
15.065,0.85000000,/
15.079,0.81388889,/
15.093,0.81944444,/
15.107,0.80555556,/
15.120,0.79722222,/
15.133,0.83055556,/
15.147,0.84722222,/
15.161,0.87222222,/
15.176,0.83055556,/
15.190,0.78611111,/
15.203,0.81944444,/
15.216,0.82222222,/
15.230,0.81388889,/
15.244,0.85555556,/
15.258,0.85277778,/
15.272,0.86111111,/
15.286,0.80555556,/
15.300,0.77777778,/
15.313,0.82777778,/
15.327,0.82500000,/
15.340,0.83055556,/
15.354,0.85000000,/
15.368,0.84722222,/
15.383,0.83611111,/
15.396,0.79166667,/
15.410,0.79166667,/
15.423,0.84166667,/
15.437,0.84444444,/
15.451,0.84166667,/
15.465,0.84444444,/
15.479,0.82222222,/
15.493,0.81944444,/
15.506,0.85000000,/
15.521,0.73888889,/
15.533,0.85833333,/
15.547,0.85277778,/
15.561,0.83888889,/
15.575,0.83333333,/
15.589,0.81111111,/
15.603,0.82500000,/
15.617,0.79722222,/
15.630,0.81944444,/
15.643,0.88055556,/
15.658,0.84722222,/
15.672,0.81666667,/
15.686,0.81111111,/
15.699,0.80277778,/
15.713,0.80555556,/
15.726,0.81388889,/
15.740,0.84444444,/
15.754,0.87500000,/
15.768,0.84444444,/
15.783,0.81388889,/
15.796,0.85555556,/
15.810,0.76111111,/
15.823,0.81388889,/
15.837,0.83333333,/
15.850,0.86111111,/
15.865,0.86111111,/
15.879,0.82222222,/
15.893,0.79166667,/
15.906,0.79166667,/
15.919,0.82500000,/
15.933,0.83611111,/
15.947,0.84722222,/
15.961,0.86388889,/
15.975,0.85555556,/
15.990,0.79722222,/
16.003,0.79444444,/
16.016,0.79722222,/
16.030,0.84444444,/
16.044,0.84722222,/
