Col1,wPre,Type
3.399,0.72777778,N
3.411,0.73055556,N
3.423,0.75277778,N
3.436,0.75555556,N
3.448,0.71666667,N
3.460,0.71944444,N
3.472,0.77222222,N
3.485,0.76944444,N
3.498,0.74166667,N
3.510,0.73333333,N
3.522,0.74166667,N
3.535,0.74166667,N
3.547,0.75555556,N
3.560,0.73888889,N
3.572,0.72777778,N
3.584,0.74722222,N
3.597,0.76666667,N
3.609,0.72222222,N
3.621,0.70277778,N
3.633,0.72222222,N
3.645,0.70000000,N
3.657,0.72500000,N
3.669,0.72777778,N
3.681,0.73333333,N
3.693,0.72777778,N
3.705,0.77222222,N
3.718,0.75277778,N
3.731,0.72777778,N
3.743,0.74444444,N
3.755,0.60555556,A
3.765,0.83888889,e
3.779,0.81944444,N
3.793,0.75277778,N
3.806,0.73611111,N
3.818,0.76388889,N
3.831,0.73888889,N
3.843,0.70833333,N
3.855,0.70277778,N
3.866,0.71944444,N
3.878,0.71111111,N
3.890,0.75000000,N
3.903,0.71388889,N
3.915,0.71111111,N
3.927,0.74166667,N
3.939,0.74166667,N
3.951,0.73333333,N
3.964,0.71111111,N
3.975,0.74444444,N
3.988,0.74166667,N
4.000,0.76666667,N
4.013,0.72777778,N
4.025,0.73055556,N
4.037,0.74166667,N
4.050,0.75000000,N
4.062,0.73055556,N
4.074,0.71111111,N
4.086,0.73611111,N
4.098,0.71944444,N
4.110,0.75555556,N
4.123,0.71388889,N
4.135,0.70833333,N
4.147,0.71944444,N
4.159,0.76111111,N
4.171,0.71944444,N
4.183,0.69444444,N
4.195,0.71388889,N
4.207,0.71388889,N
4.219,0.74722222,N
4.231,0.73333333,N
4.243,0.71944444,N
4.255,0.70833333,N
4.267,0.76666667,N
4.280,0.73333333,N
4.292,0.70000000,N
4.304,0.74166667,N
4.316,0.73611111,N
4.328,0.74722222,N
4.341,0.75277778,N
4.353,0.73888889,N
4.366,0.71944444,N
4.378,0.75000000,N
4.390,0.71666667,N
4.402,0.71111111,N
4.414,0.70833333,N
4.426,0.72500000,N
4.438,0.71666667,N
4.450,0.73333333,N
4.462,0.70000000,N
4.474,0.70555556,N
4.486,0.72500000,N
4.498,0.73611111,N
4.510,0.72777778,N
4.522,0.71388889,N
4.534,0.73333333,N
4.546,0.73055556,N
4.558,0.74444444,N
4.571,0.71666667,N
4.583,0.71666667,N
4.595,0.72222222,N
4.607,0.75000000,N
4.619,0.72777778,N
4.631,0.71388889,N
4.643,0.57777778,A
4.653,0.83055556,N
4.667,0.67777778,V
4.678,0.78611111,N
4.691,0.71944444,N
4.703,0.70277778,N
4.715,0.74166667,N
4.727,0.72222222,N
4.739,0.71666667,N
4.751,0.73333333,N
4.763,0.72777778,N
4.775,0.73055556,N
4.788,0.74166667,N
4.800,0.71388889,N
4.812,0.70555556,N
4.824,0.73611111,N
4.836,0.76111111,N
4.849,0.72777778,N
4.861,0.71111111,N
4.873,0.73333333,N
4.885,0.71111111,N
4.897,0.74166667,N
4.909,0.56666667,A
4.918,0.79166667,N
4.932,0.75000000,N
4.944,0.78333333,N
4.957,0.76111111,N
4.970,0.71944444,N
4.982,0.72777778,N
4.994,0.72222222,N
5.006,0.73055556,N
5.018,0.73055556,N
5.030,0.70277778,N
5.042,0.70000000,N
5.054,0.73055556,N
5.066,0.73888889,N
5.078,0.72500000,N
5.090,0.70555556,N
5.102,0.71944444,N
5.114,0.72777778,N
5.126,0.71944444,N
5.138,0.72777778,N
5.150,0.52777778,V
5.159,0.92777778,N
5.175,0.78055556,N
5.188,0.74166667,N
5.200,0.71388889,N
5.212,0.72777778,N
5.224,0.71944444,N
5.236,0.73611111,N
5.248,0.73611111,N
5.261,0.71944444,N
5.273,0.71666667,N
5.284,0.73611111,N
5.297,0.72500000,N
5.309,0.71388889,N
5.321,0.71388889,N
5.333,0.71111111,N
5.344,0.73333333,N
5.357,0.75277778,N
5.369,0.72500000,N
5.381,0.71944444,N
5.393,0.74722222,N
5.406,0.75277778,N
5.418,0.73055556,N
5.431,0.70277778,N
5.442,0.72500000,N
5.454,0.70277778,N
5.466,0.74166667,N
5.478,0.71388889,N
5.490,0.71944444,N
5.502,0.72500000,N
5.514,0.75555556,N
5.527,0.72500000,N
5.539,0.70833333,N
5.551,0.74166667,N
5.563,0.73333333,N
5.575,0.75000000,N
5.588,0.75277778,N
5.600,0.73333333,N
5.613,0.72500000,N
5.625,0.77222222,N
5.638,0.72500000,N
5.650,0.70833333,N
5.662,0.72777778,N
5.674,0.72777778,N
5.686,0.75000000,N
5.698,0.73611111,N
5.711,0.72222222,N
5.723,0.70000000,N
5.734,0.73611111,N
5.747,0.72500000,N
5.759,0.70277778,N
5.770,0.70277778,N
5.782,0.72222222,N
5.794,0.74166667,N
5.806,0.73611111,N
5.819,0.72500000,N
5.831,0.53055556,A
5.840,0.81388889,N
5.853,0.78611111,N
5.866,0.75277778,N
5.879,0.74722222,N
5.891,0.75555556,N
5.904,0.76666667,N
5.917,0.76388889,N
5.929,0.73333333,N
5.942,0.72777778,N
5.954,0.76944444,N
5.967,0.73888889,N
5.979,0.73888889,N
5.991,0.73055556,N
6.003,0.72500000,N
6.015,0.73611111,N
6.028,0.74722222,N
6.040,0.70277778,N
6.052,0.71111111,N
6.064,0.72777778,N
6.076,0.75555556,N
6.088,0.74166667,N
6.101,0.71666667,N
6.113,0.74722222,N
6.125,0.71388889,N
6.137,0.73611111,N
6.149,0.54166667,A
6.158,0.78611111,e
6.172,0.84444444,N
6.186,0.79444444,N
6.199,0.75277778,N
6.211,0.72222222,N
6.223,0.69444444,A
6.235,0.78055556,N
6.248,0.75833333,N
6.261,0.73333333,N
6.273,0.74444444,N
6.285,0.73888889,N
6.298,0.78055556,N
6.311,0.75555556,N
6.323,0.72500000,N
6.335,0.76388889,N
6.348,0.76111111,N
6.361,0.79444444,N
6.374,0.77500000,N
6.387,0.76111111,N
6.400,0.72777778,N
6.412,0.75833333,N
6.424,0.72500000,N
6.436,0.70555556,N
6.448,0.71388889,N
6.460,0.71666667,N
6.472,0.73611111,N
6.484,0.72777778,N
6.496,0.71111111,N
6.508,0.69166667,N
6.520,0.71111111,N
6.532,0.73055556,N
6.544,0.71111111,N
6.556,0.69722222,N
6.567,0.71388889,N
6.579,0.69166667,N
6.591,0.71944444,N
6.603,0.70277778,N
6.614,0.69722222,N
6.626,0.68611111,N
6.637,0.71944444,N
6.649,0.70000000,N
6.661,0.70000000,N
6.673,0.68611111,N
6.684,0.69722222,N
6.696,0.70277778,N
6.708,0.70555556,N
6.719,0.69722222,N
6.731,0.68333333,N
6.742,0.70277778,N
6.754,0.74166667,N
6.766,0.70277778,N
6.778,0.70555556,N
6.790,0.69722222,N
6.801,0.70000000,N
6.813,0.70277778,N
6.825,0.72222222,N
6.837,0.66944444,N
6.848,0.67500000,N
6.859,0.70555556,N
6.871,0.72777778,N
6.883,0.70277778,N
6.895,0.68611111,N
6.906,0.70000000,N
6.918,0.70000000,N
6.930,0.71111111,N
6.942,0.73055556,N
6.965,0.69166667,N
6.977,0.73611111,N
6.989,0.71944444,N
7.001,0.71388889,N
7.013,0.68333333,N
7.024,0.71944444,N
7.036,0.69722222,N
7.048,0.70555556,N
7.060,0.69166667,N
7.071,0.68888889,N
7.083,0.70277778,N
7.095,0.74166667,N
7.107,0.71666667,N
7.119,0.68611111,N
7.130,0.70555556,N
7.142,0.61944444,V
7.152,0.81388889,N
7.166,0.71944444,N
7.178,0.65000000,N
7.189,0.75277778,N
7.201,0.72500000,N
7.213,0.70000000,N
7.225,0.70833333,N
7.237,0.67222222,N
7.248,0.69722222,N
7.260,0.68611111,N
7.271,0.66944444,A
7.282,0.70833333,N
7.294,0.68055556,N
7.305,0.68333333,N
7.317,0.72777778,N
7.329,0.69722222,N
7.341,0.68333333,N
7.352,0.68611111,N
7.363,0.68888889,N
7.375,0.69722222,N
7.386,0.71111111,N
7.398,0.67222222,N
7.410,0.65833333,N
7.421,0.71666667,N
7.432,0.71111111,N
7.444,0.69444444,N
7.456,0.66944444,N
7.467,0.69166667,N
7.479,0.66944444,N
7.490,0.69722222,N
7.501,0.69166667,N
7.513,0.68611111,N
7.524,0.66111111,N
7.535,0.54444444,A
7.544,0.82222222,N
7.570,0.60277778,A
7.580,0.76944444,N
7.593,0.67777778,N
7.604,0.69166667,N
7.615,0.68055556,N
7.627,0.68055556,N
7.638,0.66388889,N
7.649,0.69166667,N
7.661,0.66666667,N
7.672,0.67222222,N
7.683,0.66666667,N
7.694,0.68888889,N
7.706,0.67222222,N
7.717,0.70000000,N
7.728,0.55000000,A
7.738,0.80555556,N
7.751,0.68611111,N
7.762,0.70833333,N
7.774,0.68333333,N
7.786,0.68055556,N
7.797,0.66388889,N
7.808,0.58055556,A
7.818,0.77222222,N
7.831,0.69166667,N
7.842,0.54722222,A
7.851,0.77500000,N
7.864,0.68888889,N
7.876,0.70555556,N
7.887,0.66666667,N
7.899,0.68333333,N
7.910,0.66944444,N
7.921,0.59722222,A
7.931,0.74166667,N
7.943,0.70555556,N
7.955,0.67500000,N
7.966,0.67777778,N
7.978,0.63611111,A
7.988,0.74722222,N
8.001,0.71111111,N
8.013,0.68888889,N
8.024,0.68888889,N
8.036,0.69166667,N
8.047,0.67777778,N
8.058,0.69722222,N
8.070,0.68611111,N
8.081,0.59166667,A
8.091,0.66388889,A
8.102,0.78888889,N
8.116,0.70277778,N
8.127,0.67777778,N
8.139,0.67500000,N
8.150,0.71388889,N
8.162,0.68888889,N
8.173,0.70277778,N
8.185,0.69444444,N
8.196,0.67500000,N
8.208,0.69166667,N
8.219,0.70833333,N
8.231,0.68611111,N
8.242,0.67500000,N
8.254,0.67500000,N
8.265,0.70000000,N
8.277,0.68611111,N
8.288,0.70555556,N
8.300,0.69444444,N
8.311,0.69444444,N
8.323,0.69722222,N
8.335,0.73333333,N
8.347,0.69722222,N
8.358,0.68055556,N
8.370,0.70555556,N
8.382,0.70277778,N
8.393,0.71944444,N
8.405,0.73333333,N
8.417,0.70833333,N
8.429,0.70000000,N
8.441,0.72222222,N
8.453,0.71944444,N
8.465,0.71666667,N
8.477,0.67777778,N
8.488,0.69722222,N
8.500,0.69166667,N
8.511,0.70833333,N
8.523,0.69722222,N
8.535,0.60277778,A
8.545,0.68333333,e
8.556,0.83055556,N
8.570,0.73055556,N
8.582,0.70555556,N
8.594,0.70277778,N
8.606,0.69722222,N
8.617,0.71944444,N
8.629,0.71111111,N
8.641,0.67777778,N
8.652,0.68333333,N
8.664,0.69722222,N
8.675,0.71388889,N
8.687,0.70000000,N
8.699,0.67222222,N
8.710,0.69166667,N
8.722,0.68055556,N
8.733,0.70833333,N
8.745,0.71111111,N
8.757,0.68611111,N
8.768,0.67222222,N
8.779,0.71666667,N
8.791,0.69722222,N
8.803,0.68611111,N
8.814,0.68888889,N
8.826,0.55833333,A
8.835,0.70277778,e
8.847,0.78888889,N
8.860,0.70833333,N
8.872,0.69444444,N
8.883,0.67500000,N
8.895,0.73333333,N
8.907,0.69444444,N
8.918,0.67500000,N
8.930,0.69166667,N
8.941,0.70555556,N
8.953,0.71388889,N
8.965,0.71666667,N
8.977,0.70277778,N
8.989,0.66944444,N
9.000,0.71388889,N
9.012,0.70833333,N
9.023,0.68333333,N
9.035,0.66666667,N
9.046,0.66388889,N
9.057,0.66111111,N
9.068,0.55277778,A
9.077,0.80833333,N
9.091,0.68611111,N
9.102,0.64444444,A
9.113,0.73333333,N
9.125,0.68333333,N
9.136,0.69166667,N
9.148,0.67500000,N
9.159,0.68888889,N
9.171,0.66944444,N
9.182,0.69444444,N
9.193,0.67222222,N
9.205,0.67500000,N
9.216,0.65555556,N
9.227,0.70277778,N
9.239,0.67777778,N
9.250,0.67500000,N
9.261,0.66666667,N
9.272,0.61111111,A
9.282,0.74722222,N
9.295,0.71666667,N
9.307,0.68333333,N
9.318,0.68611111,N
9.330,0.68333333,N
9.341,0.71666667,N
9.353,0.68055556,N
9.364,0.67777778,N
9.376,0.68055556,N
9.387,0.43888889,V
9.394,0.93055556,N
9.410,0.69722222,N
9.421,0.68055556,N
9.433,0.66388889,N
9.444,0.65833333,N
9.455,0.70277778,N
9.466,0.66388889,N
9.478,0.58611111,A
9.487,0.71944444,N
9.499,0.68888889,N
9.511,0.61111111,A
9.521,0.71388889,N
9.533,0.67500000,N
9.544,0.67222222,N
9.555,0.58611111,A
9.565,0.74444444,N
9.578,0.68333333,N
9.589,0.64722222,F
9.600,0.65000000,N
9.611,0.56111111,V
9.620,0.61111111,N
9.641,0.53611111,V
9.650,0.70833333,V
9.662,0.50555556,V
9.670,0.70000000,V
9.682,0.54722222,V
9.691,0.70833333,V
9.703,0.52500000,V
9.712,0.66666667,V
9.723,0.51944444,V
9.732,0.64166667,V
9.742,0.54166667,V
9.751,0.66666667,V
9.762,0.53055556,V
9.771,0.62500000,V
9.782,0.50833333,V
9.790,0.66666667,V
9.801,0.53888889,V
9.810,0.63611111,V
9.821,0.53333333,V
9.830,0.59722222,V
9.840,0.50277778,V
9.848,0.60000000,V
9.858,0.53055556,V
9.867,0.61666667,V
9.877,0.52500000,V
9.886,0.57777778,V
9.896,0.52222222,V
9.904,0.58888889,V
9.914,0.55000000,V
9.923,0.56666667,V
9.933,0.53888889,V
9.942,0.55555556,V
9.951,0.51388889,V
9.959,0.53055556,V
9.968,0.52777778,V
9.977,0.56944444,V
9.987,0.53888889,V
9.996,0.58333333,V
10.005,0.52500000,V
10.014,0.52777778,V
10.023,0.55000000,V
10.032,0.59722222,V
10.042,0.50833333,V
10.050,0.53055556,V
10.059,0.52222222,V
10.068,0.56944444,V
10.078,0.51666667,V
10.086,0.56388889,V
10.096,0.55277778,V
10.105,0.52500000,V
10.113,0.53055556,V
10.122,0.56944444,V
10.132,0.53055556,V
10.141,0.62222222,V
10.151,0.51944444,V
10.160,0.56666667,V
10.169,0.52500000,V
10.178,0.53333333,V
10.187,0.53333333,V
10.196,0.58611111,V
10.205,0.52777778,V
10.214,0.56944444,V
10.224,0.53888889,V
10.241,0.52222222,V
10.250,0.66388889,V
10.261,0.51666667,V
10.269,0.56666667,V
10.279,0.52500000,V
10.287,0.53055556,V
10.296,0.52500000,V
10.305,0.59444444,V
10.315,0.52777778,V
10.324,0.56944444,V
10.333,0.50555556,V
10.342,0.57777778,V
10.351,0.52777778,V
10.360,0.58055556,V
10.370,0.52500000,V
10.379,0.58611111,V
10.388,0.50277778,V
10.397,0.55555556,V
10.406,0.53888889,V
10.415,0.60277778,V
10.425,0.51388889,V
10.434,0.65277778,V
10.444,0.53055556,V
10.453,0.57500000,V
10.463,0.51944444,V
10.471,0.61944444,V
10.482,0.53333333,V
10.491,0.64166667,V
10.501,0.51388889,V
10.510,0.59444444,V
10.520,0.50555556,V
10.528,0.98333333,V
10.560,0.53333333,A
10.569,0.58888889,A
10.579,0.84444444,N
10.593,0.72500000,N
10.605,0.66944444,A
10.616,0.69722222,N
10.639,0.67222222,N
10.651,0.68888889,N
10.662,0.65277778,N
10.673,0.65833333,N
10.684,0.64722222,N
10.695,0.70000000,N
10.706,0.64444444,N
10.717,0.63888889,N
10.728,0.63611111,N
10.738,0.68055556,N
10.750,0.66111111,N
10.761,0.67222222,N
10.772,0.65833333,N
10.783,0.66111111,N
10.794,0.65555556,N
10.805,0.66666667,N
10.816,0.68055556,N
10.827,0.65833333,N
10.849,0.65555556,N
10.860,0.65277778,N
10.871,0.68611111,N
10.882,0.67500000,N
10.894,0.67500000,N
10.905,0.65833333,N
10.916,0.69166667,N
10.927,0.68055556,N
10.939,0.68333333,N
10.950,0.66666667,N
10.961,0.67777778,N
10.972,0.68888889,N
10.984,0.68611111,N
10.995,0.68333333,N
11.007,0.69722222,N
11.018,0.68055556,N
11.030,0.72777778,N
11.042,0.69166667,N
11.053,0.68333333,N
11.065,0.69166667,N
11.076,0.69166667,N
11.088,0.70000000,N
11.099,0.62777778,V
11.110,0.74722222,N
11.122,0.69722222,N
11.134,0.68611111,N
11.145,0.73055556,N
11.158,0.69722222,N
11.169,0.68888889,N
11.181,0.68611111,N
11.192,0.68888889,N
11.204,0.69166667,N
11.215,0.69444444,N
11.227,0.67777778,N
11.238,0.66111111,N
11.249,0.67500000,N
11.260,0.71111111,N
11.272,0.68611111,N
11.284,0.68333333,N
11.295,0.68611111,N
11.306,0.69166667,N
11.318,0.69444444,N
11.329,0.71388889,N
11.341,0.68055556,N
11.353,0.67500000,N
11.364,0.69722222,N
11.376,0.71111111,N
11.387,0.68055556,N
11.399,0.65277778,N
11.410,0.68333333,N
11.421,0.68333333,N
11.432,0.67777778,N
11.444,0.67500000,N
11.455,0.66388889,N
11.466,0.65555556,N
11.477,0.66666667,N
11.488,0.69444444,N
11.500,0.66666667,N
11.511,0.66111111,N
11.522,0.66388889,N
11.533,0.68055556,N
11.544,0.68055556,N
11.556,0.68611111,N
11.567,0.68888889,N
11.578,0.68055556,N
11.590,0.68333333,N
11.601,0.70555556,N
11.613,0.68888889,N
11.624,0.67222222,N
11.636,0.66111111,N
11.647,0.68611111,N
11.658,0.68611111,N
11.670,0.68888889,N
11.681,0.48055556,A
11.689,0.51388889,A
11.698,0.79722222,N
11.711,0.78888889,N
11.724,0.70833333,N
11.736,0.69166667,N
11.747,0.68055556,N
11.759,0.70555556,N
11.770,0.68611111,N
11.782,0.70000000,N
11.794,0.66666667,N
11.805,0.67222222,N
11.816,0.68888889,N
11.827,0.70833333,N
11.839,0.68333333,N
11.851,0.67500000,N
11.862,0.68611111,N
11.873,0.68055556,N
11.885,0.70555556,N
11.896,0.71388889,N
11.908,0.67777778,N
11.920,0.66666667,N
11.931,0.70833333,N
11.942,0.71388889,N
11.954,0.68333333,N
11.966,0.69166667,N
11.977,0.69166667,N
11.989,0.67500000,N
12.000,0.70000000,N
12.012,0.68333333,N
12.023,0.67777778,N
12.034,0.65000000,N
12.045,0.68888889,N
12.057,0.69166667,N
12.068,0.66666667,N
12.079,0.65000000,N
12.090,0.68888889,N
12.102,0.67777778,N
12.113,0.69722222,N
12.125,0.53055556,A
12.133,0.75555556,N
12.146,0.48888889,V
12.154,0.78888889,V
12.167,0.86944444,N
12.182,0.67222222,N
12.193,0.67500000,N
12.213,0.86944444,N
12.227,0.50000000,V
12.236,0.86666667,N
12.250,0.47500000,V
12.258,0.89166667,N
12.273,0.49444444,V
12.281,0.86388889,N
12.296,0.47777778,V
12.303,0.83333333,N
12.317,0.48888889,V
12.326,0.83888889,N
12.339,0.49444444,V
12.348,0.71388889,N
12.360,0.49722222,V
12.368,0.96944444,N
12.384,0.49166667,V
12.392,0.90000000,N
12.407,0.48888889,V
12.415,0.83611111,N
12.429,0.49722222,V
12.438,0.85000000,N
12.460,0.59722222,V
12.470,0.45833333,V
12.492,0.50277778,V
12.500,1.03055556,N
12.517,0.47222222,V
12.525,0.89166667,N
12.540,0.48888889,V
12.548,0.88888889,N
12.563,0.48888889,V
12.571,0.85833333,N
12.585,0.50833333,V
12.594,0.82777778,N
12.630,0.66944444,N
12.641,0.65555556,N
12.652,0.67500000,N
12.664,0.64444444,N
12.674,0.67222222,N
12.685,0.66388889,N
12.697,0.65000000,N
12.707,0.63611111,N
12.718,0.67500000,N
12.740,0.66666667,N
12.751,0.62222222,N
12.762,0.67777778,N
12.773,0.66944444,N
12.784,0.66666667,N
12.795,0.68333333,N
12.807,0.66111111,N
12.818,0.65277778,N
12.829,0.66111111,N
12.840,0.70000000,N
12.851,0.66388889,N
12.862,0.63055556,N
12.873,0.65277778,N
12.884,0.67500000,N
12.895,0.68611111,N
12.906,0.67222222,N
12.918,0.65833333,N
12.929,0.65555556,N
12.940,0.68333333,N
12.951,0.68888889,N
12.962,0.68333333,N
12.974,0.65833333,N
12.985,0.65277778,N
12.996,0.68888889,N
13.007,0.68611111,N
13.019,0.69722222,N
13.030,0.68333333,N
13.042,0.66944444,N
13.053,0.69722222,N
13.064,0.71111111,N
13.076,0.68611111,N
13.088,0.67222222,N
13.099,0.68888889,N
13.110,0.68333333,N
13.122,0.69444444,N
13.133,0.71944444,N
13.145,0.69444444,N
13.157,0.68888889,N
13.168,0.56666667,A
13.178,0.83888889,N
13.192,0.49722222,V
13.200,0.69166667,V
13.212,0.86666667,N
13.226,0.67777778,N
13.237,0.68888889,N
13.249,0.70277778,N
13.261,0.67500000,N
13.272,0.65277778,N
13.283,0.70277778,N
13.294,0.70833333,N
13.306,0.68055556,N
13.318,0.66388889,N
13.329,0.68333333,N
13.340,0.67500000,N
13.351,0.69444444,N
13.363,0.69444444,N
13.374,0.69166667,N
13.386,0.68055556,N
13.397,0.71111111,N
13.409,0.51666667,A
13.418,0.51666667,A
13.426,0.78611111,e
13.439,0.80555556,N
13.453,0.72222222,N
13.465,0.70833333,N
13.477,0.69722222,N
13.488,0.69166667,N
13.500,0.69166667,N
13.511,0.72500000,N
13.523,0.69444444,N
13.535,0.67222222,N
13.546,0.68055556,N
13.558,0.68888889,N
13.569,0.70000000,N
13.581,0.69722222,N
13.592,0.65555556,N
13.603,0.67777778,N
13.615,0.68333333,N
13.626,0.71388889,N
13.638,0.69444444,N
13.649,0.66944444,N
13.661,0.68333333,N
13.672,0.67777778,N
13.683,0.70555556,N
13.695,0.67500000,V
13.706,0.70833333,N
13.718,0.68333333,N
13.729,0.51388889,A
13.738,0.54722222,A
13.747,0.82222222,N
