Col1,wPre,Type
4.044,0.90555556,N
4.059,0.50555556,V
4.067,0.79722222,N
4.080,0.61388889,N
4.091,0.60000000,N
4.101,0.63611111,N
4.111,0.65555556,N
4.122,0.68888889,N
4.134,0.73333333,N
4.146,0.65277778,N
4.157,0.62222222,N
4.167,0.61111111,N
4.177,0.65277778,N
4.188,0.66944444,N
4.199,0.65555556,N
4.210,0.64722222,N
4.221,0.65277778,N
4.232,0.70833333,N
4.244,0.65277778,N
4.255,0.67222222,N
4.266,0.67500000,N
4.277,0.55000000,V
4.286,0.70277778,N
4.298,0.55000000,N
4.307,0.70833333,N
4.319,0.62222222,V
4.329,0.85277778,N
4.343,0.63611111,V
4.354,0.68055556,N
4.365,0.62500000,N
4.376,0.60833333,N
4.386,0.63611111,N
4.397,0.64166667,N
4.407,0.58055556,V
4.417,0.75277778,N
4.429,0.65833333,N
4.440,0.66388889,N
4.451,0.56111111,V
4.461,0.78611111,N
4.474,0.50555556,V
4.482,0.70555556,N
4.494,0.60277778,N
4.504,0.61388889,N
4.514,0.61944444,N
4.525,0.69166667,N
4.536,0.69722222,N
4.548,0.65833333,N
4.559,0.52777778,V
4.568,0.68333333,V
4.579,0.60000000,N
4.589,0.66111111,N
4.600,0.64166667,N
4.611,0.66666667,N
4.622,0.46111111,V
4.630,0.80833333,N
4.643,0.66666667,N
4.654,0.60833333,N
4.664,0.55833333,V
4.674,0.73333333,N
4.686,0.48055556,V
4.694,0.72777778,N
4.706,0.58611111,N
4.716,0.62222222,N
4.726,0.74722222,N
4.739,0.66944444,N
4.750,0.64444444,N
4.760,0.57500000,N
4.770,0.57222222,N
4.780,0.59444444,N
4.789,0.57222222,N
4.799,0.61111111,N
4.809,0.60277778,V
4.819,0.66944444,N
4.830,0.54722222,V
4.839,0.70277778,N
4.851,0.63611111,N
4.862,0.65555556,N
4.873,0.59722222,N
4.883,0.59722222,N
4.893,0.50555556,V
4.901,0.61666667,N
4.911,0.49166667,V
4.920,0.73888889,N
4.932,0.67500000,N
4.943,0.67777778,N
4.954,0.61388889,N
4.965,0.60277778,N
4.975,0.56388889,N
4.984,0.58611111,N
4.994,0.63055556,N
5.004,0.63055556,N
5.015,0.58888889,V
5.025,0.68333333,N
5.036,0.65277778,N
5.047,0.64166667,N
5.058,0.58888889,N
5.067,0.62500000,N
5.087,0.67500000,N
5.098,0.59166667,N
5.108,0.57500000,N
5.118,0.50833333,V
5.126,0.76388889,N
5.139,0.61944444,V
5.149,0.71111111,N
5.161,0.61388889,N
5.171,0.56111111,N
5.181,0.55277778,N
5.190,0.56944444,N
5.199,0.56388889,N
5.209,0.63055556,N
5.230,0.65555556,N
5.241,0.55000000,V
5.250,0.64722222,N
5.261,0.54722222,V
5.270,0.71944444,N
5.282,0.53888889,V
5.302,0.55000000,N
5.311,0.59166667,N
5.321,0.58888889,V
5.331,0.64444444,N
5.341,0.65833333,N
5.372,0.61944444,N
5.391,0.62777778,N
5.401,0.55277778,V
5.410,0.72222222,N
5.422,0.53333333,V
5.443,0.62777778,N
5.454,0.58888889,N
5.464,0.53888889,V
5.473,0.64722222,N
5.484,0.49722222,V
5.492,0.71666667,N
5.504,0.59722222,N
5.514,0.63611111,N
5.524,0.59166667,N
5.534,0.68611111,N
5.546,0.64166667,V
5.556,0.65833333,N
5.567,0.52500000,V
5.576,0.64166667,N
5.587,0.56944444,N
5.596,0.60833333,N
5.606,0.53055556,V
5.615,0.71944444,N
5.627,0.58888889,V
5.637,0.78611111,N
5.661,0.60000000,N
5.671,0.58888889,N
5.680,0.68333333,N
5.692,0.51666667,V
5.700,0.72777778,N
5.713,0.61666667,N
5.723,0.62777778,N
5.733,0.66388889,N
5.744,0.68055556,N
5.766,0.68611111,N
5.777,0.52500000,V
5.786,0.68333333,N
5.797,0.60833333,N
5.807,0.67500000,N
5.819,0.66388889,N
5.830,0.68055556,N
5.841,0.67500000,N
5.852,0.63888889,N
5.873,0.60555556,N
5.883,0.55277778,V
5.892,0.73611111,N
5.905,0.53055556,V
5.914,0.76388889,N
5.926,0.54166667,V
5.949,0.69722222,N
5.960,0.67222222,N
5.971,0.64722222,N
5.982,0.56388889,N
6.002,0.65000000,N
6.013,0.60277778,N
6.034,0.68055556,N
6.046,0.71666667,N
6.058,0.55555556,V
6.067,0.67222222,N
6.078,0.50555556,V
6.086,0.80000000,N
6.100,0.65277778,N
6.111,0.68333333,N
6.122,0.64722222,N
6.133,0.65555556,N
6.144,0.62500000,N
6.154,0.46388889,V
6.162,0.89722222,N
6.177,0.55277778,V
6.186,0.71944444,N
6.198,0.65000000,N
6.209,0.62500000,N
6.219,0.72777778,N
6.231,0.79166667,N
6.245,0.68888889,N
6.256,0.64166667,N
6.267,0.61388889,N
6.277,0.65555556,N
6.288,0.59722222,N
6.298,0.66111111,N
6.309,0.68888889,N
6.320,0.66944444,N
6.332,0.70277778,N
6.343,0.63888889,N
6.354,0.65277778,N
6.365,0.68333333,N
6.376,0.62222222,N
6.387,0.62222222,N
6.397,0.61111111,N
6.407,0.64444444,N
6.418,0.67500000,N
6.441,0.71944444,N
6.465,0.66666667,N
6.476,0.63055556,N
6.486,0.63055556,N
6.497,0.70000000,N
6.509,0.60555556,N
6.519,0.78055556,N
6.539,0.91111111,N
6.554,0.56111111,V
6.564,0.75555556,N
6.576,0.50555556,V
6.585,0.85277778,N
6.599,0.57500000,V
6.608,0.63333333,N
6.619,0.53611111,V
6.628,1.31666667,N
6.650,0.53611111,V
6.659,0.44444444,V
6.666,1.16666667,N
6.686,0.51111111,V
6.710,0.76944444,N
6.722,0.78055556,N
6.735,0.76388889,N
6.748,0.69722222,N
6.760,0.71666667,N
6.780,0.87777778,N
6.794,0.50555556,V
6.803,0.76666667,N
6.816,0.51944444,V
6.824,0.85833333,N
6.838,0.57500000,V
6.862,0.71388889,N
6.874,0.65277778,N
6.885,0.60555556,N
6.895,0.63611111,N
6.905,0.69444444,N
6.917,0.66666667,N
6.928,0.70277778,N
6.940,0.63055556,N
6.950,0.68055556,N
6.962,0.66666667,N
6.973,0.65833333,N
6.984,0.68611111,N
6.995,0.68888889,N
7.007,0.69444444,N
7.018,0.69722222,N
7.030,0.75277778,N
7.042,0.78611111,N
7.056,0.73055556,N
7.068,0.71944444,N
7.080,0.63611111,N
7.090,0.52500000,A
7.099,0.76111111,N
7.122,1.20555556,N
7.142,0.55277778,V
7.151,0.94444444,N
7.167,0.58611111,V
7.176,0.84166667,N
7.190,0.53333333,V
7.199,0.88055556,N
7.214,0.48611111,V
7.222,0.88611111,N
7.237,0.56388889,V
7.246,0.88611111,N
7.261,0.51388889,V
7.270,0.83055556,N
7.283,0.52777778,V
7.292,0.73611111,N
7.304,0.50555556,V
7.313,0.92777778,N
7.328,0.55833333,V
7.338,0.88333333,N
7.352,0.49722222,V
7.361,0.77500000,N
7.374,0.51388889,V
7.382,0.82777778,N
7.396,0.46944444,V
7.419,0.73055556,N
7.431,0.56944444,A
7.441,0.55555556,V
7.450,1.28333333,N
7.471,0.49722222,V
7.480,0.95000000,N
7.495,0.71388889,N
7.507,0.71666667,N
7.519,0.75833333,N
7.532,0.77777778,N
7.545,0.73611111,N
7.557,0.70000000,N
7.569,0.64722222,N
7.589,0.83055556,N
7.603,0.52777778,V
7.612,0.88888889,N
7.626,0.51388889,V
7.635,0.91388889,N
7.650,0.52777778,V
7.659,0.87777778,N
7.674,0.51388889,V
7.696,0.68055556,N
7.708,0.66944444,N
7.719,0.75833333,N
7.732,0.78611111,N
7.745,0.75000000,N
7.766,0.79166667,N
7.779,0.53611111,V
7.788,0.76666667,N
7.801,0.52222222,V
7.810,0.89166667,N
7.824,0.52500000,V
7.833,0.52500000,V
7.842,0.95277778,N
7.858,0.50277778,V
7.883,0.70000000,N
7.895,0.63333333,N
7.905,0.68055556,N
7.917,0.73888889,N
7.929,0.73888889,N
7.941,0.78333333,N
7.954,0.66666667,N
7.965,0.80000000,N
7.987,0.92777778,N
8.012,1.03611111,N
8.029,0.58888889,V
8.039,1.06388889,N
8.057,0.55000000,V
8.066,1.03055556,N
8.083,0.52777778,V
8.092,1.00555556,N
8.109,0.57500000,V
8.134,0.60555556,V
8.162,0.75833333,N
8.175,0.62777778,N
8.185,0.65000000,N
8.196,0.66388889,N
8.207,0.66944444,N
8.218,0.72500000,N
8.230,0.75277778,N
8.243,0.59444444,V
8.253,0.73888889,N
8.265,0.65833333,N
8.276,0.56944444,V
8.286,0.80833333,N
8.299,0.66111111,N
8.310,0.67777778,N
8.331,0.83055556,N
8.345,0.53333333,V
8.354,0.88333333,N
8.369,0.56111111,V
8.378,0.80555556,N
8.392,0.47222222,V
8.399,0.81111111,N
8.413,0.57222222,V
8.423,0.95833333,N
8.439,0.57777778,V
8.462,0.68888889,N
8.482,0.83055556,N
8.496,0.54444444,V
8.505,0.83611111,N
8.519,0.56666667,V
8.528,0.87500000,N
8.543,0.57500000,V
8.552,0.88888889,N
8.567,0.51666667,V
8.588,0.66388889,N
8.599,0.65555556,N
8.610,0.65833333,N
8.621,0.74444444,N
8.633,0.80555556,N
8.647,0.59166667,A
8.657,0.81666667,N
8.678,1.08055556,N
8.696,0.53055556,V
8.705,0.96666667,N
8.721,0.51944444,V
8.744,0.97500000,N
8.761,0.80833333,N
8.774,0.80555556,N
8.788,0.74722222,N
8.800,0.71388889,N
8.812,0.78611111,N
8.825,0.89166667,N
8.840,0.81944444,N
8.854,0.74722222,N
8.866,0.74166667,N
8.878,0.73611111,N
8.891,0.72777778,N
8.903,0.74722222,N
8.915,0.78888889,N
8.928,0.75833333,N
8.941,0.71111111,N
8.953,0.73055556,N
8.965,0.76666667,N
8.978,0.69166667,N
8.989,0.69166667,N
9.001,0.67500000,N
9.012,0.71388889,N
9.024,0.72500000,N
9.036,0.80277778,N
9.049,0.79166667,N
9.063,0.68888889,N
9.074,0.67777778,N
9.085,0.66666667,N
9.097,0.75277778,N
9.109,0.75000000,N
9.122,0.76111111,N
9.134,0.67777778,N
9.146,0.69444444,N
9.157,0.69444444,N
9.169,0.67777778,N
9.180,0.69166667,N
9.192,0.71111111,N
9.203,0.68333333,N
9.215,0.69166667,N
9.226,0.77222222,N
9.239,0.83888889,N
9.253,0.72777778,N
9.265,0.70000000,N
9.277,0.67222222,N
9.288,0.66666667,N
9.299,0.64722222,N
9.310,0.72777778,N
9.322,0.81111111,N
9.336,0.74166667,N
9.348,0.73055556,N
9.360,0.71111111,N
9.382,0.86111111,N
9.396,0.53611111,V
9.405,0.85833333,N
9.419,0.55833333,V
9.429,0.88333333,N
9.444,0.58055556,V
9.453,0.90833333,N
9.468,0.62222222,V
9.479,0.75000000,N
9.491,0.48611111,V
9.499,0.81111111,N
9.513,0.58611111,V
9.523,0.90555556,N
9.538,0.58611111,V
9.547,0.80000000,N
9.561,0.51111111,V
9.569,0.77777778,N
9.582,0.51666667,V
9.591,0.81666667,N
9.604,0.54444444,V
9.614,0.65000000,V
9.639,0.60833333,V
9.649,0.88055556,N
9.663,0.52777778,V
9.672,0.81111111,N
9.686,0.49166667,V
9.694,0.73055556,N
9.706,0.52500000,V
9.715,0.89166667,N
9.730,0.57777778,V
9.739,0.92500000,N
9.755,0.51666667,V
9.763,0.79166667,N
9.777,0.51666667,V
9.785,0.85000000,N
9.799,0.52500000,V
9.823,0.62222222,V
9.833,0.72222222,N
9.845,0.58333333,V
9.855,0.92500000,N
9.871,0.51666667,V
9.894,0.52500000,V
9.903,0.80555556,N
9.916,0.57777778,V
9.926,1.04722222,N
9.944,0.68055556,V
9.955,0.83055556,N
9.969,0.52500000,V
9.977,0.81388889,N
9.991,0.48055556,V
9.999,0.89166667,N
10.014,0.73611111,V
10.026,0.68055556,V
10.037,0.86388889,N
10.052,0.46388889,V
10.060,0.49166667,V
10.088,0.55000000,V
10.110,0.69444444,N
10.122,0.70000000,F
10.133,0.76666667,N
10.171,0.50555556,V
10.179,0.75000000,N
10.191,0.48888889,V
10.200,0.90833333,N
10.215,0.58055556,V
10.224,0.91388889,N
10.240,0.53055556,V
10.248,0.82777778,N
10.262,0.53888889,V
10.285,0.67500000,N
10.296,0.67777778,N
10.307,0.64444444,N
10.318,0.72222222,N
10.330,0.69444444,N
10.342,0.75555556,N
10.366,0.68055556,N
10.378,0.62222222,N
10.388,0.65555556,N
10.399,0.65277778,N
10.421,0.77222222,N
10.434,0.77222222,N
10.447,0.65000000,A
10.470,0.54166667,V
10.479,0.90000000,N
10.503,0.44166667,V
10.510,0.49166667,V
10.538,0.62777778,V
10.548,1.08888889,N
10.566,0.53611111,V
10.590,0.64444444,N
10.601,0.64166667,N
10.611,0.71388889,N
10.623,0.76388889,N
10.636,0.75277778,N
10.649,0.65000000,N
10.659,0.65555556,N
10.670,0.66111111,N
10.690,0.73333333,N
10.702,0.53611111,V
10.711,0.83888889,N
10.725,0.62222222,V
10.736,0.73888889,N
10.748,0.61666667,V
10.771,0.65277778,N
10.782,0.64722222,N
10.793,0.53888889,V
10.802,0.65833333,N
10.813,0.55277778,V
10.822,0.77777778,N
10.835,0.58611111,V
10.845,0.52222222,V
10.853,0.96388889,N
10.869,0.56111111,V
10.879,0.66111111,N
10.890,0.63888889,N
10.900,0.68888889,N
10.912,0.59722222,V
10.922,0.78611111,N
10.935,0.52777778,V
10.944,0.76944444,N
10.957,0.64166667,N
10.967,0.63611111,N
10.978,0.55555556,V
10.987,0.73055556,N
10.999,0.53611111,V
11.008,0.67777778,N
11.019,0.65000000,N
11.030,0.71944444,N
11.042,0.60277778,V
11.052,0.46666667,V
11.060,0.92222222,N
11.076,0.61944444,N
11.086,0.60000000,N
11.096,0.51111111,V
11.104,0.73611111,N
11.117,0.55833333,V
11.126,0.80833333,N
11.139,0.68055556,N
11.151,0.61388889,N
11.161,0.52777778,V
11.170,0.75000000,N
11.182,0.65000000,N
11.193,0.58333333,N
11.203,0.51666667,V
11.211,0.74444444,N
11.224,0.69166667,N
11.235,0.65000000,N
11.246,0.58333333,V
11.256,0.75555556,N
11.269,0.50833333,V
11.277,0.74166667,N
11.289,0.57222222,N
11.299,0.61388889,N
11.309,0.58055556,V
11.319,0.81111111,N
11.332,0.57222222,V
11.342,0.76944444,N
11.355,0.63333333,N
11.365,0.63888889,N
11.376,0.49444444,V
11.384,0.65277778,N
11.395,0.52222222,V
11.404,0.79166667,N
11.417,0.68888889,N
11.428,0.63055556,N
11.439,0.61111111,V
11.449,0.79166667,N
11.462,0.54166667,V
11.471,0.73055556,N
11.483,0.56666667,N
11.493,0.57222222,N
11.502,0.55277778,V
11.512,0.69722222,N
11.523,0.56388889,V
11.533,0.85277778,N
11.547,0.65000000,N
11.558,0.62222222,N
11.568,0.58888889,N
11.578,0.61666667,N
11.588,0.65833333,N
11.599,0.61666667,N
11.619,0.67500000,N
11.631,0.56944444,V
11.640,0.77500000,N
11.653,0.50000000,V
11.661,0.72777778,N
11.673,0.66666667,N
11.685,0.60833333,N
11.695,0.61944444,N
11.705,0.57222222,N
11.715,0.63888889,N
11.725,0.66388889,N
11.736,0.78611111,N
11.749,0.67500000,N
11.761,0.61111111,N
11.771,0.60277778,N
11.781,0.60833333,N
11.791,0.51944444,A
11.800,0.70555556,N
11.822,0.75277778,N
11.835,0.56944444,V
11.844,0.71944444,N
11.856,0.56666667,V
11.878,0.66944444,N
11.890,0.65555556,N
11.909,0.70555556,N
11.921,0.53055556,V
11.930,0.80555556,N
11.943,0.63888889,V
11.967,0.63333333,N
11.978,0.62500000,N
11.988,0.48888889,V
11.996,0.74444444,N
12.009,0.55833333,V
12.018,0.88611111,N
12.033,0.75555556,N
12.045,0.65000000,N
12.056,0.59166667,A
12.066,0.70000000,N
12.078,0.53055556,V
12.087,0.76666667,N
12.099,0.53888889,V
12.108,0.80833333,N
12.122,0.66944444,N
12.133,0.70000000,N
12.145,0.68055556,N
12.156,0.76111111,N
12.169,0.55277778,V
12.178,0.71944444,N
12.190,0.48055556,V
12.198,0.80277778,N
12.211,0.66666667,N
12.222,0.72222222,N
12.234,0.75555556,N
12.247,0.67500000,N
12.258,0.65555556,N
12.269,0.62222222,N
12.279,0.67777778,N
12.291,0.69166667,N
12.302,0.68055556,N
12.314,0.64166667,N
12.324,0.70555556,N
12.336,0.72222222,N
12.356,0.88611111,N
12.371,0.56944444,V
12.380,0.79722222,N
12.394,0.57222222,V
12.415,0.63611111,A
12.426,0.85277778,N
12.450,0.88888889,N
12.465,0.50277778,V
12.473,0.81944444,N
12.487,0.48333333,V
12.495,0.83333333,N
12.509,0.56666667,V
12.546,0.68611111,N
12.557,0.73055556,N
12.570,0.70555556,N
12.581,0.60555556,N
12.592,0.63611111,N
12.602,0.64444444,N
12.613,0.68611111,N
12.624,0.66388889,N
12.635,0.73055556,N
12.648,0.74722222,N
12.660,0.65000000,N
12.671,0.64722222,N
12.682,0.60277778,N
12.692,0.66388889,N
12.703,0.72777778,N
12.715,0.72777778,N
12.727,0.73333333,N
12.739,0.70833333,N
12.751,0.69166667,N
12.763,0.63611111,N
12.773,0.67500000,N
12.784,0.69722222,N
12.796,0.66388889,N
12.807,0.67777778,N
12.818,0.60277778,A
12.828,0.81111111,N
12.842,0.81111111,N
12.855,0.68611111,N
12.867,0.73333333,N
12.879,0.65555556,N
12.890,0.59722222,N
12.900,0.69722222,N
12.912,0.74166667,N
12.924,0.75833333,N
12.937,0.78333333,N
12.950,0.71388889,N
12.962,0.67777778,N
12.973,0.71666667,N
12.994,0.85555556,N
13.009,0.57777778,V
13.018,0.79444444,N
13.032,0.65277778,V
13.055,0.75000000,N
13.067,0.70555556,N
13.079,0.63611111,N
13.090,0.61388889,N
13.100,0.57500000,A
13.109,0.74444444,N
13.134,0.77222222,N
13.147,0.53888889,V
13.156,0.77222222,N
13.168,0.50833333,V
13.177,0.76388889,N
13.190,0.52500000,V
13.198,0.84166667,N
13.212,0.51944444,V
13.236,0.70555556,N
13.248,0.72777778,N
13.270,0.76388889,N
13.283,0.50555556,V
13.291,0.73333333,N
13.304,0.50555556,V
13.312,0.81666667,N
13.326,0.58333333,V
13.351,0.63055556,N
13.361,0.72500000,N
13.373,0.48888889,V
13.382,0.75833333,N
13.394,0.54444444,V
13.403,0.43611111,V
13.411,1.11666667,N
13.429,0.52500000,V
13.438,0.83611111,N
13.452,0.66666667,N
13.463,0.65277778,N
13.474,0.65000000,N
13.485,0.65000000,N
13.496,0.61111111,N
13.506,0.63611111,N
13.527,0.74444444,N
13.539,0.65277778,V
13.550,0.78611111,N
13.563,0.51111111,V
13.583,0.62222222,N
13.594,0.59166667,N
13.603,0.55555556,V
13.613,0.75833333,N
13.625,0.60000000,V
13.635,0.79166667,N
13.649,0.62500000,N
13.659,0.61666667,N
13.669,0.65555556,N
13.680,0.65555556,N
13.691,0.61666667,N
13.701,0.61666667,N
13.712,0.62222222,N
13.722,0.65277778,N
13.733,0.67500000,N
13.744,0.68333333,N
13.756,0.61111111,V
13.766,0.71666667,N
13.778,0.53611111,V
13.787,0.64722222,N
13.797,0.58055556,N
13.807,0.64444444,N
13.818,0.65833333,V
13.829,0.77222222,V
13.842,0.68888889,N
13.853,0.59722222,N
13.863,0.59444444,N
13.873,0.60277778,N
13.883,0.59444444,N
13.893,0.60833333,N
13.903,0.65555556,N
13.914,0.59444444,N
13.924,0.63888889,N
13.935,0.61944444,N
13.945,0.57222222,V
13.954,0.76666667,N
13.967,0.61388889,N
13.977,0.61944444,N
13.988,0.49166667,V
13.996,0.62500000,N
14.006,0.60000000,N
14.016,0.58888889,N
14.026,0.61388889,V
14.036,0.70555556,N
14.048,0.62777778,N
14.059,0.60000000,N
14.069,0.51944444,V
14.077,0.58055556,N
14.087,0.60277778,N
14.097,0.63888889,N
14.108,0.55277778,V
14.117,0.65833333,N
14.128,0.59722222,N
14.138,0.60277778,N
14.148,0.59166667,V
14.158,0.58888889,N
14.168,0.58888889,N
14.177,0.60833333,N
14.187,0.55833333,N
14.197,0.56944444,N
14.206,0.54444444,N
14.215,0.58611111,N
14.225,0.65277778,N
14.236,0.67777778,N
14.247,0.60833333,N
14.257,0.60833333,N
14.268,0.54166667,N
14.277,0.52777778,N
14.285,0.55833333,N
14.295,0.53055556,N
14.304,0.58888889,N
14.313,0.63333333,N
14.324,0.63611111,N
14.334,0.63888889,N
