Col1,wPre,Type
1.209,0.55555556,N
1.219,0.50277778,V
1.227,0.61388889,N
1.237,0.53611111,N
1.246,0.56111111,V
1.268,0.65277778,N
1.279,0.58888889,V
1.289,0.46944444,V
1.297,0.83611111,N
1.311,0.53055556,V
1.320,0.45833333,V
1.327,0.81388889,N
1.341,0.57500000,F
1.350,0.48333333,V
1.359,0.65000000,N
1.369,0.56111111,N
1.379,0.56666667,N
1.388,0.57222222,N
1.398,0.58055556,N
1.407,0.55277778,V
1.417,0.45277778,V
1.424,0.83888889,N
1.438,0.51388889,V
1.447,0.53055556,V
1.456,0.73055556,N
1.468,0.58611111,F
1.477,0.45277778,V
1.485,0.66944444,N
1.496,0.55277778,N
1.505,0.56388889,F
1.515,0.57500000,N
1.524,0.56666667,N
1.534,0.51944444,N
1.542,0.56944444,N
1.552,0.59722222,N
1.562,0.60833333,F
1.572,0.46388889,V
1.580,0.78333333,N
1.593,0.57222222,F
1.610,0.69166667,N
1.621,0.56111111,N
1.631,0.44722222,V
1.638,0.68888889,N
1.650,0.58055556,N
1.659,0.50833333,V
1.678,0.56666667,N
1.688,0.55000000,F
1.697,0.46111111,V
1.704,0.63611111,N
1.715,0.54166667,N
1.724,0.53055556,N
1.733,0.50277778,N
1.741,0.55277778,N
1.750,0.62777778,F
1.761,0.46666667,V
1.769,0.91666667,N
1.784,0.51666667,V
1.793,0.47777778,V
1.801,0.81666667,N
1.814,0.54166667,F
1.823,0.46944444,V
1.831,0.66666667,N
1.842,0.60277778,N
1.852,0.48888889,V
1.860,0.90833333,N
1.875,0.58055556,V
1.885,0.50000000,V
1.893,0.93333333,N
1.909,0.50277778,V
1.917,0.49166667,V
1.926,0.86388889,N
1.940,0.51666667,V
1.949,0.53333333,V
1.958,0.79722222,N
1.971,0.58888889,F
1.981,0.44166667,V
1.988,0.84722222,N
2.002,0.54444444,V
2.011,0.49722222,V
2.019,0.80000000,N
2.033,0.51666667,F
2.041,0.46111111,V
2.049,0.77222222,N
2.062,0.59166667,F
2.072,0.46944444,V
2.080,0.85000000,N
2.094,0.56111111,F
2.103,0.47222222,V
2.111,0.71388889,N
2.123,0.57222222,F
2.132,0.41666667,V
2.139,0.77500000,N
2.152,0.57777778,F
2.162,0.46666667,V
2.170,0.78055556,N
2.183,0.55277778,F
2.200,0.71944444,N
2.212,0.56111111,N
2.221,0.44166667,V
2.228,0.67500000,N
2.239,0.56666667,N
2.249,0.48611111,V
2.257,0.74444444,N
2.269,0.60833333,N
2.280,0.48055556,V
2.288,0.67500000,N
2.299,0.58055556,N
2.317,0.76666667,N
2.330,0.54166667,V
2.339,0.44166667,V
2.346,0.91944444,N
2.361,0.54722222,V
2.371,0.51944444,V
2.379,0.88055556,N
2.394,0.53888889,V
2.403,0.50277778,V
2.411,0.68888889,N
2.423,0.58333333,F
2.432,0.38888889,V
2.439,0.82222222,N
2.453,0.59444444,F
2.471,0.73333333,N
2.483,0.55277778,N
2.492,0.46388889,V
2.500,0.71388889,N
2.512,0.56666667,N
2.521,0.47500000,V
2.529,0.63888889,N
2.540,0.60833333,N
2.550,0.52777778,V
2.573,0.63888889,F
2.583,0.42500000,V
2.590,0.87222222,N
2.605,0.52222222,V
2.614,0.48333333,V
2.622,0.84444444,N
2.636,0.52777778,F
2.645,0.49444444,V
2.653,0.70277778,N
2.664,0.60555556,F
2.675,0.45000000,V
2.682,0.82500000,N
2.696,0.59444444,F
2.706,0.45555556,V
2.713,0.74722222,N
2.726,0.55000000,F
2.735,0.40833333,V
2.742,0.78333333,N
2.755,0.58333333,F
2.772,0.73888889,N
2.785,0.56388889,N
2.794,0.46388889,V
2.802,0.67777778,N
2.813,0.57777778,N
2.823,0.52222222,V
2.831,0.68333333,N
2.843,0.59444444,N
2.853,0.46111111,V
2.860,0.86666667,N
2.875,0.62222222,N
2.885,0.44444444,V
2.893,0.74444444,N
2.905,0.56666667,N
2.914,0.45277778,V
2.922,0.68888889,N
2.934,0.55000000,N
2.943,0.52222222,V
2.962,0.58611111,N
2.972,0.57222222,F
2.981,0.45833333,V
2.989,0.81111111,N
3.002,0.55277778,F
3.012,0.45277778,V
3.019,0.64722222,N
3.030,0.51388889,N
3.039,0.51666667,F
3.047,0.54722222,N
3.056,0.55833333,N
3.066,0.55833333,N
3.075,0.47222222,V
3.083,0.56388889,N
3.092,0.51111111,N
3.101,0.53333333,F
3.110,0.45277778,V
3.117,0.63611111,N
3.128,0.51944444,N
3.136,0.51111111,N
3.145,0.56111111,N
3.154,0.58055556,N
3.164,0.58333333,F
3.174,0.46388889,V
3.181,0.72222222,N
3.193,0.58611111,F
3.203,0.43611111,V
3.211,0.75000000,N
3.223,0.54166667,F
3.232,0.41666667,V
3.239,0.74444444,N
3.251,0.58611111,F
3.261,0.45277778,V
3.269,0.77222222,N
3.282,0.56111111,F
3.291,0.44722222,V
3.298,0.73611111,N
3.311,0.55833333,F
3.320,0.43611111,V
3.327,0.71666667,N
3.339,0.53333333,F
3.348,0.46666667,V
3.356,0.74722222,N
3.368,0.59444444,N
3.378,0.45833333,V
3.386,0.67500000,N
3.397,0.56111111,N
3.406,0.44722222,V
3.414,0.70000000,N
3.426,0.55833333,F
3.442,0.70833333,N
3.453,0.57777778,N
3.463,0.46388889,V
3.471,0.66944444,N
3.482,0.54722222,N
3.491,0.55555556,V
3.510,0.54166667,N
3.519,0.53888889,N
3.528,0.54444444,N
3.537,0.52777778,N
3.546,0.56388889,F
3.555,0.47500000,V
3.563,0.76666667,N
3.576,0.58055556,F
3.586,0.43333333,V
3.593,0.73333333,N
3.605,0.56111111,F
3.614,0.44722222,V
3.622,0.64444444,N
3.633,0.50555556,N
3.641,0.53611111,N
3.650,0.56388889,N
3.659,0.61111111,N
3.670,0.57222222,V
3.679,0.47500000,V
3.687,0.81111111,N
3.701,0.54166667,F
3.710,0.43333333,V
3.717,0.67500000,N
3.728,0.55000000,N
3.737,0.48611111,V
3.745,0.58333333,N
3.755,0.56111111,N
3.764,0.55277778,F
3.774,0.45833333,V
3.781,0.61111111,N
3.791,0.51111111,N
3.800,0.54444444,N
3.809,0.44722222,V
3.816,0.58888889,N
3.826,0.50555556,N
3.835,0.48888889,N
3.843,0.45000000,V
3.850,0.64722222,N
3.861,0.57222222,N
3.871,0.55000000,N
3.880,0.55000000,N
3.889,0.53333333,N
3.898,0.55833333,F
3.907,0.43888889,V
3.914,0.72500000,N
3.927,0.55000000,N
3.936,0.42777778,V
3.943,0.65277778,N
3.954,0.56944444,N
3.963,0.56666667,N
3.973,0.57222222,N
3.982,0.58055556,N
3.992,0.57500000,F
4.001,0.44166667,V
4.009,0.81388889,N
4.022,0.51388889,V
4.031,0.43333333,V
4.038,0.73055556,N
4.050,0.57222222,F
4.060,0.47500000,V
4.068,0.67222222,N
4.079,0.55833333,N
4.088,0.49722222,V
4.097,0.63055556,N
4.107,0.59722222,N
4.117,0.54166667,V
4.126,0.67222222,N
4.137,0.54444444,F
4.146,0.43611111,V
4.154,0.76944444,N
4.166,0.59722222,F
4.176,0.45277778,V
4.184,0.71388889,N
4.196,0.56388889,N
4.205,0.46666667,V
4.213,0.61666667,N
4.223,0.56111111,N
4.233,0.56666667,N
4.242,0.59444444,N
4.252,0.58333333,N
4.262,0.58888889,F
4.272,0.50000000,V
4.280,0.76944444,N
4.293,0.56666667,F
4.302,0.43888889,V
4.309,0.73055556,N
4.322,0.54166667,F
4.331,0.42222222,V
4.338,0.63611111,N
4.348,0.57222222,N
4.358,0.52222222,V
4.367,0.60833333,N
4.377,0.54444444,N
4.386,0.54444444,F
4.395,0.46111111,V
4.403,0.72777778,N
4.415,0.55277778,F
4.424,0.44166667,V
4.431,0.65277778,N
4.442,0.56388889,N
4.452,0.50555556,V
4.460,0.65833333,N
4.471,0.60000000,N
4.481,0.58055556,F
4.491,0.45833333,V
4.498,0.83611111,N
4.512,0.52222222,V
4.521,0.44722222,V
4.528,0.80833333,N
4.542,0.53888889,V
4.551,0.50000000,V
4.559,0.75277778,N
4.572,0.56666667,F
4.588,0.67500000,N
4.600,0.57222222,N
4.609,0.48611111,V
4.617,0.63611111,N
4.628,0.55277778,N
4.637,0.46944444,V
4.645,0.65555556,N
4.656,0.60833333,N
4.666,0.52777778,V
4.675,0.75277778,N
4.687,0.56666667,F
4.697,0.43888889,V
4.704,0.72222222,N
4.716,0.57500000,F
4.726,0.44722222,V
4.733,0.69166667,N
4.745,0.55833333,N
4.754,0.48333333,V
4.773,0.55555556,N
4.782,0.56388889,F
4.791,0.45833333,V
4.799,0.75555556,N
4.812,0.55555556,F
4.821,0.43055556,V
4.828,0.68055556,N
4.839,0.57777778,N
4.849,0.53888889,V
4.858,0.64166667,N
4.869,0.58055556,N
4.878,0.56388889,V
4.888,0.45833333,V
4.895,0.84722222,N
4.910,0.53611111,V
4.919,0.44444444,V
4.926,0.72500000,N
4.938,0.53611111,F
4.947,0.44722222,V
4.954,0.68611111,N
4.966,0.58611111,N
4.976,0.58611111,N
4.985,0.58888889,N
4.995,0.60277778,N
5.005,0.53888889,V
5.014,0.47500000,V
5.022,0.79444444,N
5.035,0.52222222,V
5.044,0.48055556,V
5.052,0.87222222,N
5.067,0.58611111,F
5.076,0.45833333,V
5.084,0.69444444,N
5.096,0.58888889,N
5.105,0.45555556,V
5.113,0.66111111,N
5.124,0.55555556,N
5.133,0.45833333,V
5.141,0.73611111,N
5.153,0.61111111,F
5.163,0.45555556,V
5.171,0.78888889,N
5.184,0.56944444,F
5.201,0.71388889,N
5.213,0.57222222,N
5.222,0.47777778,V
5.230,0.62222222,N
5.241,0.55833333,N
5.250,0.52222222,V
5.259,0.70833333,N
5.271,0.58888889,N
5.280,0.54722222,V
5.290,0.66388889,N
5.301,0.59166667,N
5.310,0.50555556,V
5.329,0.54722222,N
5.339,0.58055556,F
5.348,0.62222222,N
5.359,0.63611111,N
5.369,0.60555556,V
5.379,0.60277778,N
5.389,0.60000000,N
5.399,0.60000000,N
5.409,0.61388889,N
5.420,0.60555556,F
5.430,0.44166667,V
5.437,0.70000000,N
5.449,0.60000000,N
5.459,0.54722222,V
5.468,0.67500000,N
5.479,0.56666667,N
5.489,0.55000000,N
5.498,0.56111111,N
5.507,0.56111111,N
5.516,0.55000000,F
5.526,0.43888889,V
5.533,0.71944444,N
5.545,0.59444444,F
5.555,0.45555556,V
5.562,0.72500000,N
5.574,0.56388889,N
5.584,0.51666667,V
5.593,0.58333333,N
5.602,0.52222222,N
5.611,0.51666667,N
5.620,0.44444444,V
5.627,0.58888889,N
5.637,0.52500000,N
5.654,0.49166667,V
5.663,0.64444444,N
5.673,0.54166667,N
5.682,0.53888889,N
5.691,0.45000000,V
5.699,0.65833333,N
5.710,0.55833333,N
5.719,0.53055556,V
5.728,0.54166667,N
5.737,0.50000000,N
5.745,0.54722222,N
5.755,0.47500000,V
5.762,0.63333333,N
5.773,0.56944444,N
5.782,0.54722222,F
5.792,0.45555556,V
5.799,0.62500000,N
5.810,0.53055556,N
5.818,0.50833333,N
5.827,0.52500000,N
5.836,0.52500000,N
5.844,0.52222222,N
5.853,0.53888889,F
5.862,0.53611111,N
5.871,0.53611111,N
5.880,0.53611111,N
5.889,0.44722222,V
5.896,0.58055556,N
5.906,0.50555556,N
5.914,0.52222222,N
5.923,0.45000000,V
5.931,0.55555556,N
5.940,0.52500000,N
5.949,0.56944444,F
5.958,0.48055556,V
5.966,0.67222222,N
5.977,0.55277778,N
5.987,0.50833333,N
5.995,0.52777778,N
6.004,0.52500000,N
6.013,0.51388889,N
6.021,0.50277778,V
6.030,0.52777778,N
6.038,0.50555556,N
6.047,0.52222222,N
6.056,0.47777778,V
6.063,0.57222222,N
6.073,0.53888889,N
6.082,0.53888889,N
6.091,0.46944444,V
6.099,0.56666667,N
6.108,0.47777778,N
6.116,0.49722222,N
6.124,0.48333333,F
6.133,0.46388889,N
6.140,0.49444444,N
6.149,0.50277778,N
6.166,0.51666667,N
6.174,0.54722222,N
6.183,0.52777778,N
6.192,0.58333333,N
6.211,0.51944444,N
6.220,0.51111111,N
6.228,0.50000000,F
6.237,0.50277778,N
6.245,0.53611111,N
6.254,0.55833333,N
6.271,0.71944444,N
6.283,0.59444444,N
6.293,0.47777778,V
6.312,0.56666667,N
6.322,0.51944444,V
6.330,0.71111111,N
6.342,0.58888889,N
6.352,0.51666667,V
6.374,0.64166667,F
6.385,0.42777778,V
6.392,0.90000000,N
6.407,0.48333333,V
6.415,0.80277778,N
6.428,0.55555556,N
6.437,0.53333333,F
6.446,0.47500000,V
6.454,0.81388889,N
6.468,0.60000000,N
6.478,0.51388889,V
6.486,0.65000000,N
6.497,0.59166667,N
6.507,0.55277778,F
6.516,0.45833333,V
6.524,0.78333333,N
6.537,0.44722222,V
6.544,0.75555556,N
6.557,0.58611111,N
6.567,0.60277778,F
6.577,0.47500000,V
6.585,0.76111111,N
6.597,0.46944444,V
6.605,0.67777778,N
6.617,0.55277778,N
6.626,0.55277778,N
6.635,0.44722222,V
6.642,0.73333333,N
6.655,0.61944444,N
6.665,0.61111111,F
6.675,0.45277778,V
6.683,0.84444444,N
6.697,0.61666667,F
6.707,0.42500000,V
6.714,0.82222222,N
6.728,0.55277778,F
6.737,0.40833333,V
6.744,0.76666667,N
6.757,0.59166667,N
6.767,0.59444444,F
6.776,0.48611111,V
6.785,0.77777778,N
6.798,0.58055556,N
6.807,0.51111111,V
6.816,0.65833333,N
6.827,0.61388889,N
6.837,0.55000000,V
6.846,0.48888889,V
6.854,0.89166667,N
6.869,0.59722222,F
6.879,0.46111111,V
6.887,0.81944444,N
6.900,0.60277778,F
6.910,0.42777778,V
6.918,0.71388889,N
6.929,0.53611111,N
6.938,0.50277778,V
6.947,0.72500000,N
6.959,0.60833333,N
6.969,0.58055556,V
6.979,0.52500000,V
6.987,0.95833333,N
7.003,0.51944444,V
7.012,0.76944444,N
7.025,0.61666667,N
7.035,0.55555556,F
7.044,0.49444444,V
7.053,0.91666667,N
7.068,0.59722222,V
7.078,0.54166667,V
7.087,0.78611111,N
7.100,0.58333333,F
7.110,0.42777778,V
7.117,0.80833333,N
7.130,0.55000000,F
7.139,0.44722222,V
7.147,0.91944444,N
7.162,0.58055556,V
7.172,0.52500000,V
7.181,0.81666667,N
7.194,0.61666667,F
7.205,0.46111111,V
7.212,0.76944444,N
7.225,0.56111111,F
7.234,0.40833333,V
7.241,0.78611111,N
7.254,0.64166667,F
7.265,0.45555556,V
7.273,0.89722222,N
7.288,0.59722222,F
7.298,0.41944444,V
7.305,0.83888889,N
7.319,0.60277778,F
7.329,0.41111111,V
7.335,0.80833333,N
7.349,0.59166667,F
7.359,0.45555556,V
7.366,0.92500000,N
7.382,0.58333333,V
7.391,0.48888889,V
7.400,0.85277778,N
7.414,0.56666667,F
7.423,0.43055556,V
7.430,0.84722222,N
7.445,0.61111111,F
7.455,0.47777778,V
7.463,0.86666667,N
7.477,0.59722222,F
7.487,0.44444444,V
7.495,0.79166667,N
7.508,0.58611111,F
7.518,0.43055556,V
7.525,0.83055556,N
7.539,0.56388889,F
7.548,0.46388889,V
7.556,0.92222222,N
7.571,0.61388889,F
7.581,0.47222222,V
7.589,0.78333333,N
7.602,0.57500000,F
7.612,0.44166667,V
7.619,0.76944444,N
7.632,0.54444444,F
7.641,0.45833333,V
7.649,0.70277778,N
7.660,0.58333333,N
7.670,0.58055556,N
7.680,0.61111111,N
7.690,0.64722222,N
7.701,0.56944444,V
7.710,0.55000000,V
7.719,0.89166667,N
7.734,0.51666667,V
7.743,0.50833333,V
7.751,1.03888889,N
7.769,0.57222222,V
7.778,0.52777778,V
7.787,0.88611111,N
7.802,0.55277778,V
7.811,0.50277778,V
7.819,0.89722222,N
7.834,0.50555556,V
7.843,0.51111111,V
7.851,0.94722222,N
7.867,0.55833333,V
7.876,0.55833333,V
7.886,0.91388889,N
7.901,0.54444444,V
7.910,0.50277778,V
7.918,0.86666667,N
7.933,0.53611111,V
7.942,0.49722222,V
7.950,0.90000000,N
7.965,0.56944444,V
7.974,0.50277778,V
7.983,0.90000000,N
7.998,0.55000000,V
8.007,0.52222222,V
8.016,0.89166667,N
8.031,0.50277778,V
8.039,0.53333333,V
8.048,0.84722222,N
8.062,0.62222222,F
8.072,0.47777778,V
8.080,0.79444444,N
8.094,0.57222222,F
8.103,0.45833333,V
8.111,0.86666667,N
8.125,0.53888889,V
8.134,0.47777778,V
8.142,0.91111111,N
8.157,0.55277778,V
8.167,0.53055556,V
8.175,0.85277778,N
8.190,0.59166667,F
8.199,0.45833333,V
8.207,0.81388889,N
8.221,0.53055556,V
8.229,0.46666667,V
8.237,0.90277778,N
8.252,0.56944444,V
8.262,0.52222222,V
8.271,0.92222222,N
8.286,0.52777778,V
8.295,0.50000000,V
8.303,0.82222222,N
8.317,0.54722222,F
8.326,0.46111111,V
8.334,0.84166667,N
8.348,0.55833333,V
8.357,0.51388889,V
8.365,0.98611111,N
8.382,0.55277778,V
8.391,0.48611111,V
8.399,0.92500000,N
8.415,0.51944444,V
8.423,0.48888889,V
8.431,0.98333333,N
8.448,0.54444444,V
8.457,0.51388889,V
8.465,1.00277778,N
8.482,0.53055556,V
8.491,0.50000000,V
8.499,0.91388889,N
8.515,0.52777778,V
8.523,0.46944444,V
8.531,0.84166667,N
8.545,0.56388889,V
8.555,0.53611111,V
8.564,0.93055556,N
8.579,0.53611111,V
8.588,0.48333333,V
8.596,0.85000000,N
8.610,0.53888889,V
8.619,0.45833333,V
8.627,0.84444444,N
8.641,0.55000000,V
8.650,0.49166667,V
8.658,0.96111111,N
8.674,0.58055556,V
8.684,0.47777778,V
8.692,0.84166667,N
8.706,0.53333333,F
8.715,0.49444444,V
8.723,0.74166667,N
8.735,0.55833333,F
8.745,0.45833333,V
8.752,0.95555556,N
8.768,0.56666667,V
8.778,0.46111111,V
8.785,0.92500000,N
8.801,0.55555556,V
8.810,0.46944444,V
8.818,0.84722222,N
8.832,0.51111111,V
8.841,0.48333333,V
8.849,0.80277778,N
8.862,0.62777778,F
8.872,0.44166667,V
8.880,0.82777778,N
8.894,0.56944444,F
8.903,0.45277778,V
8.911,0.90000000,N
8.926,0.54166667,V
8.935,0.44166667,V
8.942,0.89444444,N
8.957,0.56666667,V
8.966,0.47777778,V
8.974,0.85555556,N
8.989,0.56388889,V
8.998,0.48611111,V
9.006,0.86666667,N
9.021,0.52500000,V
9.029,0.46944444,V
9.037,0.84722222,N
9.051,0.58055556,V
9.061,0.47777778,V
9.069,0.79166667,N
9.082,0.57222222,F
9.092,0.45277778,V
9.099,0.66388889,N
9.110,0.55277778,N
9.119,0.51388889,F
9.128,0.53611111,N
9.137,0.50555556,N
9.145,0.56944444,F
9.155,0.48055556,V
9.163,0.94166667,N
9.179,0.54722222,V
9.188,0.48333333,V
9.196,0.91666667,N
9.211,0.52222222,V
9.220,0.46388889,V
9.227,0.77222222,N
9.240,0.58055556,F
9.250,0.45555556,V
9.258,0.90555556,N
9.273,0.55555556,V
9.282,0.49444444,V
9.290,0.94722222,N
9.306,0.52500000,V
9.315,0.45000000,V
9.322,0.89722222,N
9.337,0.51388889,V
9.346,0.48055556,V
9.354,0.88333333,N
9.368,0.60555556,F
9.379,0.46944444,V
9.386,0.77777778,N
9.399,0.57222222,F
9.409,0.43333333,V
9.416,0.84444444,N
9.430,0.53055556,F
9.439,0.45555556,V
9.447,0.86944444,N
9.461,0.58055556,V
9.471,0.50000000,V
9.479,0.80277778,N
9.492,0.59722222,F
9.502,0.43055556,V
9.510,0.81111111,N
9.523,0.54166667,V
9.532,0.44444444,V
9.540,0.91944444,N
9.555,0.56666667,V
9.564,0.50277778,V
9.573,0.85000000,N
9.587,0.55833333,V
9.596,0.46388889,V
9.604,0.81111111,N
9.617,0.56944444,F
9.627,0.45000000,V
9.634,0.74444444,N
9.647,0.59166667,F
9.657,0.47222222,V
9.665,0.85833333,N
9.679,0.58888889,F
9.689,0.43333333,V
9.696,0.89444444,N
9.711,0.53611111,V
9.720,0.50277778,V
9.728,0.77500000,N
9.741,0.58055556,F
9.751,0.45555556,V
9.758,0.84722222,N
9.772,0.60000000,F
9.782,0.48055556,V
9.790,0.82777778,N
9.804,0.57500000,F
9.814,0.44722222,V
9.821,0.78333333,N
9.834,0.53611111,F
9.843,0.45555556,V
9.851,0.88333333,N
9.866,0.60277778,F
9.876,0.47777778,V
9.884,0.79166667,N
9.897,0.58888889,F
9.907,0.45833333,V
9.914,0.83888889,N
9.928,0.53888889,V
9.937,0.43333333,V
9.944,0.83888889,N
9.958,0.57777778,V
9.968,0.52500000,V
9.977,0.78611111,N
9.990,0.58611111,F
10.000,0.43333333,V
10.007,0.73888889,N
10.019,0.56944444,F
10.029,0.45277778,V
10.036,0.79444444,N
10.049,0.60555556,F
10.060,0.45555556,V
10.067,0.83055556,N
10.081,0.58333333,F
10.091,0.43333333,V
10.098,0.81388889,N
10.112,0.56944444,F
10.121,0.42222222,V
10.128,0.75555556,N
10.141,0.58055556,F
10.150,0.48055556,V
10.158,0.82777778,N
10.172,0.60555556,F
10.182,0.43055556,V
10.189,0.75833333,N
10.202,0.57500000,F
10.212,0.42222222,V
10.219,0.77500000,N
10.232,0.55000000,F
10.241,0.44166667,V
10.248,0.76944444,N
10.261,0.58888889,F
10.271,0.46388889,V
10.278,0.73888889,N
10.291,0.58055556,F
10.300,0.46111111,V
10.308,0.74722222,N
10.321,0.56388889,F
10.330,0.44166667,V
10.337,0.77500000,N
10.350,0.58055556,F
10.360,0.48333333,V
10.368,0.76944444,N
10.381,0.55833333,F
10.390,0.68333333,N
10.402,0.79444444,N
10.415,0.52222222,V
10.423,0.44444444,V
10.431,0.86111111,N
10.445,0.54722222,V
10.454,0.49722222,V
10.463,0.69722222,N
10.474,0.55000000,N
10.483,0.53888889,N
10.492,0.52500000,N
10.501,0.51944444,N
10.510,0.50277778,N
10.518,0.51111111,N
10.527,0.52500000,N
10.535,0.49444444,N
10.544,0.54166667,N
10.553,0.55000000,N
10.562,0.58333333,N
10.572,0.60555556,N
10.582,0.57222222,F
10.591,0.48888889,V
10.599,0.77777778,N
10.612,0.55833333,F
10.622,0.45277778,V
10.629,0.68888889,N
10.641,0.58333333,F
10.650,0.49166667,V
10.659,0.74444444,N
10.671,0.58888889,N
10.681,0.52222222,V
10.690,0.62222222,N
10.700,0.58333333,N
10.710,0.58055556,F
10.719,0.44444444,V
10.727,0.78055556,N
10.740,0.56388889,F
10.749,0.53055556,V
10.758,0.65000000,N
10.769,0.59444444,N
10.779,0.57222222,N
10.788,0.55000000,N
10.797,0.55833333,N
10.807,0.56666667,F
10.816,0.44722222,V
10.824,0.71388889,N
10.836,0.57777778,N
10.845,0.49444444,V
10.853,0.76666667,N
10.866,0.61666667,F
10.876,0.45000000,V
10.884,0.85277778,N
10.898,0.60277778,F
10.908,0.43333333,V
10.915,0.72777778,N
10.928,0.55555556,F
10.937,0.43055556,V
10.944,0.71111111,N
10.956,0.61944444,N
10.966,0.54722222,V
10.975,0.77222222,N
10.988,0.58888889,F
10.998,0.44722222,V
11.005,0.90277778,N
11.020,0.54444444,V
11.030,0.45277778,V
11.037,0.80555556,N
11.051,0.57777778,F
11.060,0.48888889,V
11.068,0.78055556,N
11.081,0.59444444,F
11.091,0.46944444,V
11.099,0.75833333,N
11.112,0.57777778,F
11.121,0.41388889,V
11.128,0.76944444,N
11.141,0.59444444,F
11.151,0.46944444,V
11.159,0.81111111,N
11.172,0.58333333,F
11.182,0.45833333,V
11.190,0.71666667,N
11.202,0.58333333,F
11.211,0.43888889,V
11.219,0.75833333,N
11.231,0.55277778,F
11.240,0.42777778,V
11.248,0.84444444,N
11.262,0.60000000,F
11.272,0.50277778,V
11.280,0.78055556,N
11.293,0.56388889,F
11.302,0.43055556,V
11.310,0.80000000,N
11.323,0.55555556,F
11.332,0.43055556,V
11.339,0.83333333,N
11.353,0.59166667,F
11.363,0.47777778,V
11.371,0.78611111,N
11.384,0.59444444,F
11.394,0.45555556,V
11.402,0.78055556,N
11.415,0.54166667,F
11.424,0.45277778,V
11.431,0.73611111,N
11.444,0.57222222,F
11.453,0.47222222,V
11.461,0.76111111,N
11.474,0.58611111,F
11.483,0.45277778,V
11.491,0.72222222,N
11.503,0.58611111,F
11.513,0.45555556,V
11.520,0.73055556,N
11.533,0.53611111,F
11.541,0.43888889,V
11.549,0.75000000,N
11.561,0.60277778,F
11.571,0.46388889,V
11.579,0.86944444,N
11.594,0.56111111,V
11.603,0.46666667,V
11.611,0.75833333,N
11.623,0.56944444,F
11.633,0.41666667,V
11.640,0.75555556,N
11.652,0.60000000,F
11.662,0.45555556,V
11.670,0.83611111,N
11.684,0.56944444,F
11.693,0.45000000,V
11.701,0.85555556,N
11.715,0.54166667,V
11.724,0.45833333,V
11.732,0.75555556,N
11.744,0.59166667,F
11.754,0.49166667,V
11.762,0.85833333,N
