Elapsedtime,sample,Type,Sub,Chan,Num
0:14.656,5276,t,0,0,0
0:14.733,5304,),0,0,2
0:14.867,5352,(,0,0,0
0:14.903,5365,p,0,0,0
0:14.928,5374,),0,0,0
0:14.939,5378,(,0,0,1
0:15.036,5413,N,0,0,0
0:15.075,5427,),0,0,1
0:15.150,5454,(,0,0,2
0:15.197,5471,t,0,0,1
0:15.308,5511,),0,0,2
0:15.383,5538,(,0,0,1
0:15.469,5569,N,0,0,0
0:15.592,5613,),0,0,1
0:15.597,5615,(,0,0,2
0:15.661,5638,t,0,0,1
0:15.764,5675,),0,0,2
0:16.219,5839,(,0,0,0
0:16.256,5852,p,0,0,0
0:16.297,5867,),0,0,0
0:16.344,5884,(,0,0,1
0:16.383,5898,N,0,0,0
0:16.411,5908,),0,0,1
0:16.533,5952,(,0,0,2
0:16.639,5990,t,0,0,0
0:16.717,6018,),0,0,2
0:16.847,6065,(,0,0,1
0:16.958,6105,N,0,0,0
0:17.050,6138,),0,0,1
0:17.089,6152,(,0,0,2
0:17.172,6182,t,0,0,1
0:17.267,6216,),0,0,2
0:17.311,6232,(,0,0,0
0:17.336,6241,p,0,0,0
0:17.392,6261,),0,0,0
0:17.428,6274,(,0,0,1
0:17.517,6306,N,0,0,0
0:17.600,6336,),0,0,1
0:17.642,6351,(,0,0,2
0:17.708,6375,t,0,0,4
0:17.814,6413,t,0,0,4
0:17.883,6438,),0,0,2
0:18.103,6517,(,0,0,0
0:18.144,6532,p,0,0,0
0:18.189,6548,),0,0,0
0:18.233,6564,(,0,0,1
0:18.272,6578,N,0,0,0
0:18.297,6587,),0,0,1
0:18.414,6629,(,0,0,2
0:18.497,6659,t,0,0,5
0:18.592,6693,t,0,0,5
0:18.611,6700,),0,0,2
0:18.647,6713,(,0,0,0
0:18.692,6729,p,0,0,0
0:18.731,6743,),0,0,0
0:18.767,6756,(,0,0,1
0:18.819,6775,N,0,0,0
0:18.867,6792,),0,0,1
0:18.994,6838,(,0,0,2
0:19.081,6869,t,0,0,0
0:19.119,6883,),0,0,2
0:19.172,6902,(,0,0,1
0:19.281,6941,N,0,0,0
0:19.419,6991,),0,0,1
0:19.497,7019,(,0,0,2
0:19.561,7042,t,0,0,0
0:19.625,7065,),0,0,2
0:19.747,7109,(,0,0,0
0:19.783,7122,p,0,0,0
0:19.822,7136,),0,0,0
0:19.875,7155,(,0,0,1
0:19.911,7168,N,0,0,0
0:19.936,7177,),0,0,1
0:20.069,7225,(,0,0,2
0:20.131,7247,t,0,0,0
0:20.267,7296,),0,0,2
0:20.283,7302,(,0,0,0
0:20.322,7316,p,0,0,0
0:20.344,7324,),0,0,0
0:20.369,7333,(,0,0,1
0:20.411,7348,N,0,0,0
0:20.436,7357,),0,0,1
0:20.531,7391,(,0,0,2
0:20.558,7401,t,0,0,4
0:20.644,7432,t,0,0,4
0:20.775,7479,),0,0,2
0:20.806,7490,(,0,0,0
0:20.836,7501,p,0,0,0
0:20.864,7511,),0,0,0
0:20.881,7517,(,0,0,1
0:20.961,7546,N,0,0,0
0:21.158,7617,),0,0,1
0:21.161,7618,(,0,0,2
0:21.239,7646,t,0,0,0
0:21.294,7666,),0,0,2
0:21.336,7681,(,0,0,0
0:21.389,7700,p,0,0,0
0:21.447,7721,),0,0,0
0:21.486,7735,(,0,0,1
0:21.525,7749,N,0,0,0
0:21.567,7764,),0,0,1
0:21.725,7821,(,0,0,2
0:21.767,7836,t,0,0,0
0:21.842,7863,),0,0,2
0:21.908,7887,(,0,0,0
0:21.947,7901,p,0,0,0
0:22.003,7921,),0,0,0
0:22.047,7937,(,0,0,1
0:22.083,7950,N,0,0,0
0:22.125,7965,),0,0,1
0:22.203,7993,(,0,0,2
0:22.325,8037,t,0,0,0
0:22.389,8060,),0,0,2
0:22.458,8085,(,0,0,0
0:22.489,8096,p,0,0,0
0:22.531,8111,),0,0,0
0:22.561,8122,(,0,0,1
0:22.628,8146,N,0,0,0
0:22.656,8156,),0,0,1
0:22.781,8201,(,0,0,2
0:22.869,8233,t,0,0,0
0:22.950,8262,),0,0,2
0:22.983,8274,(,0,0,1
0:23.103,8317,N,0,0,0
0:23.192,8349,),0,0,1
0:23.214,8357,(,0,0,2
0:23.297,8387,t,0,0,1
0:23.397,8423,),0,0,2
0:23.522,8468,(,0,0,0
0:23.547,8477,p,0,0,0
0:23.578,8488,),0,0,0
0:23.656,8516,(,0,0,1
0:23.692,8529,N,0,0,0
0:23.733,8544,),0,0,1
0:23.853,8587,(,0,0,2
0:23.933,8616,t,0,0,0
0:24.011,8644,),0,0,2
0:24.061,8662,(,0,0,0
0:24.094,8674,p,0,0,0
0:24.147,8693,),0,0,0
0:24.200,8712,(,0,0,1
0:24.236,8725,N,0,0,0
0:24.261,8734,),0,0,1
0:24.375,8775,(,0,0,2
0:24.481,8813,t,0,0,0
0:24.547,8837,),0,0,2
0:24.603,8857,(,0,0,0
0:24.647,8873,p,0,0,0
0:24.714,8897,),0,0,0
0:24.747,8909,(,0,0,1
0:24.781,8921,N,0,0,0
0:24.808,8931,),0,0,1
0:24.903,8965,(,0,0,2
0:25.017,9006,t,0,0,0
0:25.072,9026,),0,0,2
0:25.117,9042,(,0,0,1
0:25.239,9086,N,0,0,0
0:25.325,9117,),0,0,1
0:25.331,9119,(,0,0,2
0:25.433,9156,t,0,0,1
0:25.544,9196,),0,0,2
0:25.650,9234,(,0,0,0
0:25.694,9250,p,0,0,0
0:25.736,9265,),0,0,0
0:25.783,9282,(,0,0,1
0:25.814,9293,N,0,0,0
0:25.839,9302,),0,0,1
0:25.922,9332,(,0,0,2
0:26.036,9373,t,0,0,0
0:26.103,9397,),0,0,2
0:26.153,9415,(,0,0,0
0:26.183,9426,p,0,0,0
0:26.228,9442,),0,0,0
0:26.278,9460,(,0,0,1
0:26.308,9471,N,0,0,0
0:26.333,9480,),0,0,1
0:26.414,9509,(,0,0,2
0:26.517,9546,t,0,0,0
0:26.581,9569,),0,0,2
0:26.633,9588,(,0,0,0
0:26.675,9603,p,0,0,0
0:26.722,9620,),0,0,0
0:26.769,9637,(,0,0,1
0:26.803,9649,N,0,0,0
0:26.828,9658,),0,0,1
0:26.925,9693,(,0,0,2
0:27.044,9736,t,0,0,0
0:27.106,9758,),0,0,2
0:27.147,9773,(,0,0,1
0:27.286,9823,N,0,0,0
0:27.372,9854,),0,0,1
0:27.403,9865,(,0,0,2
0:27.494,9898,t,0,0,1
0:27.603,9937,),0,0,2
0:27.692,9969,(,0,0,0
0:27.731,9983,p,0,0,0
0:27.775,9999,),0,0,0
0:27.836,10021,(,0,0,1
0:27.869,10033,N,0,0,0
0:27.897,10043,),0,0,1
0:27.983,10074,(,0,0,2
0:28.125,10125,t,0,0,0
0:28.194,10150,),0,0,2
0:28.239,10166,(,0,0,0
0:28.278,10180,p,0,0,0
0:28.328,10198,),0,0,0
0:28.383,10218,(,0,0,1
0:28.414,10229,N,0,0,0
0:28.439,10238,),0,0,1
0:28.533,10272,(,0,0,2
0:28.658,10317,t,0,0,0
0:28.706,10334,),0,0,2
0:28.758,10353,(,0,0,0
0:28.808,10371,p,0,0,0
0:28.864,10391,),0,0,0
0:28.914,10409,(,0,0,1
0:28.944,10420,N,0,0,0
0:28.986,10435,),0,0,1
0:29.067,10464,(,0,0,2
0:29.181,10505,t,0,0,0
0:29.250,10530,),0,0,2
0:29.367,10572,(,0,0,1
0:29.436,10597,N,0,0,0
0:29.489,10616,),0,0,1
0:29.533,10632,(,0,0,2
0:29.619,10663,t,0,0,1
0:29.719,10699,),0,0,2
0:29.800,10728,(,0,0,0
0:29.839,10742,p,0,0,0
0:29.878,10756,),0,0,0
0:29.936,10777,(,0,0,1
0:29.969,10789,N,0,0,0
0:29.992,10797,),0,0,1
0:30.097,10835,(,0,0,2
0:30.200,10872,t,0,0,0
0:30.256,10892,),0,0,2
0:30.319,10915,(,0,0,0
0:30.350,10926,p,0,0,0
0:30.400,10944,),0,0,0
0:30.431,10955,(,0,0,1
0:30.478,10972,N,0,0,0
0:30.503,10981,),0,0,1
0:30.614,11021,(,0,0,2
0:30.706,11054,t,0,0,0
0:30.797,11087,),0,0,2
0:30.831,11099,(,0,0,0
0:30.864,11111,p,0,0,0
0:30.897,11123,),0,0,0
0:30.950,11142,(,0,0,1
0:30.983,11154,N,0,0,0
0:31.008,11163,),0,0,1
0:31.097,11195,(,0,0,2
0:31.214,11237,t,0,0,0
0:31.275,11259,),0,0,2
0:31.331,11279,(,0,0,1
0:31.456,11324,N,0,0,0
0:31.536,11353,),0,0,1
0:31.542,11355,(,0,0,2
0:31.656,11396,t,0,0,1
0:31.775,11439,),0,0,2
0:31.847,11465,(,0,0,0
0:31.883,11478,p,0,0,0
0:31.933,11496,),0,0,0
0:31.983,11514,(,0,0,1
0:32.014,11525,N,0,0,0
0:32.053,11539,),0,0,1
0:32.139,11570,(,0,0,2
0:32.239,11606,t,0,0,0
0:32.300,11628,),0,0,2
0:32.333,11640,(,0,0,0
0:32.372,11654,p,0,0,0
0:32.411,11668,),0,0,0
0:32.456,11684,(,0,0,1
0:32.489,11696,N,0,0,0
0:32.514,11705,),0,0,1
0:32.594,11734,(,0,0,2
0:32.706,11774,t,0,0,0
0:32.794,11806,),0,0,2
0:32.847,11825,(,0,0,0
0:32.886,11839,p,0,0,0
0:32.933,11856,),0,0,0
0:32.986,11875,(,0,0,1
0:33.019,11887,N,0,0,0
0:33.047,11897,),0,0,1
0:33.175,11943,(,0,0,2
0:33.250,11970,t,0,0,0
0:33.314,11993,),0,0,2
0:33.372,12014,(,0,0,1
0:33.486,12055,N,0,0,0
0:33.572,12086,),0,0,1
0:33.617,12102,(,0,0,2
0:33.692,12129,t,0,0,1
0:33.814,12173,),0,0,2
0:33.925,12213,(,0,0,0
0:33.967,12228,p,0,0,0
0:34.006,12242,),0,0,0
0:34.019,12247,(,0,0,1
0:34.089,12272,N,0,0,0
0:34.114,12281,),0,0,1
0:34.258,12333,(,0,0,2
0:34.325,12357,t,0,0,0
0:34.411,12388,),0,0,2
0:34.453,12403,(,0,0,0
0:34.497,12419,p,0,0,0
0:34.553,12439,),0,0,0
0:34.572,12446,(,0,0,1
0:34.639,12470,N,0,0,0
0:34.664,12479,),0,0,1
0:34.794,12526,(,0,0,2
0:34.881,12557,t,0,0,0
0:34.919,12571,),0,0,2
0:35.044,12616,(,0,0,0
0:35.094,12634,p,0,0,0
0:35.142,12651,),0,0,0
0:35.178,12664,(,0,0,1
0:35.219,12679,N,0,0,0
0:35.244,12688,),0,0,1
0:35.350,12726,(,0,0,2
0:35.456,12764,t,0,0,0
0:35.525,12789,),0,0,2
0:35.650,12834,(,0,0,0
0:35.686,12847,p,0,0,0
0:35.719,12859,),0,0,0
0:35.767,12876,(,0,0,1
0:35.814,12893,N,0,0,0
0:35.842,12903,),0,0,1
0:35.950,12942,(,0,0,2
0:36.050,12978,t,0,0,5
0:36.106,12998,t,0,0,5
0:36.131,13007,),0,0,2
0:36.222,13040,(,0,0,0
0:36.261,13054,p,0,0,0
0:36.317,13074,),0,0,0
0:36.347,13085,(,0,0,1
0:36.383,13098,N,0,0,0
0:36.408,13107,),0,0,1
0:36.536,13153,(,0,0,2
0:36.625,13185,t,0,0,0
0:36.678,13204,),0,0,2
0:36.836,13261,(,0,0,1
0:36.919,13291,N,0,0,0
0:36.958,13305,),0,0,1
0:37.028,13330,(,0,0,2
0:37.086,13351,t,0,0,1
0:37.186,13387,),0,0,2
0:37.292,13425,(,0,0,0
0:37.333,13440,p,0,0,0
0:37.375,13455,),0,0,0
0:37.389,13460,(,0,0,1
0:37.458,13485,N,0,0,0
0:37.500,13500,),0,0,1
0:37.594,13534,(,0,0,2
0:37.681,13565,t,0,0,0
0:37.753,13591,),0,0,2
0:37.806,13610,(,0,0,0
0:37.847,13625,p,0,0,0
0:37.900,13644,),0,0,0
0:37.933,13656,(,0,0,1
0:37.969,13669,N,0,0,0
0:38.000,13680,),0,0,1
0:38.103,13717,(,0,0,2
0:38.192,13749,t,0,0,0
0:38.256,13772,),0,0,2
0:38.308,13791,(,0,0,0
0:38.344,13804,p,0,0,0
0:38.386,13819,),0,0,0
0:38.431,13835,(,0,0,1
0:38.472,13850,N,0,0,0
0:38.497,13859,),0,0,1
0:38.603,13897,(,0,0,2
0:38.700,13932,t,0,0,0
0:38.775,13959,),0,0,2
0:38.831,13979,(,0,0,0
0:38.875,13995,p,0,0,0
0:38.928,14014,),0,0,0
0:38.961,14026,(,0,0,1
0:39.014,14045,N,0,0,0
0:39.042,14055,),0,0,1
0:39.150,14094,(,0,0,2
0:39.258,14133,t,0,0,0
0:39.331,14159,),0,0,2
0:39.400,14184,(,0,0,0
0:39.444,14200,p,0,0,0
0:39.486,14215,),0,0,0
0:39.533,14232,(,0,0,1
0:39.575,14247,N,0,0,0
0:39.625,14265,),0,0,1
0:39.725,14301,(,0,0,2
0:39.814,14333,t,0,0,0
0:39.889,14360,),0,0,2
0:39.950,14382,(,0,0,0
0:39.997,14399,p,0,0,0
0:40.042,14415,),0,0,0
0:40.097,14435,(,0,0,1
0:40.133,14448,N,0,0,0
0:40.161,14458,),0,0,1
0:40.289,14504,(,0,0,2
0:40.378,14536,t,0,0,0
0:40.453,14563,),0,0,2
0:40.511,14584,(,0,0,1
0:40.619,14623,N,0,0,0
0:40.711,14656,),0,0,1
0:40.761,14674,(,0,0,2
0:40.806,14690,t,0,0,1
0:40.903,14725,),0,0,2
0:41.058,14781,(,0,0,0
0:41.100,14796,p,0,0,0
0:41.153,14815,),0,0,0
0:41.192,14829,(,0,0,1
0:41.233,14844,N,0,0,0
0:41.258,14853,),0,0,1
0:41.375,14895,(,0,0,2
0:41.464,14927,t,0,0,0
0:41.539,14954,),0,0,2
0:41.592,14973,(,0,0,0
0:41.628,14986,p,0,0,0
0:41.678,15004,),0,0,0
0:41.722,15020,(,0,0,1
0:41.764,15035,N,0,0,0
0:41.808,15051,),0,0,1
0:41.894,15082,(,0,0,2
0:41.997,15119,t,0,0,0
0:42.075,15147,),0,0,2
0:42.300,15228,(,0,0,1
0:42.314,15233,N,0,0,0
0:42.383,15258,),0,0,1
0:42.419,15271,(,0,0,2
0:42.464,15287,t,0,0,1
0:42.569,15325,),0,0,2
0:42.694,15370,(,0,0,0
0:42.728,15382,p,0,0,0
0:42.769,15397,),0,0,0
0:42.819,15415,(,0,0,1
0:42.861,15430,N,0,0,0
0:42.889,15440,),0,0,1
0:43.006,15482,(,0,0,2
0:43.089,15512,t,0,0,0
0:43.183,15546,),0,0,2
0:43.247,15569,(,0,0,0
0:43.278,15580,p,0,0,0
0:43.322,15596,),0,0,0
0:43.350,15606,(,0,0,1
0:43.408,15627,N,0,0,0
0:43.447,15641,),0,0,1
0:43.547,15677,(,0,0,2
0:43.636,15709,t,0,0,0
0:43.717,15738,),0,0,2
0:43.808,15771,(,0,0,0
0:43.844,15784,p,0,0,0
0:43.878,15796,),0,0,0
0:43.897,15803,(,0,0,1
0:43.972,15830,N,0,0,0
0:44.006,15842,),0,0,1
0:44.078,15868,(,0,0,2
0:44.122,15884,t,0,0,1
0:44.211,15916,),0,0,2
0:44.361,15970,(,0,0,0
0:44.403,15985,p,0,0,0
0:44.444,16000,),0,0,0
0:44.492,16017,(,0,0,1
0:44.533,16032,N,0,0,0
0:44.558,16041,),0,0,1
0:44.664,16079,(,0,0,2
0:44.767,16116,t,0,0,0
0:44.850,16146,),0,0,2
0:44.947,16181,(,0,0,0
0:44.981,16193,p,0,0,0
0:45.022,16208,),0,0,0
0:45.069,16225,(,0,0,1
0:45.111,16240,N,0,0,0
0:45.164,16259,),0,0,1
0:45.272,16298,(,0,0,2
0:45.328,16318,t,0,0,0
0:45.414,16349,),0,0,2
0:45.464,16367,(,0,0,1
0:45.614,16421,N,0,0,0
0:45.706,16454,),0,0,1
0:45.761,16474,(,0,0,2
0:45.817,16494,t,0,0,1
0:45.917,16530,),0,0,2
0:46.144,16612,(,0,0,0
0:46.183,16626,p,0,0,0
0:46.242,16647,),0,0,0
0:46.286,16663,(,0,0,1
0:46.322,16676,N,0,0,0
0:46.350,16686,),0,0,1
0:46.472,16730,(,0,0,2
0:46.575,16767,t,0,0,0
0:46.664,16799,),0,0,2
0:46.756,16832,(,0,0,0
0:46.800,16848,p,0,0,0
0:46.847,16865,),0,0,0
0:46.881,16877,(,0,0,1
0:46.939,16898,N,0,0,0
0:46.986,16915,),0,0,1
0:47.069,16945,(,0,0,2
0:47.169,16981,t,0,0,0
0:47.244,17008,),0,0,2
0:47.247,17009,(,0,0,0
0:47.297,17027,p,0,0,0
0:47.389,17060,),0,0,0
0:47.406,17066,(,0,0,1
0:47.475,17091,N,0,0,0
0:47.556,17120,),0,0,1
0:47.583,17130,(,0,0,2
0:47.675,17163,t,0,0,1
0:47.775,17199,),0,0,2
0:47.928,17254,(,0,0,0
0:47.964,17267,p,0,0,0
0:48.000,17280,),0,0,0
0:48.050,17298,(,0,0,1
0:48.086,17311,N,0,0,0
0:48.131,17327,),0,0,1
0:48.225,17361,(,0,0,2
0:48.308,17391,t,0,0,0
0:48.383,17418,),0,0,2
0:48.472,17450,(,0,0,0
0:48.522,17468,p,0,0,0
0:48.569,17485,),0,0,0
0:48.611,17500,(,0,0,1
0:48.650,17514,N,0,0,0
0:48.678,17524,),0,0,1
0:48.772,17558,(,0,0,2
0:48.867,17592,t,0,0,0
0:48.944,17620,),0,0,2
0:48.947,17621,(,0,0,0
0:48.975,17631,p,0,0,0
0:49.072,17666,),0,0,0
0:49.117,17682,(,0,0,1
0:49.206,17714,N,0,0,0
0:49.244,17728,),0,0,1
0:49.308,17751,(,0,0,2
0:49.369,17773,t,0,0,1
0:49.467,17808,),0,0,2
0:49.597,17855,(,0,0,0
0:49.644,17872,p,0,0,0
0:49.681,17885,),0,0,0
0:49.731,17903,(,0,0,1
0:49.764,17915,N,0,0,0
0:49.789,17924,),0,0,1
0:49.889,17960,(,0,0,2
0:49.981,17993,t,0,0,0
0:50.056,18020,),0,0,2
0:50.147,18053,(,0,0,0
0:50.178,18064,p,0,0,0
0:50.211,18076,),0,0,0
0:50.253,18091,(,0,0,1
0:50.303,18109,N,0,0,0
0:50.325,18117,),0,0,1
0:50.442,18159,(,0,0,2
0:50.514,18185,t,0,0,0
0:50.597,18215,),0,0,2
0:50.675,18243,(,0,0,0
0:50.714,18257,p,0,0,0
0:50.758,18273,),0,0,0
0:50.808,18291,(,0,0,1
0:50.847,18305,N,0,0,0
0:50.878,18316,),0,0,1
0:50.983,18354,(,0,0,2
0:51.100,18396,t,0,0,0
0:51.153,18415,),0,0,2
0:51.269,18457,(,0,0,0
0:51.314,18473,p,0,0,0
0:51.353,18487,),0,0,0
0:51.400,18504,(,0,0,1
0:51.442,18519,N,0,0,0
0:51.489,18536,),0,0,1
0:51.583,18570,(,0,0,2
0:51.672,18602,t,0,0,0
0:51.750,18630,),0,0,2
0:51.839,18662,(,0,0,0
0:51.883,18678,p,0,0,0
0:51.933,18696,),0,0,0
0:51.978,18712,(,0,0,1
0:52.019,18727,N,0,0,0
0:52.061,18742,),0,0,1
0:52.158,18777,(,0,0,2
0:52.253,18811,t,0,0,0
0:52.344,18844,),0,0,2
0:52.408,18867,(,0,0,0
0:52.450,18882,p,0,0,0
0:52.494,18898,),0,0,0
0:52.525,18909,(,0,0,1
0:52.583,18930,N,0,0,0
0:52.611,18940,),0,0,1
0:52.692,18969,(,0,0,2
0:52.719,18979,t,0,0,4
0:52.828,19018,t,0,0,4
0:52.856,19028,),0,0,2
0:52.900,19044,(,0,0,1
0:53.047,19097,N,0,0,0
0:53.175,19143,),0,0,1
0:53.242,19167,t,0,0,2
0:53.361,19210,),0,0,2
0:53.533,19272,(,0,0,0
0:53.569,19285,p,0,0,0
0:53.606,19298,),0,0,0
0:53.647,19313,(,0,0,1
0:53.700,19332,N,0,0,0
0:53.728,19342,),0,0,1
0:53.856,19388,(,0,0,2
0:53.953,19423,t,0,0,0
0:54.011,19444,),0,0,2
0:54.100,19476,(,0,0,0
0:54.136,19489,p,0,0,0
0:54.192,19509,),0,0,0
0:54.217,19518,(,0,0,1
0:54.269,19537,N,0,0,0
0:54.294,19546,),0,0,1
0:54.406,19586,(,0,0,2
0:54.500,19620,t,0,0,0
0:54.569,19645,),0,0,2
0:54.697,19691,(,0,0,1
0:54.789,19724,N,0,0,0
0:54.828,19738,),0,0,1
0:54.867,19752,(,0,0,2
0:54.958,19785,t,0,0,1
0:55.058,19821,),0,0,2
0:55.164,19859,(,0,0,0
0:55.203,19873,p,0,0,0
0:55.247,19889,),0,0,0
0:55.294,19906,(,0,0,1
0:55.328,19918,N,0,0,0
0:55.353,19927,),0,0,1
0:55.453,19963,(,0,0,2
0:55.531,19991,t,0,0,0
0:55.611,20020,),0,0,2
0:55.678,20044,(,0,0,0
0:55.717,20058,p,0,0,0
0:55.767,20076,),0,0,0
0:55.808,20091,(,0,0,1
0:55.844,20104,N,0,0,0
0:55.869,20113,),0,0,1
0:55.978,20152,(,0,0,2
0:56.064,20183,t,0,0,0
0:56.131,20207,),0,0,2
0:56.217,20238,(,0,0,0
0:56.250,20250,p,0,0,0
0:56.289,20264,),0,0,0
0:56.303,20269,(,0,0,1
0:56.361,20290,N,0,0,0
0:56.392,20301,),0,0,1
0:56.456,20324,(,0,0,2
0:56.500,20340,t,0,0,1
0:56.603,20377,),0,0,2
0:56.731,20423,(,0,0,1
0:56.819,20455,N,0,0,0
0:56.906,20486,),0,0,1
0:56.939,20498,(,0,0,2
0:57.011,20524,t,0,0,1
0:57.117,20562,),0,0,2
0:57.389,20660,(,0,0,0
0:57.425,20673,p,0,0,0
0:57.467,20688,),0,0,0
0:57.517,20706,(,0,0,1
0:57.556,20720,N,0,0,0
0:57.581,20729,),0,0,1
0:57.697,20771,(,0,0,2
0:57.808,20811,t,0,0,0
0:57.892,20841,),0,0,2
0:57.967,20868,(,0,0,0
0:58.003,20881,p,0,0,0
0:58.050,20898,),0,0,0
0:58.103,20917,(,0,0,1
0:58.142,20931,N,0,0,0
0:58.169,20941,),0,0,1
0:58.292,20985,(,0,0,2
0:58.381,21017,t,0,0,0
0:58.450,21042,),0,0,2
0:58.522,21068,(,0,0,1
