Col1,wPre,Type
4.474,1.06666667,N
4.491,1.09166667,N
4.510,1.03888889,N
4.527,1.13888889,N
4.546,1.11388889,N
4.564,1.08888889,N
4.583,1.05555556,N
4.600,1.04444444,N
4.618,1.12500000,N
4.636,1.05833333,V
4.654,1.16944444,N
4.673,1.08055556,N
4.691,1.07222222,N
4.709,1.08333333,N
4.727,1.14166667,N
4.746,1.12222222,N
4.765,1.11666667,N
4.784,0.94444444,V
4.799,1.09166667,N
4.818,1.28055556,N
4.839,1.11944444,N
4.858,1.10000000,N
4.876,0.53611111,V
4.885,1.55833333,N
4.911,1.13333333,N
4.930,1.13888889,N
4.949,1.08333333,N
4.967,0.61111111,V
4.977,1.51111111,N
5.002,1.02777778,N
5.019,1.15000000,N
5.038,1.08055556,N
5.056,0.51388889,V
5.065,1.53333333,N
5.091,1.04722222,N
5.108,0.99166667,N
5.125,1.10555556,N
5.143,1.05833333,N
5.161,1.01944444,N
5.178,1.01944444,N
5.195,0.99444444,N
5.211,0.99166667,N
5.228,1.09166667,N
5.246,1.03333333,N
5.263,1.04166667,N
5.281,1.04166667,N
5.298,1.01666667,N
5.315,1.05555556,N
5.332,1.12222222,N
5.351,1.03055556,N
5.368,1.05555556,N
5.386,1.02500000,N
5.403,1.00833333,N
5.420,1.08055556,N
5.438,1.10555556,N
5.456,1.05555556,N
5.474,1.05277778,N
5.491,1.07777778,N
5.509,1.03611111,N
5.527,1.14444444,N
5.546,1.12500000,N
5.564,1.05000000,N
5.582,1.05555556,N
5.599,1.02777778,N
5.617,1.07500000,N
5.635,1.07500000,V
5.652,0.43055556,V
5.660,1.58333333,N
5.686,1.03333333,N
5.703,0.97222222,N
5.719,1.05277778,N
5.737,1.08333333,N
5.755,0.99722222,N
5.772,1.01944444,N
5.789,1.00000000,N
5.805,1.00277778,N
5.822,1.06111111,N
5.840,1.08611111,N
5.858,1.03888889,N
5.875,1.01666667,N
5.892,1.03055556,N
5.909,1.04722222,N
5.927,1.06944444,N
5.945,1.09444444,N
5.963,1.04444444,N
5.980,0.99722222,N
5.997,1.03333333,N
6.014,1.06944444,N
6.032,1.09444444,N
6.050,0.91666667,V
6.065,1.22777778,N
6.086,1.03611111,N
6.103,0.99722222,N
6.120,1.11111111,N
6.138,1.03888889,F
6.156,1.09722222,N
6.174,1.04166667,N
6.191,0.64166667,V
6.202,1.43055556,N
6.226,1.12222222,N
6.244,1.06666667,N
6.262,1.06944444,N
6.280,1.04722222,N
6.298,0.98333333,N
6.314,1.09444444,N
6.332,1.11388889,N
6.351,1.04722222,N
6.368,1.10833333,N
6.387,1.04166667,N
6.404,1.04166667,N
6.421,1.12222222,N
6.440,1.12222222,N
6.459,1.06388889,N
6.476,1.08333333,N
6.495,0.89444444,V
6.509,1.22777778,N
6.530,1.13888889,N
6.549,1.08888889,N
6.567,1.05833333,N
6.585,1.06111111,N
6.602,1.01388889,N
6.619,1.11111111,N
6.638,1.13333333,N
6.657,1.06666667,N
6.674,1.07777778,N
6.692,1.08333333,N
6.710,1.05000000,N
6.728,0.64166667,V
6.739,1.61388889,N
6.766,1.08888889,N
6.784,1.10277778,N
6.802,1.01944444,N
6.819,0.63055556,V
6.830,1.61944444,N
6.857,1.09444444,N
6.875,1.06111111,N
6.893,1.05833333,N
6.910,0.76111111,V
6.923,1.41111111,N
6.946,1.14722222,N
6.965,1.04444444,N
6.983,1.05000000,N
7.000,1.02500000,N
7.017,1.07500000,N
7.035,1.09166667,N
7.054,1.07222222,N
7.071,1.02777778,N
7.089,1.05833333,N
7.106,1.03333333,N
7.123,1.08888889,N
7.142,1.11111111,N
7.160,0.93888889,V
7.176,1.15555556,N
7.195,1.04722222,N
7.212,1.03055556,N
7.230,1.10555556,N
7.248,1.07777778,N
7.284,1.03611111,N
7.301,1.05000000,N
7.318,1.11111111,N
7.337,1.13055556,N
7.356,1.06666667,N
7.374,1.10000000,N
7.392,1.06111111,N
7.410,0.57222222,V
7.419,1.64722222,N
7.447,1.15000000,N
7.466,1.13333333,N
7.485,1.08333333,N
7.503,1.09722222,N
7.521,1.17777778,N
7.541,1.16944444,N
7.560,1.12777778,N
7.579,1.11388889,N
7.598,0.66388889,V
7.609,1.60555556,N
7.635,1.18055556,N
7.655,1.11388889,N
7.674,1.11944444,N
7.692,1.08333333,N
7.710,1.09166667,N
7.728,1.19166667,N
7.748,1.10277778,N
7.767,1.10000000,N
7.785,1.11666667,N
7.804,0.99166667,F
7.820,1.23611111,N
7.841,1.13611111,N
7.860,1.08611111,N
7.878,1.08333333,N
7.896,1.05000000,N
7.913,0.80277778,V
7.927,1.44166667,N
7.951,1.07500000,N
7.969,1.08888889,N
7.987,1.04722222,N
8.004,1.04722222,N
8.022,1.11111111,N
8.040,1.14444444,N
8.059,1.06388889,N
8.077,1.05833333,N
8.095,1.09444444,N
8.113,1.09722222,N
8.131,1.14722222,N
8.150,1.12777778,N
8.169,1.10277778,N
8.188,0.61388889,V
8.198,1.55833333,N
8.224,1.18611111,N
8.244,1.17500000,N
8.263,1.07777778,N
8.281,0.61388889,V
8.291,1.51388889,N
8.317,1.15833333,N
8.336,1.13055556,N
8.355,1.03888889,N
8.372,1.09722222,N
8.390,1.03888889,N
8.408,1.07777778,N
8.426,1.09722222,N
8.444,1.12500000,N
8.463,1.05000000,N
8.480,0.81388889,V
8.494,1.22500000,N
8.514,1.11388889,N
8.533,1.10277778,N
8.551,1.08055556,N
8.569,0.64444444,V
8.580,1.43888889,N
8.604,0.51111111,V
8.612,1.58055556,N
8.639,1.10000000,N
8.657,1.04722222,N
8.674,1.01944444,N
8.691,1.01111111,N
8.708,1.01388889,N
8.725,1.10277778,N
8.744,1.08333333,N
8.762,1.07777778,N
8.780,1.05000000,N
8.797,1.00833333,N
8.814,1.12777778,N
8.833,1.12500000,N
8.851,1.08055556,N
8.869,1.09444444,N
8.888,1.05000000,N
8.905,1.01944444,N
8.922,1.15277778,N
8.941,0.65555556,V
8.952,1.51944444,N
8.978,1.07500000,N
8.996,1.01111111,N
9.012,1.08333333,N
9.030,1.12777778,N
9.049,1.00555556,N
9.066,1.15833333,N
9.085,1.07222222,N
9.103,1.02777778,N
9.120,1.15833333,N
9.140,1.14166667,N
9.159,1.07777778,N
9.177,1.11111111,N
9.195,1.05277778,N
9.213,1.10000000,N
9.231,1.14722222,N
9.250,1.05277778,F
9.268,1.11388889,N
9.286,1.08611111,N
9.304,1.03055556,N
9.321,1.13611111,N
9.340,1.10833333,N
9.359,1.07222222,N
9.377,1.04722222,N
9.394,0.57777778,V
9.404,1.52222222,N
9.429,1.15000000,N
9.448,1.10000000,N
9.467,1.06944444,N
9.485,0.47222222,V
9.518,1.11666667,N
9.537,1.07500000,N
9.555,1.04722222,N
9.589,1.00555556,N
9.606,1.00000000,N
9.622,1.01388889,N
9.639,1.04722222,N
9.657,1.00555556,N
9.673,0.99722222,N
9.690,0.97500000,N
9.706,0.96388889,N
9.722,1.02222222,N
9.739,0.97777778,N
9.756,1.01388889,N
9.773,0.96666667,N
9.789,0.95277778,N
9.805,0.96388889,N
9.821,1.02777778,N
9.838,1.03055556,N
9.855,0.98055556,N
9.871,0.97500000,N
9.888,0.93055556,N
9.903,0.97222222,N
9.919,0.99722222,N
9.936,0.99722222,N
9.953,0.98055556,N
9.969,0.98611111,N
9.985,0.93611111,N
10.001,0.92777778,N
10.016,0.95555556,N
10.032,1.00555556,N
10.049,0.95833333,N
10.065,0.91944444,N
10.080,0.93333333,N
10.096,0.89722222,N
10.111,0.95000000,N
10.127,0.96666667,N
10.143,0.93888889,N
10.158,0.91666667,N
10.174,0.93611111,N
10.189,0.90555556,N
10.204,0.87222222,N
10.219,1.00000000,N
10.236,0.96111111,N
10.252,0.92777778,N
10.267,0.94722222,N
10.283,0.91388889,N
10.298,0.88611111,N
10.313,0.96388889,N
10.329,0.99166667,N
10.345,0.94722222,N
10.361,0.90555556,N
10.376,0.92222222,N
10.392,0.91944444,N
10.407,0.86944444,N
10.422,1.00555556,N
10.438,0.94166667,N
10.454,0.90000000,N
10.469,0.91666667,N
10.484,0.81666667,N
10.498,0.92777778,N
10.513,0.90833333,N
10.528,0.97222222,N
10.545,0.94166667,N
10.560,0.88055556,N
10.575,0.89722222,N
10.590,0.91111111,N
10.605,0.86944444,N
10.620,0.93611111,N
10.635,0.97777778,N
10.652,0.90833333,N
10.667,0.91666667,N
10.682,0.90277778,N
10.697,0.91388889,N
10.712,0.93888889,N
10.728,0.95833333,N
10.744,0.98333333,N
10.760,0.92500000,N
10.776,0.91111111,N
10.791,0.92222222,N
10.806,0.93333333,N
10.822,0.96388889,N
10.838,0.99722222,N
10.854,0.94444444,N
10.870,0.95555556,N
10.886,0.91944444,N
10.901,0.92222222,N
10.917,1.02777778,N
10.934,1.01944444,N
10.951,1.02500000,N
10.968,0.97500000,N
10.984,0.98333333,N
11.001,0.92777778,N
11.016,1.08055556,N
11.034,1.01666667,N
11.051,1.01111111,N
11.085,0.94722222,N
11.100,0.93888889,N
11.116,1.03333333,N
11.150,0.96666667,N
11.166,0.98333333,N
11.183,0.93611111,N
11.198,0.91111111,N
11.213,1.04444444,N
11.231,1.00555556,N
11.248,0.99444444,N
11.264,0.98611111,N
11.281,0.96944444,N
11.297,0.94722222,N
11.313,1.02500000,N
11.330,1.07222222,N
11.348,1.01388889,N
11.364,1.03888889,N
11.382,0.98888889,N
11.398,0.96388889,N
11.414,1.08055556,N
11.432,1.07777778,N
11.450,0.99722222,N
11.467,1.06388889,N
11.485,0.99722222,N
11.501,0.97222222,N
11.517,1.06111111,N
11.535,1.06388889,N
11.553,0.99444444,N
11.569,1.02777778,N
11.587,0.97777778,N
11.603,0.95555556,N
11.619,1.04166667,N
11.636,1.04444444,N
11.666,0.49722222,A
11.674,0.50555556,A
11.682,0.47500000,A
11.690,0.78888889,A
11.703,0.42500000,V
11.710,0.95000000,J
11.748,1.05000000,N
11.765,1.00277778,N
11.782,1.00833333,N
11.799,0.94722222,N
11.814,1.02500000,N
11.831,1.05555556,N
11.849,1.02500000,N
11.866,1.01111111,N
11.883,1.01111111,N
11.900,0.95555556,N
11.916,1.08611111,N
11.934,1.05833333,N
11.951,1.02222222,N
11.968,0.99722222,N
11.985,1.01111111,N
12.002,0.96944444,N
12.018,1.04722222,N
12.036,1.06388889,N
12.053,1.03055556,N
12.070,1.00000000,N
12.087,1.02500000,N
12.104,1.00277778,N
12.121,1.07222222,N
12.139,1.08055556,N
12.157,1.05277778,N
12.174,1.01944444,N
12.191,0.75000000,V
12.204,1.36111111,N
12.227,1.08611111,N
12.245,1.07222222,N
12.262,1.03888889,N
12.280,0.96666667,F
12.296,1.03611111,N
12.313,1.08333333,N
12.331,1.06111111,N
12.349,1.02222222,N
12.366,1.05000000,N
12.383,1.00277778,N
12.400,1.01944444,N
12.417,0.86944444,V
12.432,1.31944444,N
12.454,1.06666667,N
12.471,1.05833333,N
12.489,1.02500000,N
12.506,1.06666667,N
12.524,1.10833333,N
12.542,0.63611111,V
12.553,1.48888889,N
12.578,1.03888889,N
12.595,0.99166667,N
12.612,1.08611111,N
12.630,1.06666667,N
12.648,1.05000000,N
12.665,1.01944444,N
12.682,1.00277778,N
12.699,0.91944444,N
12.714,1.05000000,N
12.732,1.03055556,N
12.749,0.99722222,N
12.765,0.97500000,N
12.782,0.94444444,N
12.797,0.90000000,N
12.812,1.01388889,N
12.829,1.01944444,N
12.846,0.93055556,N
12.862,0.94166667,N
12.877,0.94444444,N
12.893,0.91666667,N
12.908,0.92222222,N
12.924,1.01111111,N
12.941,0.98333333,N
12.957,0.96111111,N
12.973,0.93333333,N
12.989,0.94166667,N
13.004,0.90277778,N
13.019,1.02777778,N
13.037,1.00000000,N
13.053,0.93611111,N
13.069,0.96666667,N
13.085,0.96666667,N
13.101,0.92222222,N
13.116,1.02222222,N
13.133,1.05277778,N
13.151,0.99166667,N
13.168,0.98611111,N
13.184,0.98333333,N
13.200,0.93888889,N
13.216,1.01111111,N
13.233,1.05555556,N
13.250,0.96666667,N
13.267,0.99166667,N
13.283,0.96111111,N
13.299,0.93888889,N
13.315,1.00833333,N
13.332,1.04444444,N
13.349,0.97500000,N
13.365,0.95555556,N
13.381,0.94444444,N
13.397,0.93055556,N
13.412,0.98333333,N
13.429,1.01111111,N
13.446,0.98611111,N
13.462,0.97222222,N
13.478,0.94444444,N
13.494,0.95833333,N
13.510,0.99166667,N
13.526,0.99722222,N
13.543,1.05000000,N
13.561,0.96944444,N
13.577,0.95277778,N
13.593,0.97777778,N
13.609,0.98888889,N
13.625,1.01944444,N
13.642,1.02222222,N
13.659,0.99722222,N
13.676,0.96111111,N
13.692,0.95555556,N
13.708,0.78055556,V
13.721,1.27500000,N
13.742,1.05555556,N
13.760,1.02500000,N
13.777,0.98333333,N
13.793,0.99722222,N
13.810,0.98611111,N
13.826,1.09166667,N
13.845,1.02222222,N
13.862,1.01944444,N
13.879,0.97777778,N
13.895,0.97777778,N
13.911,1.03333333,N
13.928,1.08333333,N
13.946,0.81666667,V
13.960,1.25555556,N
13.981,0.99166667,N
13.998,0.97777778,N
14.014,1.05277778,N
14.031,1.08055556,N
14.049,1.00277778,N
14.066,1.05277778,N
14.084,0.98055556,N
14.100,0.96666667,N
14.116,0.66111111,V
14.127,1.45277778,N
14.151,1.00277778,N
14.168,1.02500000,N
14.185,0.97777778,N
14.201,0.94444444,N
14.217,1.05555556,N
14.235,1.05277778,N
14.252,0.98333333,N
14.269,1.01944444,N
14.286,0.96388889,N
14.302,0.91666667,N
14.317,1.00555556,N
14.334,1.03333333,N
14.351,0.96111111,N
14.367,1.00277778,N
14.384,0.98055556,N
14.400,0.90277778,N
14.415,1.03333333,N
14.432,1.05000000,N
14.450,0.96944444,N
14.466,0.99444444,N
14.483,0.97222222,N
14.499,0.94166667,N
14.514,1.01666667,N
14.531,1.05833333,N
14.549,1.01666667,N
14.566,0.99722222,N
14.583,0.98055556,N
14.599,0.93055556,N
14.614,1.05000000,N
14.632,1.02777778,N
14.649,1.00555556,N
14.666,0.98888889,N
14.682,0.98611111,N
14.699,0.94722222,N
14.715,0.99444444,N
14.731,1.02500000,N
14.748,0.99166667,N
14.765,0.95000000,N
14.781,0.95555556,N
14.797,0.91944444,N
14.812,0.98333333,N
14.828,1.02777778,N
14.845,0.99166667,N
14.862,0.94722222,N
14.878,0.94166667,N
14.893,0.94722222,N
14.909,0.93611111,N
14.925,1.00555556,N
14.942,0.99444444,N
14.958,0.96666667,N
14.974,0.93888889,N
14.990,0.91666667,N
15.005,0.97222222,N
15.021,0.98333333,N
15.038,1.00000000,N
15.054,0.93611111,N
15.070,0.95555556,N
15.086,0.94166667,N
15.102,0.91944444,N
15.117,1.02777778,N
15.134,0.97777778,N
15.150,0.94166667,N
15.166,0.98333333,N
15.182,0.91944444,N
15.198,0.91388889,N
15.213,1.05555556,N
15.231,1.01944444,N
15.248,0.98333333,N
15.264,0.98055556,N
15.280,0.96944444,N
15.296,0.93055556,N
15.312,1.05833333,N
15.330,1.03611111,N
15.347,0.98055556,N
15.363,0.95277778,N
15.379,0.95000000,N
15.395,0.91944444,N
15.410,0.96388889,N
15.426,1.03055556,N
15.444,0.97777778,N
15.460,0.95277778,N
15.476,0.96666667,N
15.492,0.95000000,N
15.508,0.93333333,N
15.523,1.04444444,N
15.541,0.98333333,N
15.557,0.95833333,N
15.573,0.95277778,N
15.589,0.94166667,N
15.605,0.92222222,N
15.620,1.05833333,N
15.638,0.99722222,N
15.654,0.95555556,N
15.670,0.96388889,N
15.686,0.96388889,N
15.702,0.92222222,N
15.718,1.02500000,N
15.735,1.02222222,N
15.752,0.91388889,N
15.767,0.95555556,N
15.783,0.92777778,N
15.798,0.88611111,N
15.813,0.96388889,N
15.829,1.00000000,N
15.846,0.96666667,N
15.862,0.91388889,N
15.877,0.93055556,N
15.893,0.95555556,N
15.909,0.94166667,N
15.924,1.03611111,N
15.942,1.00555556,N
15.958,0.93611111,N
15.974,0.95000000,N
15.990,0.95000000,N
16.006,0.95277778,N
16.021,0.98888889,N
16.038,1.02500000,N
16.055,0.94444444,N
16.071,0.95555556,N
16.087,0.95000000,N
16.103,0.90000000,N
16.118,1.00833333,N
16.134,1.04166667,N
16.152,0.97222222,N
16.168,0.96388889,N
16.184,0.94722222,N
16.200,0.94722222,N
16.216,1.03055556,N
16.233,0.99444444,N
16.249,0.98888889,N
16.266,0.94722222,N
16.282,0.94722222,N
16.297,0.89444444,N
16.312,0.99166667,N
16.329,1.00000000,N
16.345,0.97777778,N
16.362,0.96111111,N
16.378,0.90555556,N
16.393,0.51666667,V
16.401,1.34444444,N
16.424,0.79722222,A
16.437,1.10555556,N
16.456,0.93611111,N
16.471,0.53611111,V
16.480,1.27500000,N
16.501,0.86944444,N
16.516,0.99722222,N
16.532,0.94166667,N
16.548,0.90555556,N
16.563,0.93888889,N
16.579,0.87777778,N
16.594,0.88333333,N
16.608,0.91944444,N
16.624,0.99722222,N
16.640,0.95555556,N
16.656,0.90833333,N
16.671,0.93055556,N
16.687,0.90277778,N
16.702,0.88611111,N
16.717,0.97777778,N
16.733,0.97500000,N
16.749,0.92222222,N
16.765,0.95833333,N
16.781,0.92777778,N
16.796,0.89166667,N
16.811,0.96944444,N
16.827,1.03055556,N
16.844,0.99166667,N
16.861,0.93888889,N
16.876,0.96944444,N
16.892,0.92777778,N
16.908,0.94444444,N
16.924,1.00000000,N
16.940,0.98611111,N
16.957,0.93333333,N
16.972,0.95277778,N
16.988,0.93888889,N
17.004,0.89444444,N
17.019,1.00277778,N
17.036,1.03055556,N
17.053,0.93333333,N
17.068,0.95833333,N
17.084,0.95833333,N
17.100,0.89166667,N
17.115,1.00277778,N
17.132,0.99166667,N
17.148,0.95277778,N
17.164,0.92500000,N
17.180,0.93611111,N
17.195,0.89166667,N
17.210,0.90833333,N
17.225,0.96666667,N
17.241,0.96666667,N
17.257,0.89722222,N
17.272,0.91111111,N
17.288,0.91388889,N
17.303,0.85833333,N
17.317,0.96944444,N
17.333,0.93611111,N
17.349,0.92500000,N
17.364,0.90833333,N
17.379,0.90833333,N
17.395,0.91111111,N
17.410,0.93055556,N
17.425,0.98055556,N
17.442,0.98611111,N
17.458,0.94166667,N
17.474,0.93333333,N
17.489,0.93888889,N
17.505,0.90833333,N
17.520,0.97222222,N
17.536,0.96111111,N
17.552,0.98055556,N
17.569,0.92222222,N
17.584,0.89722222,N
17.599,0.91666667,N
17.614,0.96111111,N
17.630,0.96944444,N
17.646,0.96111111,N
17.662,0.93611111,N
17.678,0.91111111,N
17.693,0.92500000,N
17.709,0.96388889,N
17.725,0.96666667,N
17.741,0.96666667,N
17.757,0.95000000,N
17.773,0.91388889,N
17.788,0.91944444,N
17.803,0.93333333,N
17.819,0.97777778,N
17.835,0.97222222,N
17.851,0.90555556,N
17.866,0.97222222,N
17.883,0.91666667,N
17.898,0.87500000,N
17.913,1.02500000,N
17.930,0.97777778,N
17.946,0.96944444,N
17.962,0.94444444,N
17.978,0.93888889,N
17.993,0.90277778,N
18.008,0.95555556,N
18.024,1.03611111,N
18.042,0.96111111,N
18.058,0.93055556,N
18.073,0.94722222,N
18.089,0.92222222,N
18.104,0.90000000,N
18.119,1.03055556,N
18.137,0.95833333,N
18.152,0.90833333,N
18.168,0.91666667,N
18.183,0.94444444,N
18.199,0.87500000,N
18.213,0.98055556,N
18.230,1.01944444,N
18.247,0.93611111,N
18.262,0.93888889,N
18.278,0.93888889,N
18.293,0.93611111,N
18.309,0.96666667,N
18.325,1.05000000,N
18.343,0.98333333,N
18.359,0.92222222,N
18.374,0.93888889,N
18.390,0.93333333,N
18.406,0.90000000,N
18.421,0.97500000,N
18.437,0.98611111,N
18.453,0.90000000,N
18.468,0.92500000,N
18.484,0.90277778,N
18.499,0.87777778,N
18.513,0.96111111,N
18.529,0.98888889,N
18.546,0.95000000,N
18.562,0.89166667,N
18.577,0.90000000,N
18.592,0.91944444,N
18.607,0.89722222,N
18.622,0.93333333,N
18.637,0.97222222,N
18.654,0.90277778,N
18.669,0.91388889,N
18.684,0.90555556,N
18.699,0.90555556,N
18.714,0.95833333,N
18.730,0.98888889,N
18.747,0.97777778,N
18.763,0.92222222,N
18.778,0.92222222,N
18.794,0.91388889,N
18.809,0.92500000,N
18.824,0.95833333,N
18.840,0.96944444,N
18.856,0.90555556,N
18.871,0.89444444,N
18.886,0.90000000,N
18.901,0.89722222,N
18.916,0.97222222,N
18.933,0.94722222,N
18.948,0.94444444,N
18.964,0.92222222,N
18.979,0.90555556,N
18.995,0.88888889,N
19.009,0.95277778,N
19.025,0.95277778,N
19.041,0.94166667,N
19.057,0.91388889,N
19.072,0.88611111,N
19.087,0.89166667,N
19.102,0.87777778,N
19.116,0.97777778,N
19.133,0.96388889,N
19.149,0.94722222,N
19.164,0.95000000,N
19.180,0.91666667,N
19.196,0.88611111,N
19.210,1.00000000,N
19.227,1.00833333,N
19.244,0.93888889,N
19.259,0.96111111,N
19.275,0.90833333,N
19.291,0.89722222,N
19.306,0.90277778,N
19.321,1.01388889,N
19.337,0.94166667,N
19.353,0.91388889,N
19.368,0.94166667,N
19.384,0.90555556,N
19.399,0.86944444,N
19.414,0.98055556,N
19.430,0.99166667,N
19.447,0.91666667,N
19.462,0.92777778,N
19.477,0.92222222,N
19.493,0.88333333,N
19.507,0.93055556,N
19.523,0.95833333,N
19.539,0.96944444,N
19.555,0.89166667,N
19.570,0.94444444,N
19.586,0.89444444,N
19.601,0.86388889,N
19.615,0.96388889,N
19.631,0.96944444,N
19.647,0.93611111,N
19.663,0.91944444,N
19.678,0.93333333,N
19.694,0.90555556,N
19.709,0.93333333,N
19.724,1.00000000,N
19.741,1.00277778,N
19.758,0.92777778,N
19.773,0.94444444,N
19.789,0.93055556,N
19.804,0.90555556,N
19.819,0.97777778,N
19.836,0.96666667,N
19.852,0.93888889,N
19.868,0.91388889,N
