Col1,wPre,Type
4.659,0.77222222,N
4.671,0.79166667,N
4.685,0.80833333,N
4.698,0.79722222,N
4.711,0.82500000,N
4.725,0.79444444,N
4.738,0.74444444,N
4.751,0.76944444,N
4.764,0.78611111,N
4.777,0.79722222,N
4.803,0.80555556,N
4.817,0.82777778,N
4.831,0.75833333,N
4.843,0.74722222,N
4.856,0.80833333,N
4.869,0.76944444,N
4.882,0.81111111,N
4.895,0.82777778,N
4.909,0.80555556,N
4.923,0.82222222,f
4.936,0.75833333,f
4.949,0.76944444,N
4.962,0.82777778,f
4.976,0.80833333,f
4.989,0.81388889,N
5.003,0.84722222,f
5.017,0.84166667,f
5.031,0.77222222,f
5.044,0.77777778,f
5.057,0.81388889,f
5.070,0.81388889,f
5.084,0.82500000,f
5.098,0.81111111,f
5.111,0.84444444,f
5.125,0.81944444,f
5.139,0.75555556,Q
5.151,0.82500000,Q
5.165,0.80555556,Q
5.179,0.81666667,Q
5.192,0.85000000,f
5.206,0.83333333,f
5.220,0.80833333,f
5.234,0.77777778,Q
5.247,0.79166667,Q
5.260,0.82222222,Q
5.274,0.80000000,Q
5.287,0.85833333,Q
5.301,0.86388889,Q
5.316,0.84722222,Q
5.330,0.78888889,Q
5.343,0.70277778,Q
5.368,0.80833333,/
5.382,0.89166667,/
5.397,0.75833333,/
5.409,0.84444444,/
5.423,0.80277778,/
5.437,0.76944444,/
5.450,0.80277778,/
5.463,0.81111111,/
5.476,0.80833333,/
5.490,0.87777778,/
5.505,0.79722222,/
5.518,0.83888889,/
5.532,0.76666667,/
5.545,0.78888889,/
5.558,0.81666667,/
5.571,0.79444444,/
5.598,0.84166667,/
5.612,0.83888889,/
5.640,0.76666667,/
5.652,0.81944444,/
5.666,0.80277778,/
5.679,0.80277778,/
5.693,0.83055556,/
5.707,0.85277778,/
5.721,0.81666667,/
5.734,0.77777778,/
5.747,0.80555556,/
5.761,0.79722222,/
5.774,0.80555556,/
5.788,0.84166667,/
5.802,0.83333333,/
5.816,0.84166667,/
5.830,0.78055556,/
5.843,0.78055556,/
5.856,0.81388889,/
5.869,0.79722222,/
5.882,0.81666667,/
5.896,0.84166667,/
5.910,0.85555556,/
5.924,0.79444444,f
5.938,0.76944444,f
5.950,0.86111111,f
5.965,0.74444444,f
5.990,0.79722222,N
6.003,0.78888889,N
6.016,0.79444444,N
6.029,0.73888889,N
6.042,0.74444444,N
6.054,0.79444444,N
6.080,0.78055556,N
6.093,0.80555556,N
6.107,0.83333333,N
6.120,0.79444444,N
6.134,0.76111111,N
6.146,0.79444444,N
6.160,0.79722222,N
6.173,0.80277778,f
6.186,0.81944444,N
6.200,0.83333333,N
6.214,0.85555556,f
6.228,0.78055556,f
6.254,0.83055556,f
6.268,0.80833333,f
6.281,0.83055556,f
6.295,0.85555556,f
6.309,0.83888889,f
6.323,0.81666667,f
6.337,0.77500000,f
6.350,0.83055556,f
6.364,0.80000000,f
6.391,0.74722222,f
6.417,0.82777778,f
6.431,0.77777778,f
6.444,0.80000000,f
6.457,0.80555556,f
6.471,0.79444444,f
6.484,0.83611111,f
6.498,0.83888889,f
6.512,0.84444444,f
6.526,0.85833333,f
6.540,0.76944444,f
6.553,0.79722222,f
6.566,0.77777778,f
6.579,0.79166667,f
6.593,0.82500000,f
6.606,0.85277778,f
6.620,0.80277778,f
6.634,0.75277778,f
6.646,0.81666667,f
6.660,0.79722222,f
6.673,0.80555556,f
6.687,0.83333333,f
6.701,0.87222222,f
6.715,0.83333333,f
6.729,0.80000000,f
6.742,0.83888889,f
6.756,0.72222222,f
6.768,0.79722222,f
6.782,0.83333333,f
6.810,0.85000000,/
6.824,0.79166667,/
6.837,0.78333333,/
6.850,0.80833333,/
6.863,0.78611111,/
6.877,0.81388889,/
6.890,0.84166667,/
6.904,0.85555556,/
6.918,0.80277778,/
6.932,0.77500000,/
6.945,0.82222222,/
6.958,0.78888889,/
6.972,0.78888889,/
6.985,0.82500000,/
6.998,0.86111111,/
7.025,0.70833333,N
7.037,0.81111111,f
7.050,0.80555556,f
7.064,0.79444444,f
7.077,0.81666667,f
7.091,0.83333333,f
7.104,0.85833333,f
7.119,0.82500000,f
7.133,0.79444444,f
7.146,0.82222222,f
7.159,0.80833333,f
7.173,0.73888889,f
7.185,0.83055556,f
7.199,0.86944444,f
7.227,0.77500000,/
7.240,0.81944444,/
7.254,0.78888889,/
7.267,0.77500000,/
7.280,0.82222222,/
7.294,0.84444444,/
7.308,0.83888889,/
7.322,0.79722222,/
7.347,0.79444444,N
7.360,0.81111111,f
7.374,0.85833333,f
7.388,0.87777778,f
7.403,0.79166667,f
7.416,0.80555556,f
7.443,0.81111111,/
7.456,0.78611111,/
7.469,0.78611111,/
7.482,0.83055556,/
7.496,0.85833333,/
7.510,0.83611111,/
7.524,0.78333333,/
7.537,0.81111111,/
7.551,0.80277778,/
7.564,0.78055556,/
7.577,0.71944444,f
7.589,0.81388889,N
7.603,0.87500000,f
7.617,0.81111111,f
7.631,0.79444444,f
7.644,0.82500000,f
7.658,0.80277778,f
7.671,0.75000000,f
7.684,0.83055556,f
7.698,0.86111111,f
7.712,0.83333333,/
7.726,0.77500000,/
7.739,0.81944444,/
7.753,0.79166667,/
7.766,0.77777778,/
7.779,0.81944444,/
7.792,0.85000000,/
7.807,0.83888889,/
7.821,0.80000000,/
7.834,0.80000000,/
7.847,0.79444444,/
7.860,0.78055556,/
7.873,0.81944444,/
7.899,0.78611111,N
7.913,0.84444444,f
7.927,0.78888889,f
7.940,0.81111111,f
7.953,0.77777778,f
7.966,0.78888889,f
7.979,0.82500000,f
7.993,0.86111111,f
8.008,0.83888889,f
8.021,0.82500000,f
8.035,0.81666667,f
8.049,0.80555556,f
8.062,0.70000000,f
8.088,0.84444444,/
8.102,0.85277778,/
8.116,0.80555556,/
8.129,0.80000000,/
8.143,0.80000000,/
8.156,0.77500000,/
8.169,0.80833333,/
8.182,0.83333333,/
8.196,0.85833333,/
8.211,0.81666667,/
8.224,0.78888889,/
8.249,0.76944444,N
8.262,0.77500000,f
8.275,0.83611111,f
8.289,0.87500000,f
8.304,0.86111111,f
8.318,0.80000000,f
8.331,0.84166667,f
8.345,0.73333333,f
8.357,0.76944444,f
8.384,0.83333333,/
8.412,0.89166667,/
8.427,0.72500000,/
8.439,0.79722222,/
8.452,0.77500000,/
8.465,0.79722222,/
8.478,0.83055556,/
8.492,0.86111111,/
8.519,0.76111111,N
8.531,0.85000000,f
8.546,0.79722222,f
8.559,0.79444444,f
8.572,0.81388889,f
8.600,0.76944444,f
8.613,0.81388889,f
8.640,0.79444444,/
8.654,0.77500000,/
8.667,0.80555556,/
8.680,0.82777778,/
8.694,0.85277778,/
8.708,0.81944444,/
8.722,0.80000000,/
8.735,0.81111111,/
8.749,0.76944444,/
8.761,0.78611111,/
8.774,0.80833333,f
8.788,0.71388889,N
8.800,0.86388889,f
8.814,0.84444444,f
8.828,0.83888889,f
8.842,0.80277778,f
8.856,0.78888889,f
8.869,0.73333333,f
8.881,0.83611111,f
8.895,0.85555556,/
8.909,0.81666667,/
8.923,0.80833333,/
8.936,0.81111111,/
8.950,0.76388889,/
8.963,0.79722222,/
8.976,0.82777778,/
8.990,0.86111111,/
9.004,0.82500000,/
9.030,0.82500000,N
9.044,0.82222222,f
9.057,0.80277778,f
9.071,0.75555556,f
9.083,0.85277778,f
9.112,0.81111111,/
9.125,0.82500000,/
9.139,0.79166667,/
9.152,0.76944444,/
9.165,0.80277778,/
9.178,0.82777778,/
9.192,0.85277778,/
9.206,0.82777778,/
9.220,0.72500000,N
9.232,0.81944444,f
9.246,0.80555556,f
9.259,0.81666667,f
9.273,0.84444444,f
9.287,0.78888889,f
9.300,0.82777778,f
9.314,0.80833333,/
9.327,0.83333333,/
9.341,0.78055556,/
9.354,0.75833333,/
9.367,0.80000000,/
9.380,0.84722222,/
9.394,0.84444444,/
9.408,0.81388889,/
9.422,0.83055556,/
9.448,0.72500000,N
9.460,0.82222222,f
9.474,0.87222222,f
9.488,0.86388889,f
9.503,0.75555556,f
9.515,0.81944444,f
9.543,0.77222222,/
9.556,0.78888889,/
9.569,0.80833333,/
9.582,0.85555556,/
9.596,0.83611111,/
9.610,0.80555556,/
9.624,0.83611111,/
9.638,0.79166667,/
9.651,0.75277778,/
9.676,0.79166667,N
9.689,0.87777778,f
9.704,0.83611111,f
9.718,0.88333333,f
9.732,0.73888889,f
9.745,0.76944444,f
9.771,0.80833333,/
9.784,0.85000000,/
9.798,0.82500000,/
9.812,0.81666667,/
9.826,0.82500000,/
9.839,0.77222222,/
9.852,0.77222222,/
9.865,0.79722222,/
9.892,0.79722222,N
9.905,0.88055556,f
9.920,0.88611111,f
9.935,0.72222222,f
9.947,0.76388889,f
9.973,0.82222222,/
9.986,0.85277778,/
10.000,0.82500000,/
10.014,0.82777778,/
10.028,0.81111111,/
10.041,0.76388889,/
10.067,0.75277778,N
10.079,0.92500000,f
10.095,0.86388889,f
10.109,0.74166667,f
10.136,0.77777778,/
10.149,0.76944444,/
10.161,0.78888889,/
10.174,0.83888889,/
10.188,0.84722222,/
10.203,0.81388889,/
10.216,0.84722222,/
10.230,0.78333333,f
10.243,0.78611111,f
10.256,0.83611111,f
10.270,0.76111111,f
10.283,0.85000000,/
10.297,0.82777778,/
10.311,0.83611111,/
10.325,0.82222222,/
10.339,0.76944444,/
10.351,0.78611111,/
10.365,0.79722222,/
10.378,0.85277778,/
10.392,0.76388889,N
10.405,0.82222222,f
10.419,0.88888889,f
10.433,0.83888889,f
10.447,0.69166667,f
10.459,0.79444444,/
10.472,0.83055556,/
10.486,0.83888889,/
10.500,0.82222222,/
10.514,0.85000000,/
10.528,0.80277778,/
10.541,0.77222222,/
10.554,0.78333333,/
10.567,0.80000000,/
10.594,0.80833333,N
10.607,0.85833333,f
10.622,0.88055556,f
10.636,0.72500000,f
10.648,0.77500000,f
10.675,0.84444444,/
10.689,0.83611111,/
10.703,0.81944444,/
10.716,0.85000000,/
10.730,0.78888889,/
10.744,0.75277778,/
10.756,0.78333333,/
10.769,0.82500000,/
10.796,0.79444444,N
10.809,0.89166667,f
10.824,0.86111111,f
10.839,0.71388889,f
10.864,0.80000000,/
10.877,0.83333333,/
10.891,0.83055556,/
10.905,0.83888889,/
10.919,0.82222222,/
10.932,0.78055556,/
10.945,0.78611111,/
10.959,0.78611111,/
10.972,0.81111111,f
10.985,0.84722222,f
10.999,0.86666667,f
11.014,0.82222222,f
11.027,0.80000000,/
11.041,0.75555556,/
11.053,0.78611111,/
11.066,0.82500000,/
11.080,0.82777778,/
11.094,0.81944444,/
11.108,0.86388889,/
11.122,0.81666667,/
11.136,0.74444444,f
11.148,0.78611111,f
11.161,0.86111111,f
11.176,0.77222222,f
11.188,0.82500000,/
11.202,0.85000000,/
11.216,0.83611111,/
11.230,0.77500000,/
11.243,0.78888889,/
11.256,0.78888889,/
11.269,0.82777778,/
11.283,0.83055556,/
11.297,0.77222222,N
11.310,0.88055556,f
11.325,0.86666667,f
11.339,0.70000000,f
11.351,0.78611111,/
11.364,0.82500000,/
11.378,0.83333333,/
11.391,0.81944444,/
11.405,0.86944444,/
11.420,0.81666667,/
11.433,0.76111111,/
11.446,0.78055556,/
11.459,0.73333333,N
11.471,0.85000000,f
11.485,0.90277778,f
11.500,0.76666667,f
11.513,0.83888889,/
11.527,0.78333333,/
11.540,0.78611111,/
11.553,0.79166667,/
11.566,0.83055556,/
11.580,0.81944444,/
11.594,0.82222222,/
11.608,0.86388889,/
11.622,0.79444444,f
11.635,0.68611111,N
11.647,0.84722222,f
11.661,0.77222222,f
11.674,0.82500000,f
11.688,0.82500000,/
11.701,0.85555556,/
11.716,0.83611111,/
11.729,0.77777778,/
11.742,0.78333333,/
11.755,0.79444444,/
11.769,0.82500000,/
11.782,0.81388889,/
11.796,0.82222222,f
11.810,0.88055556,f
11.824,0.83611111,f
11.838,0.72222222,f
11.850,0.79166667,/
11.864,0.81111111,/
11.877,0.81944444,/
11.891,0.82222222,/
11.904,0.86944444,/
11.919,0.81666667,/
11.933,0.76388889,/
11.945,0.77222222,f
11.958,0.82500000,f
11.972,0.80555556,f
11.985,0.82500000,/
11.999,0.86666667,/
12.014,0.82777778,/
12.027,0.78333333,/
12.040,0.78055556,/
12.053,0.78055556,/
12.066,0.82500000,/
12.080,0.81666667,f
12.094,0.71944444,N
12.106,0.90000000,/
12.121,0.79722222,/
12.134,0.77777778,/
12.147,0.78888889,/
12.160,0.81388889,/
12.174,0.80833333,/
12.187,0.82222222,/
12.201,0.86388889,f
12.215,0.79722222,f
12.229,0.82500000,f
12.242,0.73888889,f
12.255,0.81111111,/
12.268,0.81388889,/
12.282,0.81388889,/
12.295,0.86388889,/
12.310,0.84444444,/
12.324,0.78888889,/
12.337,0.78333333,/
12.350,0.78611111,/
12.363,0.78888889,f
12.376,0.81388889,f
12.390,0.90000000,f
12.405,0.80833333,f
12.418,0.79722222,f
12.432,0.79444444,/
12.445,0.78333333,/
12.458,0.81666667,/
12.471,0.80277778,/
12.485,0.81666667,/
12.498,0.88055556,/
12.513,0.81944444,/
12.527,0.77222222,/
12.540,0.69722222,N
12.551,0.82777778,f
12.565,0.82500000,f
12.579,0.84722222,f
12.593,0.80833333,f
12.606,0.83611111,f
12.620,0.80000000,/
12.634,0.78333333,/
12.647,0.78055556,/
12.660,0.81111111,/
12.673,0.81388889,/
12.687,0.84166667,/
12.701,0.85555556,/
12.715,0.80833333,/
12.729,0.73055556,N
12.741,0.80555556,f
12.754,0.87500000,f
12.769,0.74444444,f
12.781,0.81944444,/
12.795,0.86944444,/
12.809,0.82222222,/
12.823,0.78055556,/
12.836,0.78333333,/
12.849,0.80277778,/
12.862,0.80000000,/
12.876,0.80000000,f
12.889,0.86666667,f
12.904,0.90833333,f
12.919,0.73611111,/
12.931,0.79444444,/
12.944,0.78611111,/
12.957,0.79722222,/
12.971,0.80000000,/
12.984,0.84166667,/
12.998,0.85555556,/
13.012,0.81111111,f
13.026,0.80277778,f
13.039,0.78611111,f
13.052,0.81388889,/
13.066,0.79722222,/
13.079,0.80833333,/
13.093,0.88055556,/
13.107,0.83333333,/
13.121,0.77500000,/
13.134,0.78611111,/
13.147,0.80555556,f
13.161,0.80000000,f
13.174,0.78888889,f
13.187,0.88055556,/
13.202,0.84444444,/
13.216,0.80555556,/
13.229,0.78888889,/
13.242,0.78611111,/
13.255,0.80000000,/
13.269,0.79166667,/
13.282,0.83333333,f
13.296,0.89166667,f
13.311,0.77777778,f
13.324,0.81111111,/
13.337,0.78611111,/
13.350,0.80000000,/
13.364,0.79166667,/
13.377,0.81111111,/
13.390,0.87500000,/
13.405,0.83055556,/
13.419,0.75833333,N
13.431,0.80000000,f
13.445,0.86388889,f
13.459,0.75277778,f
13.472,0.79444444,/
13.485,0.87222222,/
13.499,0.84722222,/
13.514,0.79444444,/
13.527,0.78611111,/
13.540,0.78888889,/
13.553,0.79444444,/
13.566,0.71944444,N
13.578,0.87777778,f
13.593,0.91388889,f
13.608,0.74444444,f
13.621,0.82222222,/
13.634,0.78333333,/
13.647,0.80277778,/
13.661,0.78055556,/
13.674,0.80555556,/
13.687,0.86944444,/
13.702,0.82500000,/
13.715,0.74444444,N
13.728,0.83611111,f
13.742,0.79166667,f
13.755,0.79444444,/
13.768,0.78611111,/
13.781,0.86666667,/
13.796,0.85277778,/
13.810,0.80277778,/
13.823,0.79166667,/
13.837,0.80000000,/
13.850,0.76666667,f
13.863,0.82500000,f
13.876,0.81666667,f
13.890,0.86111111,/
13.904,0.81666667,/
13.918,0.81666667,/
13.932,0.79166667,/
13.945,0.79722222,/
13.958,0.77777778,/
13.971,0.81388889,f
13.985,0.87500000,f
13.999,0.80000000,f
14.012,0.82500000,/
14.026,0.78888889,/
14.039,0.81111111,/
14.053,0.78333333,/
14.066,0.78611111,/
14.079,0.86666667,/
14.094,0.84444444,f
14.108,0.86944444,f
14.122,0.73333333,/
14.134,0.80555556,/
14.148,0.79444444,/
14.161,0.78055556,/
14.174,0.83888889,/
14.188,0.85277778,/
14.202,0.82222222,f
14.216,0.82500000,f
14.230,0.77222222,f
14.242,0.80555556,/
14.256,0.77500000,/
14.269,0.80833333,/
14.282,0.85555556,/
14.297,0.81944444,/
14.310,0.83333333,/
14.324,0.78055556,f
14.337,0.83888889,f
14.351,0.76944444,f
14.364,0.78611111,/
14.377,0.86111111,/
14.391,0.83888889,/
14.405,0.81111111,/
14.419,0.80277778,/
14.432,0.80833333,/
14.446,0.75000000,N
14.458,0.79722222,f
14.472,0.92500000,f
14.487,0.77777778,/
14.500,0.81666667,/
14.514,0.83055556,/
14.527,0.79722222,/
14.541,0.79722222,/
14.554,0.77222222,/
14.567,0.80833333,/
14.580,0.83333333,f
14.594,0.86388889,f
14.609,0.80000000,f
14.622,0.81111111,/
14.635,0.81111111,/
14.649,0.77222222,/
14.662,0.77777778,/
14.675,0.86388889,/
14.689,0.83611111,/
14.703,0.79166667,f
14.716,0.82222222,f
14.730,0.87777778,f
14.745,0.73333333,/
14.757,0.77500000,/
14.770,0.83055556,/
14.784,0.84722222,/
14.798,0.82222222,/
14.811,0.81666667,/
14.825,0.80277778,/
14.838,0.81666667,f
14.852,0.81666667,f
14.866,0.75000000,/
14.878,0.85000000,/
14.892,0.81944444,/
14.906,0.83333333,/
14.920,0.81111111,/
14.933,0.80555556,/
14.947,0.78333333,f
14.960,0.81388889,f
14.973,0.80000000,/
14.987,0.82777778,/
15.001,0.81944444,/
15.014,0.82222222,/
15.028,0.82222222,/
15.042,0.77777778,/
15.055,0.80555556,f
15.068,0.83333333,f
15.082,0.80555556,f
15.095,0.81944444,/
15.109,0.82222222,/
15.123,0.81944444,/
15.136,0.79722222,/
15.150,0.76666667,/
15.162,0.83611111,f
15.176,0.85000000,f
15.191,0.78333333,f
15.204,0.83611111,/
15.217,0.81388889,/
15.231,0.81111111,/
15.245,0.76666667,/
15.257,0.79166667,/
15.271,0.85000000,f
15.285,0.85833333,f
15.299,0.78055556,f
15.312,0.82777778,/
15.326,0.81666667,/
15.339,0.77777778,/
15.352,0.76666667,/
15.365,0.83611111,/
15.379,0.82222222,f
15.393,0.81944444,f
15.406,0.81944444,f
15.420,0.78611111,V
15.433,0.82500000,/
15.447,0.77222222,/
15.460,0.81944444,/
15.474,0.82500000,/
15.487,0.79722222,f
15.501,0.83888889,f
15.515,0.90000000,f
15.530,0.75000000,/
15.542,0.77222222,/
15.555,0.78611111,/
15.568,0.83055556,/
15.582,0.81666667,/
15.595,0.83333333,/
15.609,0.80833333,f
15.623,0.84444444,f
15.637,0.83333333,f
15.651,0.71666667,f
15.663,0.83055556,/
15.677,0.81666667,/
15.690,0.82222222,/
15.704,0.82777778,/
15.718,0.83611111,/
15.732,0.79166667,/
15.745,0.76666667,f
15.758,0.86944444,f
15.772,0.77777778,/
15.785,0.82222222,/
15.799,0.83611111,/
15.813,0.83333333,/
15.827,0.80833333,/
15.840,0.76944444,/
15.853,0.79722222,/
15.866,0.81111111,f
15.880,0.86944444,f
15.894,0.79444444,f
15.907,0.83333333,/
15.921,0.83333333,/
15.935,0.77500000,/
15.948,0.76666667,/
15.961,0.83611111,/
15.975,0.81944444,f
15.988,0.81944444,f
16.002,0.82777778,f
16.016,0.84166667,/
16.030,0.78611111,/
16.043,0.76666667,/
16.056,0.82222222,/
16.070,0.81388889,/
16.083,0.81666667,/
16.097,0.84722222,f
16.111,0.81111111,f
16.124,0.81944444,/
16.138,0.77777778,/
16.151,0.79166667,/
16.164,0.81666667,/
16.178,0.81666667,/
16.191,0.83611111,f
16.205,0.83611111,f
16.219,0.83333333,f
16.233,0.77777778,/
16.246,0.77777778,/
16.259,0.81666667,/
16.273,0.80277778,/
16.286,0.82222222,/
16.300,0.83055556,f
16.314,0.83888889,f
16.328,0.80000000,f
16.341,0.76388889,/
16.354,0.82500000,/
16.367,0.80833333,/
16.381,0.80000000,/
16.394,0.83611111,/
16.408,0.85277778,/
16.422,0.75000000,N
16.435,0.80833333,f
16.448,0.79722222,f
16.462,0.80555556,/
16.475,0.81111111,/
16.489,0.84166667,/
16.503,0.83055556,/
16.516,0.83888889,/
16.530,0.77777778,/
16.543,0.78055556,f
16.556,0.78333333,N
16.569,0.83611111,f
16.583,0.90000000,f
16.598,0.76666667,/
16.611,0.85000000,/
16.625,0.78333333,/
16.638,0.76944444,/
16.651,0.82222222,/
16.665,0.79166667,/
16.678,0.80833333,/
