Elapsedtime,sample,Type,Sub,Chan,Num
0:13.403,4825,(,0,0,0
0:13.436,4837,p,0,0,0
0:13.478,4852,),0,0,0
0:13.506,4862,(,0,0,1
0:13.556,4880,N,0,0,0
0:13.608,4899,),0,0,1
0:13.728,4942,(,0,0,2
0:13.828,4978,t,0,0,0
0:13.978,5032,),0,0,2
0:14.731,5303,(,0,0,0
0:14.792,5325,p,0,0,0
0:14.850,5346,),0,0,0
0:14.906,5366,(,0,0,1
0:14.947,5381,N,0,0,0
0:14.992,5397,),0,0,1
0:15.106,5438,(,0,0,2
0:15.189,5468,t,0,0,0
0:15.289,5504,),0,0,2
0:15.356,5528,(,0,0,0
0:15.383,5538,p,0,0,0
0:15.417,5550,),0,0,0
0:15.525,5589,(,0,0,1
0:15.569,5605,N,0,0,0
0:15.614,5621,),0,0,1
0:15.744,5668,(,0,0,2
0:15.808,5691,t,0,0,0
0:15.892,5721,),0,0,2
0:15.953,5743,(,0,0,0
0:15.989,5756,p,0,0,0
0:16.050,5778,),0,0,0
0:16.122,5804,(,0,0,1
0:16.169,5821,N,0,0,0
0:16.214,5837,),0,0,1
0:16.344,5884,(,0,0,2
0:16.419,5911,t,0,0,0
0:16.522,5948,),0,0,2
0:16.667,6000,(,0,0,0
0:16.750,6030,p,0,0,0
0:16.842,6063,),0,0,0
0:16.864,6071,(,0,0,1
0:16.908,6087,N,0,0,0
0:16.958,6105,),0,0,1
0:17.047,6137,(,0,0,2
0:17.158,6177,t,0,0,5
0:17.300,6228,t,0,0,5
0:17.408,6267,),0,0,2
0:17.958,6465,(,0,0,0
0:18.003,6481,p,0,0,0
0:18.039,6494,),0,0,0
0:18.144,6532,(,0,0,1
0:18.186,6547,N,0,0,0
0:18.225,6561,),0,0,1
0:19.608,7059,(,0,0,1
0:19.656,7076,N,0,0,0
0:19.708,7095,),0,0,1
0:19.914,7169,(,0,0,2
0:19.936,7177,t,0,0,0
0:19.958,7185,),0,0,2
0:20.008,7203,(,0,0,0
0:20.047,7217,p,0,0,0
0:20.108,7239,),0,0,0
0:20.128,7246,(,0,0,1
0:20.164,7259,N,0,0,0
0:20.275,7299,),0,0,1
0:20.294,7306,(,0,0,2
0:20.375,7335,t,0,0,0
0:20.525,7389,),0,0,2
0:20.592,7413,(,0,0,1
0:20.708,7455,N,0,0,0
0:20.756,7472,),0,0,1
0:20.839,7502,(,0,0,2
0:20.886,7519,t,0,0,1
0:21.039,7574,),0,0,2
0:21.706,7814,(,0,0,0
0:21.794,7846,p,0,0,0
0:21.878,7876,),0,0,0
0:21.894,7882,(,0,0,1
0:21.939,7898,N,0,0,0
0:21.989,7916,),0,0,1
0:22.092,7953,(,0,0,2
0:22.153,7975,t,0,0,5
0:22.306,8030,t,0,0,5
0:22.369,8053,),0,0,2
0:23.111,8320,(,0,0,0
0:23.139,8330,p,0,0,0
0:23.172,8342,),0,0,0
0:23.275,8379,(,0,0,1
0:23.314,8393,N,0,0,0
0:23.353,8407,),0,0,1
0:23.436,8437,(,0,0,2
0:23.481,8453,t,0,0,0
0:23.586,8491,),0,0,2
0:23.728,8542,(,0,0,1
0:23.822,8576,N,0,0,0
0:23.881,8597,),0,0,1
0:23.897,8603,t,0,0,2
0:24.017,8646,),0,0,2
0:24.150,8694,(,0,0,1
0:24.236,8725,N,0,0,0
0:24.272,8738,),0,0,1
0:24.311,8752,(,0,0,2
0:24.422,8792,t,0,0,1
0:24.578,8848,),0,0,2
0:25.236,9085,(,0,0,0
0:25.272,9098,p,0,0,0
0:25.317,9114,),0,0,0
0:25.389,9140,(,0,0,1
0:25.472,9170,N,0,0,0
0:25.519,9187,),0,0,1
0:25.672,9242,t,0,0,2
0:25.783,9282,),0,0,2
0:25.847,9305,(,0,0,0
0:25.944,9340,p,0,0,0
0:25.983,9354,),0,0,0
0:26.003,9361,(,0,0,1
0:26.064,9383,N,0,0,0
0:26.164,9419,),0,0,1
0:26.208,9435,(,0,0,2
0:26.286,9463,t,0,0,0
0:26.431,9515,),0,0,2
0:26.728,9622,(,0,0,0
0:26.764,9635,p,0,0,0
0:26.803,9649,),0,0,0
0:26.922,9692,(,0,0,1
0:26.972,9710,N,0,0,0
0:27.025,9729,),0,0,1
0:27.169,9781,(,0,0,2
0:27.189,9788,t,0,0,4
0:27.289,9824,t,0,0,4
0:27.339,9842,),0,0,2
0:27.439,9878,(,0,0,0
0:27.472,9890,p,0,0,0
0:27.508,9903,),0,0,0
0:27.628,9946,(,0,0,1
0:27.672,9962,N,0,0,0
0:27.719,9979,),0,0,1
0:27.817,10014,(,0,0,2
0:27.936,10057,t,0,0,0
0:28.089,10112,),0,0,2
0:28.278,10180,(,0,0,1
0:28.325,10197,N,0,0,0
0:28.367,10212,),0,0,1
0:28.450,10242,(,0,0,2
0:28.578,10288,t,0,0,0
0:28.633,10308,),0,0,2
0:28.769,10357,(,0,0,0
0:28.800,10368,p,0,0,0
0:28.825,10377,),0,0,0
0:28.922,10412,(,0,0,1
0:28.989,10436,N,0,0,0
0:29.036,10453,),0,0,1
0:29.131,10487,(,0,0,2
0:29.233,10524,t,0,0,0
0:29.361,10570,),0,0,2
0:29.600,10656,(,0,0,1
0:29.647,10673,N,0,0,0
0:29.700,10692,),0,0,1
0:29.819,10735,(,0,0,2
0:29.917,10770,t,0,0,0
0:29.964,10787,),0,0,2
0:30.203,10873,(,0,0,1
0:30.281,10901,N,0,0,0
0:30.319,10915,),0,0,1
0:30.419,10951,(,0,0,2
0:30.519,10987,t,0,0,0
0:30.678,11044,),0,0,2
0:30.694,11050,(,0,0,0
0:30.722,11060,p,0,0,0
0:30.753,11071,),0,0,0
0:30.875,11115,(,0,0,1
0:30.922,11132,N,0,0,0
0:30.961,11146,),0,0,1
0:31.114,11201,(,0,0,2
0:31.167,11220,t,0,0,0
0:31.264,11255,),0,0,2
0:31.342,11283,(,0,0,0
0:31.408,11307,p,0,0,0
0:31.478,11332,),0,0,0
0:31.514,11345,(,0,0,1
0:31.558,11361,N,0,0,0
0:31.608,11379,),0,0,1
0:31.700,11412,(,0,0,2
0:31.808,11451,t,0,0,0
0:31.894,11482,),0,0,2
0:32.214,11597,(,0,0,1
0:32.267,11616,N,0,0,0
0:32.317,11634,),0,0,1
0:32.469,11689,(,0,0,2
0:32.564,11723,t,0,0,0
0:32.642,11751,),0,0,2
0:32.886,11839,(,0,0,1
0:32.936,11857,N,0,0,0
0:32.983,11874,),0,0,1
0:33.094,11914,(,0,0,2
0:33.211,11956,t,0,0,0
0:33.300,11988,),0,0,2
0:33.572,12086,(,0,0,0
0:33.608,12099,p,0,0,0
0:33.678,12124,),0,0,0
0:33.731,12143,(,0,0,1
0:33.772,12158,N,0,0,0
0:33.822,12176,),0,0,1
0:33.953,12223,(,0,0,2
0:34.061,12262,t,0,0,0
0:34.153,12295,),0,0,2
0:35.128,12646,(,0,0,0
0:35.164,12659,p,0,0,0
0:35.208,12675,),0,0,0
0:35.294,12706,(,0,0,1
0:35.336,12721,N,0,0,0
0:35.375,12735,),0,0,1
0:35.522,12788,(,0,0,2
0:35.547,12797,t,0,0,1
0:35.636,12829,),0,0,2
0:35.656,12836,(,0,0,0
0:35.736,12865,p,0,0,0
0:35.772,12878,),0,0,0
0:35.794,12886,(,0,0,1
0:35.831,12899,N,0,0,0
0:35.928,12934,),0,0,1
0:35.981,12953,(,0,0,2
0:36.033,12972,t,0,0,0
0:36.150,13014,),0,0,2
0:36.172,13022,(,0,0,1
0:36.253,13051,N,0,0,0
0:36.336,13081,),0,0,1
0:36.414,13109,t,0,0,2
0:36.525,13149,),0,0,2
0:37.297,13427,(,0,0,0
0:37.339,13442,p,0,0,0
0:37.408,13467,),0,0,0
0:37.511,13504,(,0,0,1
0:37.561,13522,N,0,0,0
0:37.608,13539,),0,0,1
0:37.736,13585,t,0,0,2
0:37.844,13624,),0,0,2
0:37.869,13633,(,0,0,0
0:37.908,13647,p,0,0,0
0:38.003,13681,),0,0,0
0:38.089,13712,(,0,0,1
0:38.144,13732,N,0,0,0
0:38.206,13754,),0,0,1
0:38.281,13781,(,0,0,2
0:38.358,13809,t,0,0,0
0:38.506,13862,),0,0,2
0:38.933,14016,(,0,0,0
0:38.978,14032,p,0,0,0
0:39.025,14049,),0,0,0
0:39.122,14084,(,0,0,1
0:39.167,14100,N,0,0,0
0:39.214,14117,),0,0,1
0:39.419,14191,(,0,0,2
0:39.503,14221,t,0,0,0
0:39.558,14241,),0,0,2
0:39.639,14270,(,0,0,0
0:39.708,14295,p,0,0,0
0:39.756,14312,),0,0,0
0:39.842,14343,(,0,0,1
0:39.889,14360,N,0,0,0
0:39.939,14378,),0,0,1
0:40.017,14406,(,0,0,2
0:40.042,14415,t,0,0,4
0:40.147,14453,t,0,0,4
0:40.175,14463,),0,0,2
0:40.181,14465,(,0,0,0
0:40.217,14478,p,0,0,0
0:40.297,14507,),0,0,0
0:40.306,14510,(,0,0,1
0:40.436,14557,N,0,0,0
0:40.539,14594,),0,0,1
0:40.617,14622,(,0,0,2
0:40.656,14636,t,0,0,0
0:40.789,14684,),0,0,2
0:41.178,14824,(,0,0,0
0:41.214,14837,p,0,0,0
0:41.247,14849,),0,0,0
0:41.356,14888,(,0,0,1
0:41.397,14903,N,0,0,0
0:41.442,14919,),0,0,1
0:41.508,14943,(,0,0,2
0:41.714,15017,t,0,0,0
0:41.772,15038,),0,0,2
0:42.567,15324,(,0,0,0
0:42.622,15344,p,0,0,0
0:42.661,15358,),0,0,0
0:42.758,15393,(,0,0,1
0:42.806,15410,N,0,0,0
0:42.858,15429,),0,0,1
0:43.069,15505,(,0,0,2
0:43.122,15524,t,0,0,0
0:43.147,15533,),0,0,2
0:44.033,15852,(,0,0,0
0:44.064,15863,p,0,0,0
0:44.092,15873,),0,0,0
0:44.167,15900,(,0,0,1
0:44.244,15928,N,0,0,0
0:44.289,15944,),0,0,1
0:44.486,16015,(,0,0,2
0:44.581,16049,t,0,0,0
0:44.678,16084,),0,0,2
0:45.167,16260,(,0,0,0
0:45.258,16293,p,0,0,0
0:45.297,16307,),0,0,0
0:45.450,16362,(,0,0,1
0:45.561,16402,N,0,0,0
0:45.625,16425,),0,0,1
0:45.717,16458,(,0,0,2
0:45.764,16475,t,0,0,0
0:45.914,16529,),0,0,2
0:46.042,16575,(,0,0,0
0:46.106,16598,p,0,0,0
0:46.192,16629,),0,0,0
0:46.333,16680,(,0,0,1
0:46.372,16694,N,0,0,0
0:46.417,16710,),0,0,1
0:46.572,16766,(,0,0,2
0:46.639,16790,t,0,0,0
0:46.664,16799,),0,0,2
0:46.731,16823,(,0,0,0
0:46.767,16836,p,0,0,0
0:46.831,16859,),0,0,0
0:46.850,16866,(,0,0,1
0:46.889,16880,N,0,0,0
0:46.994,16918,),0,0,1
0:47.014,16925,(,0,0,2
0:47.094,16954,t,0,0,0
0:47.211,16996,),0,0,2
0:47.478,17092,(,0,0,0
0:47.508,17103,p,0,0,0
0:47.536,17113,),0,0,0
0:47.606,17138,(,0,0,1
0:47.675,17163,N,0,0,0
0:47.719,17179,),0,0,1
0:47.908,17247,(,0,0,2
0:47.983,17274,t,0,0,0
0:48.053,17299,),0,0,2
0:48.833,17580,(,0,0,0
0:48.900,17604,p,0,0,0
0:48.967,17628,),0,0,0
0:49.022,17648,(,0,0,1
0:49.069,17665,N,0,0,0
0:49.125,17685,),0,0,1
0:49.322,17756,(,0,0,2
0:49.417,17790,t,0,0,0
0:49.458,17805,),0,0,2
0:50.283,18102,(,0,0,0
0:50.361,18130,p,0,0,0
0:50.433,18156,),0,0,0
0:50.486,18175,(,0,0,1
0:50.553,18199,N,0,0,0
0:50.594,18214,),0,0,1
0:50.822,18296,(,0,0,2
0:50.850,18306,t,0,0,1
0:50.881,18317,),0,0,2
0:51.544,18556,(,0,0,1
0:51.608,18579,N,0,0,0
0:51.703,18613,),0,0,1
0:51.769,18637,(,0,0,2
0:51.789,18644,t,0,0,0
0:51.822,18656,),0,0,2
0:51.889,18680,(,0,0,1
0:51.936,18697,N,0,0,0
0:52.025,18729,),0,0,1
0:52.117,18762,(,0,0,2
0:52.158,18777,t,0,0,4
0:52.253,18811,t,0,0,4
0:52.292,18825,),0,0,2
0:52.389,18860,(,0,0,0
0:52.425,18873,p,0,0,0
0:52.456,18884,),0,0,0
0:52.564,18923,(,0,0,1
0:52.608,18939,N,0,0,0
0:52.653,18955,),0,0,1
0:52.778,19000,(,0,0,2
0:52.822,19016,t,0,0,5
0:52.850,19026,t,0,0,5
0:52.867,19032,),0,0,2
0:52.897,19043,(,0,0,0
0:52.908,19047,p,0,0,0
0:52.981,19073,),0,0,0
0:53.069,19105,(,0,0,1
0:53.192,19149,N,0,0,0
0:53.286,19183,),0,0,1
0:53.292,19185,(,0,0,2
0:53.383,19218,t,0,0,0
0:53.539,19274,),0,0,2
0:53.742,19347,(,0,0,0
0:53.786,19363,p,0,0,0
0:53.811,19372,),0,0,0
0:53.936,19417,(,0,0,1
0:53.978,19432,N,0,0,0
0:54.031,19451,),0,0,1
0:54.106,19478,(,0,0,2
0:54.158,19497,t,0,0,1
0:54.244,19528,),0,0,2
0:54.378,19576,(,0,0,1
0:54.458,19605,N,0,0,0
0:54.497,19619,),0,0,1
0:54.558,19641,(,0,0,2
0:54.611,19660,t,0,0,4
0:54.794,19726,t,0,0,4
0:54.822,19736,),0,0,2
0:55.072,19826,(,0,0,0
0:55.128,19846,p,0,0,0
0:55.158,19857,),0,0,0
0:55.264,19895,(,0,0,1
0:55.319,19915,N,0,0,0
0:55.364,19931,),0,0,1
0:56.519,20347,(,0,0,0
0:56.550,20358,p,0,0,0
0:56.581,20369,),0,0,0
0:56.697,20411,(,0,0,1
0:56.750,20430,N,0,0,0
0:56.808,20451,),0,0,1
0:56.958,20505,(,0,0,2
0:56.978,20512,t,0,0,4
0:57.086,20551,t,0,0,4
0:57.189,20588,),0,0,2
0:57.964,20867,(,0,0,0
0:58.008,20883,p,0,0,0
0:58.050,20898,),0,0,0
0:58.150,20934,(,0,0,1
0:58.203,20953,N,0,0,0
0:58.247,20969,),0,0,1
0:59.381,21377,(,0,0,1
0:59.417,21390,N,0,0,0
0:59.461,21406,),0,0,1
0:59.650,21474,(,0,0,2
0:59.744,21508,t,0,0,0
0:59.786,21523,),0,0,2
1:00.542,21795,(,0,0,0
1:00.569,21805,p,0,0,0
1:00.600,21816,),0,0,0
1:00.664,21839,(,0,0,1
1:00.756,21872,N,0,0,0
1:00.797,21887,),0,0,1
1:00.994,21958,(,0,0,2
1:01.036,21973,t,0,0,0
1:01.061,21982,),0,0,2
1:01.931,22295,(,0,0,0
1:02.014,22325,p,0,0,0
1:02.094,22354,),0,0,0
1:02.142,22371,(,0,0,1
1:02.189,22388,N,0,0,0
1:02.236,22405,),0,0,1
1:02.372,22454,(,0,0,2
1:02.403,22465,t,0,0,1
1:02.489,22496,),0,0,2
1:02.672,22562,(,0,0,0
1:02.742,22587,p,0,0,0
1:02.811,22612,),0,0,0
1:02.844,22624,(,0,0,1
1:02.906,22646,N,0,0,0
1:02.942,22659,),0,0,1
1:03.125,22725,(,0,0,2
1:03.214,22757,t,0,0,0
1:03.308,22791,),0,0,2
1:03.325,22797,(,0,0,0
1:03.403,22825,p,0,0,0
1:03.456,22844,),0,0,0
1:03.511,22864,(,0,0,1
1:03.556,22880,N,0,0,0
1:03.597,22895,),0,0,1
1:03.728,22942,(,0,0,2
1:03.806,22970,t,0,0,0
1:03.953,23023,),0,0,2
1:04.158,23097,(,0,0,1
1:04.228,23122,N,0,0,0
1:04.275,23139,),0,0,1
1:04.447,23201,(,0,0,2
1:04.486,23215,t,0,0,0
1:04.550,23238,),0,0,2
1:04.561,23242,(,0,0,0
1:04.581,23249,p,0,0,0
1:04.628,23266,),0,0,0
1:04.800,23328,(,0,0,1
1:04.853,23347,N,0,0,0
1:04.903,23365,),0,0,1
1:05.017,23406,(,0,0,2
1:05.119,23443,t,0,0,0
1:05.247,23489,),0,0,2
1:05.369,23533,(,0,0,0
1:05.419,23551,p,0,0,0
1:05.467,23568,),0,0,0
1:05.517,23586,(,0,0,1
1:05.561,23602,N,0,0,0
1:05.600,23616,),0,0,1
1:05.717,23658,(,0,0,2
1:05.883,23718,t,0,0,0
1:05.997,23759,),0,0,2
1:06.044,23776,(,0,0,0
1:06.083,23790,p,0,0,0
1:06.111,23800,),0,0,0
1:06.228,23842,(,0,0,1
1:06.269,23857,N,0,0,0
1:06.314,23873,),0,0,1
1:06.397,23903,(,0,0,2
1:06.494,23938,t,0,0,0
1:06.597,23975,),0,0,2
1:06.664,23999,(,0,0,0
1:06.756,24032,p,0,0,0
1:06.783,24042,),0,0,0
1:06.856,24068,(,0,0,1
1:06.936,24097,N,0,0,0
1:06.983,24114,),0,0,1
1:07.069,24145,(,0,0,2
1:07.192,24189,t,0,0,0
1:07.256,24212,),0,0,2
1:07.375,24255,(,0,0,0
1:07.444,24280,p,0,0,0
1:07.511,24304,),0,0,0
1:07.536,24313,(,0,0,1
1:07.614,24341,N,0,0,0
1:07.658,24357,),0,0,1
1:07.772,24398,(,0,0,2
1:07.903,24445,t,0,0,0
1:08.075,24507,),0,0,2
1:08.108,24519,(,0,0,0
1:08.172,24542,p,0,0,0
1:08.231,24563,),0,0,0
1:08.247,24569,(,0,0,1
1:08.319,24595,N,0,0,0
1:08.364,24611,),0,0,1
1:08.464,24647,(,0,0,2
1:08.606,24698,t,0,0,0
1:08.661,24718,),0,0,2
1:08.764,24755,(,0,0,0
1:08.817,24774,p,0,0,0
1:08.836,24781,),0,0,0
1:08.878,24796,(,0,0,1
1:08.953,24823,N,0,0,0
1:09.003,24841,),0,0,1
1:09.136,24889,(,0,0,2
1:09.192,24909,t,0,0,0
1:09.219,24919,),0,0,2
1:09.522,25028,(,0,0,0
1:09.558,25041,p,0,0,0
1:09.619,25063,),0,0,0
1:09.681,25085,(,0,0,1
1:09.728,25102,N,0,0,0
1:09.772,25118,),0,0,1
1:09.961,25186,(,0,0,2
1:10.006,25202,t,0,0,0
1:10.058,25221,),0,0,2
1:10.139,25250,(,0,0,0
1:10.181,25265,p,0,0,0
1:10.258,25293,),0,0,0
1:10.278,25300,(,0,0,1
1:10.311,25312,N,0,0,0
1:10.403,25345,),0,0,1
1:10.444,25360,(,0,0,2
1:10.514,25385,t,0,0,0
1:10.656,25436,),0,0,2
1:10.881,25517,(,0,0,0
1:10.903,25525,p,0,0,0
1:10.936,25537,),0,0,0
1:11.108,25599,(,0,0,1
1:11.186,25627,N,0,0,0
1:11.233,25644,),0,0,1
1:11.311,25672,(,0,0,2
1:11.472,25730,t,0,0,0
1:11.489,25736,),0,0,2
1:11.525,25749,(,0,0,0
1:11.556,25760,p,0,0,0
1:11.594,25774,),0,0,0
1:11.617,25782,(,0,0,1
1:11.650,25794,N,0,0,0
1:11.739,25826,),0,0,1
1:11.756,25832,(,0,0,2
1:11.831,25859,t,0,0,0
1:11.969,25909,),0,0,2
1:12.097,25955,(,0,0,1
1:12.200,25992,N,0,0,0
1:12.272,26018,),0,0,1
1:12.350,26046,(,0,0,2
1:12.378,26056,t,0,0,1
1:12.494,26098,),0,0,2
1:13.081,26309,(,0,0,0
1:13.117,26322,p,0,0,0
1:13.167,26340,),0,0,0
1:13.253,26371,(,0,0,1
1:13.297,26387,N,0,0,0
1:13.347,26405,),0,0,1
1:13.572,26486,(,0,0,2
1:13.608,26499,t,0,0,0
1:13.661,26518,),0,0,2
1:13.758,26553,(,0,0,1
1:13.875,26595,N,0,0,0
1:13.942,26619,),0,0,1
1:13.969,26629,(,0,0,2
1:14.114,26681,t,0,0,0
1:14.278,26740,),0,0,2
1:14.408,26787,(,0,0,0
1:14.439,26798,p,0,0,0
1:14.458,26805,),0,0,0
1:14.725,26901,(,0,0,1
1:14.772,26918,N,0,0,0
1:14.822,26936,),0,0,1
1:14.875,26955,(,0,0,2
1:14.897,26963,t,0,0,1
1:14.933,26976,),0,0,2
1:15.108,27039,(,0,0,0
1:15.175,27063,p,0,0,0
1:15.242,27087,),0,0,0
1:15.264,27095,(,0,0,1
1:15.297,27107,N,0,0,0
1:15.417,27150,),0,0,1
1:15.422,27152,(,0,0,2
1:15.494,27178,t,0,0,0
1:15.633,27228,),0,0,2
1:16.156,27416,(,0,0,0
1:16.189,27428,p,0,0,0
1:16.217,27438,),0,0,0
1:16.258,27453,(,0,0,1
1:16.317,27474,N,0,0,0
1:16.358,27489,),0,0,1
1:16.469,27529,(,0,0,2
1:16.489,27536,t,0,0,1
1:16.583,27570,),0,0,2
1:16.694,27610,(,0,0,0
1:16.717,27618,p,0,0,0
1:16.747,27629,),0,0,0
1:16.769,27637,(,0,0,1
1:16.808,27651,N,0,0,0
1:16.903,27685,),0,0,1
1:16.928,27694,(,0,0,2
1:17.033,27732,t,0,0,0
1:17.158,27777,),0,0,2
1:17.600,27936,(,0,0,0
1:17.669,27961,p,0,0,0
1:17.736,27985,),0,0,0
1:17.753,27991,(,0,0,1
1:17.825,28017,N,0,0,0
1:17.889,28040,),0,0,1
1:18.042,28095,(,0,0,2
1:18.056,28100,t,0,0,1
1:18.133,28128,),0,0,2
1:18.206,28154,(,0,0,0
1:18.236,28165,p,0,0,0
1:18.278,28180,),0,0,0
1:18.303,28189,(,0,0,1
1:18.336,28201,N,0,0,0
1:18.428,28234,),0,0,1
1:18.472,28250,(,0,0,2
1:18.536,28273,t,0,0,0
1:18.667,28320,),0,0,2
1:19.039,28454,(,0,0,0
1:19.064,28463,p,0,0,0
1:19.144,28492,),0,0,0
1:19.286,28543,(,0,0,1
1:19.331,28559,N,0,0,0
1:19.378,28576,),0,0,1
1:19.589,28652,(,0,0,2
1:19.639,28670,t,0,0,0
1:19.681,28685,),0,0,2
1:19.700,28692,(,0,0,1
1:19.850,28746,N,0,0,0
1:19.942,28779,),0,0,1
1:19.975,28791,(,0,0,2
1:20.078,28828,t,0,0,0
1:20.197,28871,),0,0,2
1:20.653,29035,(,0,0,0
1:20.686,29047,p,0,0,0
1:20.717,29058,),0,0,0
1:20.775,29079,(,0,0,1
1:20.856,29108,N,0,0,0
1:20.906,29126,),0,0,1
1:21.097,29195,(,0,0,2
1:21.122,29204,t,0,0,1
1:21.219,29239,),0,0,2
1:21.258,29253,(,0,0,0
1:21.319,29275,p,0,0,0
1:21.358,29289,),0,0,0
1:21.381,29297,(,0,0,1
1:21.417,29310,N,0,0,0
1:21.531,29351,),0,0,1
1:21.575,29367,(,0,0,2
1:21.628,29386,t,0,0,0
1:21.772,29438,),0,0,2
1:22.156,29576,(,0,0,0
1:22.192,29589,p,0,0,0
1:22.222,29600,),0,0,0
1:22.350,29646,(,0,0,1
1:22.394,29662,N,0,0,0
1:22.442,29679,),0,0,1
1:22.517,29706,(,0,0,2
1:22.531,29711,t,0,0,4
1:22.700,29772,t,0,0,4
1:22.797,29807,),0,0,2
1:22.836,29821,(,0,0,0
1:22.900,29844,p,0,0,0
1:22.956,29864,),0,0,0
1:23.000,29880,(,0,0,1
1:23.044,29896,N,0,0,0
1:23.089,29912,),0,0,1
1:23.186,29947,(,0,0,2
1:23.294,29986,t,0,0,0
1:23.436,30037,),0,0,2
1:23.853,30187,(,0,0,0
1:23.939,30218,p,0,0,0
1:23.989,30236,),0,0,0
1:24.053,30259,(,0,0,1
1:24.128,30286,N,0,0,0
1:24.189,30308,),0,0,1
1:24.261,30334,(,0,0,2
1:24.344,30364,t,0,0,0
1:24.433,30396,),0,0,2
1:24.750,30510,(,0,0,0
1:24.792,30525,p,0,0,0
1:24.825,30537,),0,0,0
1:24.942,30579,(,0,0,1
1:24.989,30596,N,0,0,0
1:25.033,30612,),0,0,1
1:25.164,30659,t,0,0,2
1:25.208,30675,),0,0,2
1:25.358,30729,(,0,0,0
1:25.408,30747,p,0,0,0
1:25.458,30765,),0,0,0
1:25.481,30773,(,0,0,1
1:25.519,30787,N,0,0,0
1:25.622,30824,),0,0,1
1:25.683,30846,(,0,0,2
1:25.758,30873,t,0,0,0
1:25.858,30909,),0,0,2
1:26.178,31024,(,0,0,0
1:26.203,31033,p,0,0,0
1:26.231,31043,),0,0,0
1:26.383,31098,(,0,0,1
1:26.464,31127,N,0,0,0
1:26.514,31145,),0,0,1
1:26.581,31169,(,0,0,2
1:26.606,31178,t,0,0,4
1:26.681,31205,t,0,0,4
1:26.708,31215,),0,0,2
1:26.922,31292,(,0,0,1
1:27.003,31321,N,0,0,0
1:27.100,31356,),0,0,1
1:27.144,31372,(,0,0,2
1:27.228,31402,t,0,0,0
1:27.356,31448,),0,0,2
1:27.619,31543,(,0,0,0
1:27.650,31554,p,0,0,0
1:27.683,31566,),0,0,0
1:27.775,31599,(,0,0,1
1:27.819,31615,N,0,0,0
1:27.861,31630,),0,0,1
1:28.181,31745,(,0,0,0
1:28.214,31757,p,0,0,0
1:28.253,31771,),0,0,0
1:28.275,31779,(,0,0,1
1:28.311,31792,N,0,0,0
1:28.411,31828,),0,0,1
1:28.417,31830,(,0,0,2
1:28.522,31868,t,0,0,0
1:28.661,31918,),0,0,2
1:28.939,32018,(,0,0,0
1:28.978,32032,p,0,0,0
1:29.031,32051,),0,0,0
