Col1,wPre,Type
4.582,0.98611111,N
4.598,1.00277778,N
4.615,1.00000000,N
4.632,1.01111111,N
4.649,1.40277778,N
4.672,1.27222222,N
4.693,1.30277778,N
4.715,1.37777778,N
4.738,1.26111111,N
4.759,1.32777778,N
4.781,1.38333333,N
4.804,1.23055556,N
4.825,1.25277778,N
4.845,1.26944444,N
4.867,1.17222222,N
4.886,1.24166667,N
4.907,1.33055556,N
4.929,1.22222222,N
4.949,1.26111111,N
4.970,1.33333333,N
4.993,1.23611111,N
5.013,1.26666667,N
5.034,1.35833333,N
5.057,1.19166667,N
5.077,1.30555556,N
5.099,1.28333333,N
5.120,1.17222222,N
5.140,1.24722222,N
5.160,1.18055556,N
5.180,1.01111111,N
5.197,0.99722222,N
5.213,1.02222222,N
5.231,0.99166667,N
5.247,1.15555556,N
5.266,1.46111111,N
5.291,1.33888889,N
5.313,1.33611111,N
5.335,1.26944444,N
5.356,1.27222222,N
5.378,1.33055556,N
5.400,1.23055556,N
5.420,1.22500000,N
5.441,1.26666667,N
5.462,1.15833333,N
5.481,1.27500000,N
5.502,1.30555556,N
5.524,1.17777778,N
5.544,1.28055556,N
5.565,1.26944444,N
5.586,1.16944444,N
5.606,1.31388889,N
5.628,1.28333333,N
5.649,1.16666667,N
5.668,1.20000000,N
5.688,1.08333333,N
5.707,0.98888889,N
5.723,1.02777778,N
5.740,1.02222222,N
5.757,1.07777778,N
5.775,1.50277778,N
5.800,1.36388889,N
5.823,1.34166667,N
5.845,1.36944444,N
5.868,1.22500000,N
5.889,1.34722222,N
5.911,1.30555556,N
5.933,1.18888889,N
5.953,1.25000000,N
5.973,1.27222222,N
5.995,1.17500000,N
6.014,1.12222222,N
6.033,1.24444444,N
6.054,1.19166667,N
6.073,1.11111111,N
6.092,1.18611111,N
6.112,1.08333333,N
6.130,1.17777778,N
6.149,1.25833333,N
6.170,1.18611111,N
6.190,1.26111111,N
6.211,1.25833333,N
6.232,1.15277778,N
6.251,1.21944444,N
6.272,1.12500000,N
6.290,1.18333333,N
6.310,1.25555556,N
6.331,1.16111111,N
6.350,1.16111111,N
6.370,1.17500000,N
6.389,1.00833333,N
6.406,0.98611111,N
6.423,1.01666667,N
6.440,1.00000000,N
6.456,1.06111111,N
6.474,1.33333333,N
6.496,1.32500000,N
6.518,1.21944444,N
6.539,1.39722222,N
6.562,1.25833333,N
6.583,1.29444444,N
6.604,1.27222222,N
6.626,1.15000000,N
6.645,1.23888889,N
6.665,1.23055556,N
6.686,1.13055556,N
6.705,1.25555556,N
6.726,1.23611111,N
6.746,1.06388889,N
6.764,1.19166667,N
6.784,1.22222222,N
6.804,1.11388889,N
6.823,1.07222222,N
6.841,1.10833333,N
6.859,0.97500000,N
6.875,0.99166667,N
6.892,1.01388889,N
6.909,1.00833333,N
6.926,1.10555556,N
6.944,1.29166667,N
6.966,1.25277778,N
6.986,1.27500000,N
7.008,1.34166667,N
7.030,1.20277778,N
7.050,0.52222222,V
7.059,0.73888889,N
7.071,1.11388889,N
7.090,1.15833333,N
7.109,1.13888889,N
7.128,1.19722222,N
7.148,1.10000000,N
7.166,1.11388889,N
7.185,1.19444444,N
7.205,1.14166667,N
7.224,1.13333333,N
7.243,1.18888889,N
7.263,1.00833333,N
7.279,1.01388889,N
7.296,1.01388889,N
7.313,0.98333333,N
7.329,1.04444444,N
7.347,1.23333333,N
7.367,1.25555556,N
7.388,1.16666667,N
7.408,1.21666667,N
7.428,1.16388889,N
7.447,1.19444444,N
7.467,1.02777778,N
7.485,1.01111111,N
7.501,1.01666667,N
7.518,0.95555556,N
7.534,0.92500000,N
7.550,0.97500000,N
7.566,1.08611111,N
7.584,1.05277778,N
7.602,1.02500000,N
7.619,1.11388889,N
7.637,1.18611111,N
7.657,1.35277778,N
7.680,1.26388889,N
7.701,1.33611111,N
7.723,1.28611111,N
7.744,1.22777778,N
7.765,1.31111111,N
7.787,1.21944444,N
7.807,1.16944444,N
7.826,1.24166667,N
7.847,1.13611111,N
7.866,1.03055556,N
7.883,1.00833333,N
7.900,0.95833333,N
7.916,0.97222222,N
7.932,1.02500000,N
7.949,1.15277778,N
7.969,1.15555556,N
7.988,1.24722222,N
8.009,1.25000000,N
8.029,1.15833333,N
8.049,1.19722222,N
8.069,1.15000000,N
8.088,1.04444444,N
8.105,1.03333333,N
8.122,0.98611111,N
8.139,0.96666667,N
8.155,0.96944444,N
8.171,0.95555556,N
8.187,0.96111111,N
8.203,1.04166667,N
8.220,1.31388889,N
8.242,1.32777778,N
8.264,1.39166667,N
8.288,1.31388889,N
8.310,1.22500000,N
8.330,1.31388889,N
8.352,1.40277778,N
8.375,1.19722222,N
8.395,1.31944444,N
8.417,1.35277778,N
8.440,1.16666667,N
8.459,1.25000000,N
8.480,1.27222222,N
8.501,1.14444444,N
8.520,1.13055556,N
8.539,1.04166667,N
8.557,1.03611111,N
8.574,1.02777778,N
8.591,1.03611111,N
8.608,1.14166667,N
8.627,1.37222222,N
8.650,1.33888889,N
8.672,1.34722222,N
8.695,1.26388889,N
8.716,1.24444444,N
8.737,1.30833333,N
8.758,1.27222222,N
8.780,1.20277778,N
8.800,1.28888889,N
8.821,1.16111111,N
8.841,1.17222222,N
8.860,1.22777778,N
8.881,1.12777778,N
8.899,1.18055556,N
8.919,1.22222222,N
8.939,1.13333333,N
8.958,1.09444444,N
8.977,1.00277778,N
8.993,0.99166667,N
9.010,1.00555556,N
9.027,0.96111111,N
9.043,1.01111111,N
9.059,1.11666667,N
9.078,1.16944444,N
9.098,1.46111111,N
9.122,1.32777778,N
9.144,1.21388889,N
9.164,1.08888889,N
9.182,1.04444444,N
9.200,1.01666667,N
9.217,0.97500000,N
9.233,0.95277778,N
9.249,0.92222222,N
9.264,0.97222222,N
9.280,0.95277778,N
9.296,0.94166667,N
9.312,0.98333333,N
9.328,1.03611111,N
9.346,1.05833333,N
9.363,1.10277778,N
9.382,1.04444444,N
9.399,1.08055556,N
9.417,1.16666667,N
9.437,1.27222222,N
9.458,1.29444444,N
9.479,1.39444444,N
9.503,1.26111111,N
9.524,1.29166667,N
9.545,1.37500000,N
9.568,1.22777778,N
9.588,1.16666667,N
9.608,1.21111111,N
9.628,1.05833333,N
9.646,1.02222222,N
9.663,1.04444444,N
9.680,1.03888889,N
9.697,1.28055556,N
9.719,1.51388889,N
9.744,1.43888889,N
9.768,1.43611111,N
9.792,1.31388889,N
9.814,1.31944444,N
9.836,1.38333333,N
9.859,1.23333333,N
9.879,1.26944444,N
9.901,1.18888889,N
9.920,1.16388889,N
9.940,1.25277778,N
9.961,1.15000000,N
9.980,1.01944444,N
9.997,1.03888889,N
10.014,1.08333333,N
10.032,1.22500000,N
10.053,1.44444444,N
10.077,1.30555556,N
10.099,1.38333333,N
10.122,1.25833333,N
10.143,1.23055556,N
10.163,1.32222222,N
10.185,1.25277778,N
10.206,1.11944444,N
10.225,1.08055556,N
10.243,1.01388889,N
10.260,1.01666667,N
10.276,1.07222222,N
10.294,1.39166667,N
10.318,1.27777778,N
10.339,1.33888889,N
10.361,1.34166667,N
10.384,1.24722222,N
10.404,1.24166667,N
10.425,1.15555556,N
10.444,1.26111111,N
10.465,1.28055556,N
10.487,1.18888889,N
10.506,1.26944444,N
10.528,1.25277778,N
10.548,1.18333333,N
10.568,1.20833333,N
10.588,1.19166667,N
10.608,1.16388889,N
10.628,1.25555556,N
10.649,1.15555556,N
10.668,1.14722222,N
10.687,1.31944444,N
10.709,1.13333333,N
10.728,1.18888889,N
10.748,1.29444444,N
10.769,1.15277778,N
10.788,1.18611111,N
10.808,1.24444444,N
10.829,1.20277778,N
10.849,1.15277778,N
10.868,1.28333333,N
10.890,1.21944444,N
10.910,1.12777778,N
10.929,1.23611111,N
10.949,1.24444444,N
10.970,1.12500000,N
10.989,1.26388889,N
11.010,1.24722222,N
11.031,1.13055556,N
11.049,1.20000000,N
11.069,1.23611111,N
11.090,1.14166667,N
11.109,1.16944444,N
11.129,1.06944444,N
11.146,1.04444444,N
11.164,0.98888889,N
11.180,0.98333333,N
11.197,0.96388889,N
11.213,1.00277778,N
11.229,1.05555556,N
11.247,1.37222222,N
11.270,1.35833333,N
11.293,1.35833333,N
11.315,1.21388889,N
11.335,1.22500000,N
11.356,1.32777778,N
11.378,1.20555556,N
11.398,1.21666667,N
11.418,1.30555556,N
11.440,1.17500000,N
11.460,1.29722222,N
11.481,1.35833333,N
11.504,1.13611111,N
11.523,1.28333333,N
11.544,1.30000000,N
11.566,1.16388889,N
11.585,1.26944444,N
11.606,1.36111111,N
11.629,1.17777778,N
11.649,1.28055556,N
11.670,1.22222222,N
11.691,1.16944444,N
11.710,1.23611111,N
11.731,1.20555556,N
11.751,1.12777778,N
11.769,1.23611111,N
11.790,1.22500000,N
11.811,1.13611111,N
11.829,1.28611111,N
11.851,1.25277778,N
11.872,1.13888889,N
11.891,1.20000000,N
11.911,1.29166667,N
11.932,1.16111111,N
11.952,1.28888889,N
11.973,1.22500000,N
11.994,1.13333333,N
12.012,1.25833333,N
12.033,1.15833333,N
12.053,1.11111111,N
12.071,1.19444444,N
12.091,1.11666667,N
12.110,1.07777778,N
12.128,1.17777778,N
12.147,1.14722222,N
12.166,1.13333333,N
12.185,1.21666667,N
12.206,1.20833333,N
12.226,1.12777778,N
12.245,1.29166667,N
12.266,1.25277778,N
12.287,1.17777778,N
12.307,1.31666667,N
12.329,1.27777778,N
12.350,1.14166667,N
12.369,1.25000000,N
12.390,1.19444444,N
12.410,1.12500000,N
12.428,1.21944444,N
12.449,1.20000000,N
12.469,1.11666667,N
12.487,1.22500000,N
12.508,1.34722222,N
12.530,1.15555556,N
12.549,1.22500000,N
12.570,1.26111111,N
12.591,1.19444444,N
12.611,1.11111111,N
12.629,1.26944444,N
12.650,1.18055556,N
12.670,0.98055556,N
12.686,1.01944444,N
12.703,0.95277778,N
12.719,0.94166667,N
12.735,0.97500000,N
12.751,0.99444444,N
12.768,1.32777778,N
12.790,1.06944444,N
12.808,1.07222222,N
12.826,1.10277778,N
12.844,1.24444444,N
12.865,1.26944444,N
12.886,1.18888889,N
12.906,1.25833333,N
12.927,1.21666667,N
12.947,1.18055556,N
12.967,1.22500000,N
12.987,1.28333333,N
13.008,1.16111111,N
13.028,1.35833333,N
13.050,1.37500000,N
13.073,1.26111111,N
13.094,1.35833333,N
13.117,1.31388889,N
13.139,1.28333333,N
13.160,1.31944444,N
13.182,1.28611111,N
13.204,1.28055556,N
13.225,1.21944444,N
13.245,1.31111111,N
13.267,1.21666667,N
13.288,1.30833333,N
13.309,1.29722222,N
13.331,1.20000000,N
13.351,1.20000000,N
13.371,1.28055556,N
13.392,1.13333333,N
13.411,1.11388889,N
13.430,1.08333333,N
13.448,0.96944444,N
13.464,0.98888889,N
13.480,0.97500000,N
13.497,0.95277778,N
13.513,1.04722222,N
13.530,1.47777778,N
13.555,1.39444444,N
13.578,1.42222222,N
13.602,1.32777778,N
13.624,1.23611111,N
13.644,1.29166667,N
13.666,1.24722222,N
13.687,1.21666667,N
13.707,1.26666667,N
13.728,1.19166667,N
13.748,1.18611111,N
13.768,1.34722222,N
13.790,1.20000000,N
13.810,1.33333333,N
13.832,1.32777778,N
13.854,1.25555556,N
13.875,1.24166667,N
13.896,1.30277778,N
13.918,1.18055556,N
13.938,1.31111111,N
13.959,1.25555556,N
13.980,1.14444444,N
13.999,1.22500000,N
14.020,1.24444444,N
14.041,1.11111111,N
14.059,1.21388889,N
14.079,1.21944444,N
14.100,1.15000000,N
14.119,1.29722222,N
14.140,1.28333333,N
14.162,1.21388889,N
14.182,1.26111111,N
14.203,1.30555556,N
14.225,1.16944444,N
14.244,1.21388889,N
14.264,1.20000000,N
14.284,1.13888889,N
14.303,1.10833333,N
14.322,1.25000000,N
14.343,1.28333333,N
14.364,1.16111111,N
14.384,1.04166667,N
14.401,0.98333333,N
14.417,0.99722222,N
14.434,1.04722222,N
14.451,1.23055556,N
14.472,1.13888889,N
14.491,1.30277778,N
14.513,1.31666667,N
14.534,1.09444444,N
14.553,1.15833333,N
14.572,1.16111111,N
14.591,1.08333333,N
14.609,1.14444444,N
14.629,1.17777778,N
14.648,1.11388889,N
14.667,1.25277778,N
14.688,1.21944444,N
14.708,1.11666667,N
14.727,1.29166667,N
14.748,1.26666667,N
14.769,1.15833333,N
14.788,1.25000000,N
14.809,1.25277778,N
14.830,1.14166667,N
14.849,1.29166667,N
14.871,1.22222222,N
14.891,1.19166667,N
14.911,1.25833333,N
14.932,1.23333333,N
14.953,1.17777778,N
14.972,1.37500000,N
14.995,1.25000000,N
15.016,1.30555556,N
15.038,1.30555556,N
15.059,1.21944444,N
15.080,1.18888889,N
15.100,1.37500000,N
15.122,1.25000000,N
15.143,1.14444444,N
15.162,1.32500000,N
15.184,1.28611111,N
15.206,1.16666667,N
15.225,1.25833333,N
15.246,1.21111111,N
15.266,1.08333333,N
15.285,1.20000000,N
15.305,1.18611111,N
15.324,1.13333333,N
15.343,1.26666667,N
15.364,1.23055556,N
15.385,1.17222222,N
15.404,1.29722222,N
15.426,1.17222222,N
15.446,1.11944444,N
15.464,1.23055556,N
15.485,1.18611111,N
15.504,1.12500000,N
15.523,1.27222222,N
15.544,1.25833333,N
15.565,1.14722222,N
15.584,1.30833333,N
15.606,1.31111111,N
15.628,1.20277778,N
15.648,1.28333333,N
15.670,1.29444444,N
15.691,1.17222222,N
15.711,1.30833333,N
15.732,1.25833333,N
15.753,1.12222222,N
15.772,1.21111111,N
15.792,1.31111111,N
15.814,1.16111111,N
15.834,1.13888889,N
15.853,1.22777778,N
15.873,1.16944444,N
15.893,1.12777778,N
15.911,1.27222222,N
15.932,1.24722222,N
15.953,1.11666667,N
15.972,1.26944444,N
15.993,1.21111111,N
16.013,1.10833333,N
16.032,1.13611111,N
16.051,1.16944444,N
16.070,1.06944444,N
16.088,1.06388889,N
16.106,1.16944444,N
16.125,1.17500000,N
16.145,1.08888889,N
16.163,1.24166667,N
16.184,1.27222222,N
16.205,1.15277778,N
16.224,1.27500000,N
16.245,1.29722222,N
16.267,1.16388889,N
16.286,1.28333333,N
16.308,1.30833333,N
16.329,1.13611111,N
16.348,1.26388889,N
16.369,1.26944444,N
16.391,1.10000000,N
16.409,1.16944444,N
16.428,1.24166667,N
16.449,1.12777778,N
16.468,1.23333333,N
16.489,1.31111111,N
16.510,1.14722222,N
16.529,1.19444444,N
16.549,1.22777778,N
16.570,1.22777778,N
16.590,1.16111111,N
16.610,1.27500000,N
16.631,1.25000000,N
16.652,1.15833333,N
16.671,1.27222222,N
16.692,1.27222222,N
16.713,1.11944444,N
16.732,1.17222222,N
16.752,1.18888889,N
16.771,1.11388889,N
16.790,1.13888889,N
16.809,1.20555556,N
16.829,1.16388889,N
16.849,1.08611111,N
16.867,1.13611111,N
16.886,1.16111111,N
16.905,1.09444444,N
16.923,1.23888889,N
16.944,1.32500000,N
16.966,1.23611111,N
16.986,1.25000000,N
17.007,1.25000000,N
17.028,1.13055556,N
17.047,1.22222222,N
17.067,1.22222222,N
17.088,1.14722222,N
17.107,1.12777778,N
17.126,1.18055556,N
17.145,1.18611111,N
17.165,1.11944444,N
17.184,1.24444444,N
17.204,1.20277778,N
17.225,1.15000000,N
17.244,1.28055556,N
17.265,1.21666667,N
17.285,1.11944444,N
17.304,1.18888889,N
17.324,1.20277778,N
17.344,1.16388889,N
17.363,1.27777778,N
17.385,1.29722222,N
17.406,1.17500000,N
17.426,1.18888889,N
17.446,1.14722222,N
17.465,0.96944444,N
17.481,1.01111111,N
17.498,0.96388889,N
17.514,0.90000000,N
17.529,0.94166667,N
17.544,0.93611111,N
17.560,1.08055556,N
17.578,1.10833333,N
17.597,1.43333333,N
17.620,1.36944444,N
17.643,1.28888889,N
17.665,1.37222222,N
17.688,1.35000000,N
17.710,1.30277778,N
17.732,1.35833333,N
17.754,1.23611111,N
17.775,1.23611111,N
17.796,1.23333333,N
17.816,1.10277778,N
17.835,1.16388889,N
17.854,1.18888889,N
17.874,1.11111111,N
17.892,1.17500000,N
17.912,1.17222222,N
17.931,1.10833333,N
17.950,1.30277778,N
17.972,1.18888889,N
17.991,1.14722222,N
18.011,1.27500000,N
18.032,1.32777778,N
18.054,1.17777778,N
18.074,1.37777778,N
18.097,1.31666667,N
18.118,1.21666667,N
18.139,1.27222222,N
18.160,1.25833333,N
18.181,1.13055556,N
18.200,1.34166667,N
18.222,1.29444444,N
18.244,1.16111111,N
18.263,1.29444444,N
18.285,1.18888889,N
18.304,1.11944444,N
18.323,1.25000000,N
18.344,1.20555556,N
18.364,1.07777778,N
18.382,1.27222222,N
18.403,1.23611111,N
18.424,1.03888889,N
18.441,1.00000000,N
18.458,0.99166667,N
18.474,0.97500000,N
18.491,0.97777778,N
18.507,1.10833333,N
18.525,1.15000000,N
18.544,1.49166667,N
18.569,1.36944444,N
18.592,1.35555556,N
18.615,1.36944444,N
18.638,1.29166667,N
18.659,1.31944444,N
18.681,1.26388889,N
18.702,1.15833333,N
18.721,1.23055556,N
18.742,1.20000000,N
18.762,1.12500000,N
18.781,1.29166667,N
18.802,1.18055556,N
18.822,1.06111111,N
18.840,1.11944444,N
18.858,1.26111111,N
18.879,1.13611111,N
18.898,1.27500000,N
18.919,1.41944444,N
18.943,1.24722222,N
18.964,1.20277778,N
18.984,1.29722222,N
19.006,1.17500000,N
19.025,1.18611111,N
19.045,1.18888889,N
19.065,1.05833333,N
19.082,1.14444444,N
19.101,1.36111111,N
19.124,1.27777778,N
19.145,1.20833333,N
19.166,1.29444444,N
19.187,1.20555556,N
19.207,1.12777778,N
19.226,1.20000000,N
19.246,1.26111111,N
19.267,1.12777778,N
19.286,1.31666667,N
19.308,1.17500000,N
19.327,1.20277778,N
19.347,1.29444444,N
19.369,1.18611111,N
19.389,1.20833333,N
19.409,1.23611111,N
19.430,1.15833333,N
19.449,1.07500000,N
19.467,1.17500000,N
19.486,1.25833333,N
19.507,1.16111111,N
19.527,1.22777778,N
19.547,1.25555556,N
19.568,1.14166667,N
19.587,1.15000000,N
19.606,1.17777778,N
19.626,1.13888889,N
19.645,1.08055556,N
19.663,1.16666667,N
19.682,1.16388889,N
19.702,1.06111111,N
19.719,1.20277778,N
19.739,1.21388889,N
19.760,1.11111111,N
19.778,1.19166667,N
19.798,1.26388889,N
19.819,1.10277778,N
19.837,1.16944444,N
19.857,1.06944444,N
19.875,0.96944444,N
19.891,0.98055556,N
19.907,0.98333333,N
19.924,0.95555556,N
19.940,1.18333333,N
19.959,1.44722222,N
19.983,1.35000000,N
20.006,1.37777778,N
20.029,1.32500000,N
20.051,1.22777778,N
20.071,1.33055556,N
20.094,1.17500000,N
20.113,1.15277778,N
20.132,1.21111111,N
20.153,1.29166667,N
20.174,1.12500000,N
20.193,1.28333333,N
20.214,1.25277778,N
20.235,1.12777778,N
20.254,1.21666667,N
20.274,1.24166667,N
20.295,1.08888889,N
20.313,1.14444444,N
20.332,1.19722222,N
20.352,1.13333333,N
20.371,1.13611111,N
20.390,1.32777778,N
20.412,1.38055556,N
20.435,1.21388889,N
20.455,1.32500000,N
20.477,1.29166667,N
20.499,1.18611111,N
20.519,1.26944444,N
20.540,1.31666667,N
20.562,1.11388889,N
20.580,1.26944444,N
20.602,1.25000000,N
20.622,1.11944444,N
20.641,1.23333333,N
20.662,1.23333333,N
20.682,1.11944444,N
20.701,1.08333333,N
20.719,1.26111111,N
20.740,1.29444444,N
20.761,1.14444444,N
20.781,1.28055556,N
20.802,1.28055556,N
20.823,1.11666667,N
20.842,1.27777778,N
20.863,1.26111111,N
20.884,1.11111111,N
20.903,1.27222222,N
20.924,1.23333333,N
20.944,1.12222222,N
20.963,1.15833333,N
20.982,1.31666667,N
21.004,1.20833333,N
21.024,1.18888889,N
21.044,1.24444444,N
21.065,1.20000000,N
21.085,1.08888889,N
21.103,1.20277778,N
21.123,1.18055556,N
21.143,1.06944444,N
21.161,1.15555556,N
21.180,1.16388889,N
21.199,1.07222222,N
21.217,1.10277778,N
21.236,1.23611111,N
21.256,1.17222222,N
21.276,1.14166667,N
21.295,1.20833333,N
21.315,1.26111111,N
21.336,1.12500000,N
21.355,1.34444444,N
21.377,1.29722222,N
21.399,1.15000000,N
21.418,1.26111111,N
21.439,1.33055556,N
21.461,1.20555556,N
21.481,1.26944444,N
21.502,1.31944444,N
21.524,1.20833333,N
21.544,1.15555556,N
21.564,1.28333333,N
21.585,1.26388889,N
21.606,1.13888889,N
21.625,1.24722222,N
21.646,1.24444444,N
21.667,1.11388889,N
21.685,1.20277778,N
21.705,1.20555556,N
21.725,1.09444444,N
21.744,1.23611111,N
21.764,1.25833333,N
21.785,1.18888889,N
21.805,1.09166667,N
21.823,1.22222222,N
21.844,1.18055556,N
21.863,1.10555556,N
21.882,1.21944444,N
21.902,1.25000000,N
21.923,1.12777778,N
21.942,1.18055556,N
21.961,1.22777778,N
21.982,1.12777778,N
22.001,1.13611111,N
22.020,1.21111111,N
22.040,1.05277778,N
22.057,1.00833333,N
22.074,0.98333333,N
22.090,0.95000000,N
22.106,0.96666667,N
22.122,0.96666667,N
22.139,0.97777778,N
22.155,0.96111111,N
22.171,0.96944444,N
22.187,1.05000000,N
22.204,1.46111111,N
22.229,1.29166667,N
22.250,1.27222222,N
22.272,1.39722222,N
22.295,1.27500000,N
22.316,1.26944444,N
22.337,1.40277778,N
22.361,1.31388889,N
22.383,1.12777778,N
22.401,1.06111111,N
22.419,1.03333333,N
22.436,0.93611111,N
22.452,0.96388889,N
22.468,0.94722222,N
22.484,0.95555556,N
22.500,1.00555556,N
22.516,1.05833333,N
22.534,1.13611111,N
22.553,1.46944444,N
22.577,1.39166667,N
22.601,1.30833333,N
22.622,1.41388889,N
22.646,1.31666667,N
22.668,1.26944444,N
22.689,1.31944444,N
22.711,1.28055556,N
22.732,1.34722222,N
22.755,1.32500000,N
22.777,1.18888889,N
22.797,1.33333333,N
22.819,1.28888889,N
22.841,1.18055556,N
22.860,1.31944444,N
22.882,1.19722222,N
22.902,1.08611111,N
22.920,1.20000000,N
22.940,1.21666667,N
22.961,1.13888889,N
22.979,1.28333333,N
23.001,1.28055556,N
23.022,1.15555556,N
23.041,1.26111111,N
23.062,1.19722222,N
23.082,1.12777778,N
23.101,1.30555556,N
23.123,1.30555556,N
23.145,1.15000000,N
23.164,1.30833333,N
