Col1,wPre,Type
2.513,0.75277778,N
2.525,0.76111111,N
2.538,0.75833333,N
2.564,0.81666667,N
2.577,0.80833333,N
2.591,0.76111111,N
2.604,0.75555556,N
2.616,0.73333333,N
2.628,0.73333333,N
2.641,0.72777778,N
2.653,0.74722222,N
2.691,0.76666667,N
2.703,0.75000000,N
2.716,0.78333333,N
2.729,0.81666667,N
2.756,0.75277778,N
2.768,0.70555556,N
2.780,0.69166667,N
2.791,0.67222222,N
2.803,0.66388889,N
2.814,0.66666667,N
2.825,0.68611111,N
2.836,0.67222222,N
2.847,0.68888889,N
2.859,0.68333333,N
2.870,0.71388889,N
2.882,0.71944444,N
2.906,0.70277778,N
2.918,0.68333333,N
2.929,0.67777778,N
2.940,0.69444444,N
2.952,0.67222222,N
2.963,0.68611111,N
2.974,0.68611111,N
3.008,0.65000000,N
3.029,0.65555556,N
3.040,0.63611111,N
3.051,0.63055556,N
3.061,0.60555556,N
3.072,0.60833333,N
3.082,0.60277778,N
3.092,0.64722222,N
3.103,0.66944444,N
3.114,0.72222222,N
3.152,0.76111111,N
3.164,0.71388889,N
3.176,0.70555556,N
3.188,0.68055556,N
3.199,0.64166667,N
3.210,0.64166667,N
3.221,0.62222222,N
3.231,0.63055556,N
3.242,0.64722222,N
3.252,0.66111111,N
3.263,0.68055556,N
3.275,0.73055556,N
3.287,0.72500000,N
3.299,0.72777778,N
3.311,0.72222222,N
3.323,0.76111111,N
3.336,0.74722222,N
3.348,0.71111111,N
3.360,0.72500000,N
3.372,0.69722222,N
3.384,0.69722222,N
3.395,0.69722222,N
3.407,0.70000000,N
3.419,0.72777778,N
3.431,0.75555556,N
3.443,0.73055556,N
3.456,0.72222222,N
3.468,0.72500000,N
3.480,0.73611111,N
3.492,0.73333333,N
3.504,0.72222222,N
3.516,0.73055556,N
3.528,0.73611111,N
3.553,0.69444444,N
3.564,0.70000000,N
3.576,0.68611111,N
3.587,0.66944444,N
3.599,0.65555556,N
3.609,0.64444444,N
3.620,0.64166667,N
3.631,0.65277778,N
3.642,0.67222222,N
3.653,0.67222222,N
3.664,0.70277778,N
3.676,0.68611111,N
3.687,0.70277778,N
3.699,0.71666667,N
3.711,0.72777778,N
3.723,0.70555556,N
3.735,0.71666667,N
3.747,0.68611111,N
3.758,0.69444444,N
3.770,0.68333333,N
3.781,0.67222222,N
3.792,0.67777778,N
3.815,0.64166667,N
3.825,0.63055556,N
3.836,0.65277778,N
3.847,0.69444444,N
3.858,0.69166667,N
3.882,0.72222222,N
3.894,0.71388889,N
3.906,0.68611111,N
3.917,0.66388889,N
3.928,0.69166667,N
3.962,0.67777778,N
3.974,0.67222222,N
3.985,0.72777778,N
3.997,0.74722222,N
4.009,0.69444444,N
4.032,0.69166667,N
4.044,0.69166667,N
4.056,0.68611111,N
4.078,0.68611111,N
4.090,0.69722222,N
4.101,0.68055556,N
4.113,0.68611111,N
4.124,0.68333333,N
4.136,0.72500000,N
4.148,0.76111111,N
4.160,0.72222222,N
4.172,0.73611111,N
4.185,0.77222222,N
4.197,0.70833333,N
4.209,0.70277778,N
4.221,0.69722222,N
4.233,0.72222222,N
4.257,0.75277778,N
4.270,0.71944444,N
4.282,0.70555556,N
4.294,0.71666667,N
4.305,0.71388889,N
4.317,0.74444444,N
4.330,0.75000000,N
4.342,0.72777778,N
4.354,0.70277778,N
4.366,0.69444444,N
4.378,0.73888889,N
4.390,0.82777778,N
4.404,0.85000000,N
4.418,0.86666667,N
4.432,0.85277778,N
4.460,0.74722222,N
4.485,0.71666667,N
4.497,0.68611111,N
4.520,0.67777778,N
4.531,0.66944444,N
4.542,0.67777778,N
4.554,0.65833333,N
4.565,0.67222222,N
4.576,0.65555556,N
4.587,0.69166667,N
4.598,0.69722222,N
4.610,0.67500000,N
4.621,0.69444444,N
4.633,0.67777778,N
4.644,0.69166667,N
4.656,0.73055556,N
4.668,0.72777778,N
4.680,0.76666667,N
4.693,0.73611111,N
4.705,0.69166667,N
4.716,0.72222222,N
4.728,0.75277778,N
4.741,0.78611111,N
4.754,0.83333333,N
4.768,0.94166667,N
4.784,0.88888889,N
4.798,0.91666667,N
4.814,0.93333333,N
4.829,0.97500000,N
4.846,1.00277778,N
4.862,0.89444444,N
4.877,0.84166667,N
4.891,0.86666667,N
4.906,0.91666667,N
4.921,0.98333333,N
4.937,1.00277778,N
4.954,0.97777778,N
4.970,0.96944444,N
4.986,0.95000000,N
5.002,0.94722222,N
5.018,0.92500000,N
5.034,0.90833333,N
5.049,0.96666667,N
5.065,0.98333333,N
5.081,0.92500000,N
5.097,0.90833333,N
5.112,0.94166667,N
5.127,0.90555556,N
5.143,0.93888889,N
5.158,0.97500000,N
5.174,0.90277778,N
5.189,0.86388889,N
5.204,0.95277778,N
5.220,0.98333333,N
5.236,0.93888889,N
5.252,0.95277778,N
5.268,0.83888889,N
5.282,0.84444444,N
5.296,0.90277778,N
5.311,0.89166667,N
5.326,0.89444444,N
5.341,0.94166667,N
5.356,0.95555556,N
5.372,0.97500000,N
5.388,0.94444444,N
5.404,0.94444444,N
5.420,0.97222222,N
5.467,0.92777778,N
5.482,0.95555556,N
5.498,1.00833333,N
5.515,1.01944444,N
5.563,0.97500000,N
5.580,0.95000000,N
5.596,0.95833333,N
5.612,0.96666667,N
5.628,0.94722222,N
5.643,0.98611111,N
5.660,0.98333333,N
5.676,0.85277778,N
5.690,0.85833333,N
5.705,0.88333333,N
5.719,0.96111111,N
5.736,0.93888889,N
5.751,0.87777778,N
5.766,0.85000000,N
5.780,0.84722222,N
5.794,0.87777778,N
5.809,0.93888889,N
5.824,0.95277778,N
5.840,0.88333333,N
5.855,0.83055556,N
5.869,0.84722222,N
5.883,0.88611111,N
5.898,0.96388889,N
5.914,0.98611111,N
5.946,0.96111111,N
5.962,0.87500000,N
5.977,0.83055556,N
6.004,0.79444444,N
6.017,0.81388889,N
6.031,0.86388889,N
6.061,0.96388889,N
6.077,0.96944444,N
6.093,0.88055556,N
6.108,0.88055556,N
6.123,0.81111111,N
6.150,0.84722222,N
6.164,0.91388889,N
6.179,0.92222222,N
6.194,1.01111111,N
6.211,1.03888889,N
6.229,0.99166667,N
6.245,0.96944444,N
6.261,0.97500000,N
6.277,0.93055556,N
6.293,0.92777778,N
6.308,0.88055556,N
6.323,0.91666667,N
6.338,0.96944444,N
6.355,0.92500000,N
6.370,0.93333333,N
6.386,0.93888889,N
6.401,0.98055556,N
6.418,0.98333333,N
6.450,0.94722222,N
6.466,0.88611111,N
6.481,0.84444444,N
6.495,0.84722222,N
6.523,0.89722222,N
6.538,0.93333333,N
6.554,0.93611111,N
6.569,0.97777778,N
6.586,0.98888889,N
6.602,0.94166667,N
6.618,0.93055556,N
6.633,0.96666667,N
6.649,1.02777778,N
6.667,1.02222222,N
6.684,0.93611111,N
6.699,0.95277778,N
6.715,0.99444444,N
6.732,0.95000000,N
6.747,0.96666667,N
6.764,0.97500000,N
6.780,0.99166667,N
6.813,0.92500000,N
6.844,0.89722222,N
6.859,0.91944444,N
6.890,0.90277778,N
6.920,0.90555556,N
6.935,0.90833333,N
6.980,0.88888889,N
6.995,0.92777778,N
7.027,0.96111111,N
7.043,0.89166667,N
7.072,0.91111111,N
7.088,0.85555556,N
7.102,0.93333333,N
7.117,0.99444444,N
7.134,1.01388889,N
7.151,1.03888889,N
7.168,0.89722222,N
7.198,0.91111111,N
7.214,0.90000000,N
7.229,0.83611111,N
7.256,0.85555556,N
7.270,0.89166667,N
7.300,0.93055556,N
7.316,0.97777778,N
7.332,0.94722222,N
7.348,0.95000000,N
7.364,0.84444444,N
7.378,0.83888889,N
7.392,0.84722222,N
7.406,0.89722222,N
7.421,0.89722222,N
7.436,0.89444444,N
7.451,0.82222222,N
7.464,0.79166667,N
7.478,0.77500000,N
7.490,0.80555556,N
7.504,0.87222222,N
7.533,0.90555556,N
7.548,0.92222222,N
7.592,0.80000000,N
7.606,0.79166667,N
7.619,0.77777778,N
7.632,0.79444444,N
7.645,0.83888889,N
7.659,0.90000000,N
7.704,0.88888889,N
7.747,0.84722222,N
7.762,0.85277778,N
7.776,0.86388889,N
7.790,0.88888889,N
7.820,0.83333333,N
7.848,0.87222222,N
7.863,0.91666667,N
7.893,0.84722222,N
7.921,0.87222222,N
7.936,0.91111111,N
7.981,0.90277778,N
7.996,0.92222222,N
8.011,0.96666667,N
8.027,0.95277778,N
8.059,0.89722222,N
8.074,0.86944444,N
8.102,0.85277778,N
8.116,0.89722222,N
8.131,0.92222222,N
8.146,0.95000000,N
8.162,0.99722222,N
8.179,1.00277778,N
8.225,0.86666667,N
8.239,0.90000000,N
8.271,0.95000000,N
8.286,0.94444444,N
8.302,0.87222222,N
8.332,0.86111111,N
8.346,0.90000000,N
8.361,0.88888889,N
8.376,0.93888889,N
8.408,0.88333333,N
8.437,0.90000000,N
8.452,0.91666667,N
8.467,0.95833333,N
8.499,0.95000000,N
8.515,0.91111111,N
8.530,0.90555556,N
8.545,0.92222222,N
8.561,0.86111111,N
8.575,0.83333333,N
8.589,0.78888889,N
8.602,0.76666667,N
8.615,0.83055556,N
8.629,0.87222222,N
8.643,0.91388889,N
8.658,0.91944444,N
8.674,0.95833333,N
8.690,0.86666667,N
8.704,0.89166667,N
8.719,0.91666667,N
8.734,0.86944444,N
8.749,0.86388889,N
8.763,0.87777778,N
8.793,0.91388889,N
8.808,0.92222222,N
8.824,0.95277778,N
8.839,0.87777778,N
8.854,0.91111111,N
8.869,0.93888889,N
8.885,0.95277778,N
8.917,0.91388889,N
8.947,0.93611111,N
8.963,0.91388889,N
8.978,0.95555556,N
9.025,0.92777778,N
9.040,0.94166667,N
9.072,0.98333333,N
9.088,0.90833333,N
9.103,0.90277778,N
9.118,0.92500000,N
9.134,0.92777778,N
9.149,0.89444444,N
9.164,0.90277778,N
9.179,0.90833333,N
9.194,0.85833333,N
9.223,0.87222222,N
9.238,0.83611111,N
9.251,0.87222222,N
9.266,0.89444444,N
9.281,0.93333333,N
9.296,0.86388889,N
9.311,0.89166667,N
9.326,0.89444444,N
9.341,0.86388889,N
9.355,0.86111111,N
9.369,0.89722222,N
9.400,0.91666667,N
9.415,0.86944444,N
9.444,0.84722222,N
9.471,0.77777778,N
9.484,0.71944444,N
9.496,0.69444444,N
9.508,0.68611111,N
9.519,0.69722222,N
9.531,0.68888889,N
9.542,0.67222222,N
9.553,0.72777778,N
9.566,0.90833333,N
9.581,0.96388889,N
9.597,0.94444444,N
9.629,0.97222222,N
9.645,0.92222222,N
9.661,0.92222222,N
9.676,0.91111111,N
9.691,0.87222222,N
9.706,0.87222222,N
9.720,0.89444444,N
9.751,0.93611111,N
9.766,0.94722222,N
9.782,0.91111111,N
9.812,0.91388889,N
9.843,0.89722222,N
9.858,0.89722222,N
9.873,0.86111111,N
9.888,0.81944444,N
9.901,0.77777778,N
9.914,0.77500000,N
9.927,0.83611111,N
9.941,0.93055556,N
9.957,0.94722222,N
9.972,0.96944444,N
10.004,0.89166667,N
10.018,0.88055556,N
10.033,0.93055556,N
10.049,0.95000000,N
10.064,0.93611111,N
10.080,0.92222222,N
10.095,0.92500000,N
10.111,0.91388889,N
10.126,0.91666667,N
10.141,0.91388889,N
10.157,0.91944444,N
10.172,0.91388889,N
10.187,0.92222222,N
10.203,0.88333333,N
10.217,0.90277778,N
10.247,0.85555556,N
10.276,0.86944444,N
10.305,0.90833333,N
10.320,0.86111111,N
10.335,0.87777778,N
10.349,0.86388889,N
10.364,0.88611111,N
10.378,0.87500000,N
10.393,0.85277778,N
10.407,0.87500000,N
10.422,0.87500000,N
10.436,0.87777778,N
10.466,0.90277778,N
10.481,0.88611111,N
10.496,0.92500000,N
10.511,0.90000000,N
10.526,0.93055556,N
10.542,0.92777778,N
10.572,0.87777778,N
10.587,0.91666667,N
10.602,0.91388889,N
10.617,0.89166667,N
10.632,0.88333333,N
10.662,0.91944444,N
10.706,0.80555556,N
10.733,0.89166667,N
10.748,0.93333333,N
10.763,0.89166667,N
10.778,0.87500000,N
10.793,0.88888889,N
10.807,0.88055556,N
10.822,0.86666667,N
10.837,0.85000000,N
10.851,0.86666667,N
10.865,0.90277778,N
10.880,0.93888889,N
10.896,0.93333333,N
10.927,0.93888889,N
10.958,0.87222222,N
10.987,0.90277778,N
11.017,0.87500000,N
11.047,0.95555556,N
11.063,0.89722222,N
11.078,0.88333333,N
11.093,0.91944444,N
11.137,0.85833333,N
11.151,0.87500000,N
11.181,0.89722222,N
11.196,0.85555556,N
11.210,0.85277778,N
11.224,0.86666667,N
11.239,0.88055556,N
11.253,0.84722222,N
11.267,0.82500000,N
11.281,0.85000000,N
11.295,0.83333333,N
11.309,0.80833333,N
11.323,0.81388889,N
11.336,0.85555556,N
11.351,0.86111111,N
11.365,0.87777778,N
11.379,0.87777778,N
11.394,0.86388889,N
11.409,0.81111111,N
11.422,0.82222222,N
11.436,0.82777778,N
11.450,0.81111111,N
11.463,0.82777778,N
11.492,0.95277778,N
11.538,0.96388889,N
11.554,0.94444444,N
11.570,0.92222222,N
11.585,0.92500000,N
11.629,0.91388889,N
11.645,0.96111111,N
11.661,0.94722222,N
11.676,0.96944444,N
11.693,0.98055556,N
11.724,0.88611111,N
11.739,0.87500000,N
11.753,0.84444444,N
11.767,0.84166667,N
11.781,0.85833333,N
11.810,0.89166667,N
11.825,0.89444444,N
11.855,0.85555556,N
11.869,0.87500000,N
11.884,0.88611111,N
11.899,0.87777778,N
11.913,0.82777778,N
11.927,0.85000000,N
11.941,0.88055556,N
11.956,0.83333333,N
11.970,0.84722222,N
11.984,0.87222222,N
11.998,0.89722222,N
12.013,0.91666667,N
12.029,0.86388889,N
12.043,0.82222222,N
12.057,0.80833333,N
12.070,0.78333333,N
12.083,0.86111111,N
12.098,0.92222222,N
12.113,0.88611111,N
12.128,0.84166667,N
12.142,0.86944444,N
12.156,0.87222222,N
12.171,0.87222222,N
12.185,0.88333333,N
12.200,0.85833333,N
12.214,0.86944444,N
12.229,0.82500000,N
12.243,0.82222222,N
12.256,0.84166667,N
12.270,0.86111111,N
12.285,0.86111111,N
12.299,0.87777778,N
12.314,0.78611111,N
12.327,0.79722222,N
12.340,0.81111111,N
12.354,0.79722222,N
12.367,0.79444444,N
12.380,0.79166667,N
12.393,0.80000000,N
12.407,0.81944444,N
12.420,0.85555556,N
12.435,0.85555556,N
12.449,0.87500000,N
12.463,0.81944444,N
12.477,0.84166667,N
12.491,0.83055556,N
12.505,0.81111111,N
12.518,0.81944444,N
12.532,0.85277778,N
12.546,0.90555556,N
12.577,0.94166667,N
12.593,0.94722222,N
12.624,0.85555556,N
12.638,0.82777778,N
12.652,0.83611111,N
12.666,0.84722222,N
12.695,0.93333333,N
12.711,0.92500000,N
12.726,0.91388889,N
12.756,0.88055556,N
12.771,0.86944444,N
12.785,0.83055556,N
12.799,0.83055556,N
12.813,0.85277778,N
12.827,0.88333333,N
12.842,0.92500000,N
12.857,0.90000000,N
12.872,0.90833333,N
12.887,0.89166667,N
12.902,0.90000000,N
12.917,0.83611111,N
12.931,0.84444444,N
12.945,0.87777778,N
12.960,0.88333333,N
12.975,0.88333333,N
12.989,0.87777778,N
13.004,0.89722222,N
13.019,0.89444444,N
13.034,0.88055556,N
13.048,0.86666667,N
13.063,0.88611111,N
13.078,0.91388889,N
13.093,0.91944444,N
13.108,0.83055556,N
13.122,0.84444444,N
13.136,0.86388889,N
13.151,0.92777778,N
13.166,0.88888889,N
13.181,0.85833333,N
13.195,0.88055556,N
13.210,0.88611111,N
13.240,0.90833333,N
13.269,0.81388889,N
13.282,0.79444444,N
13.296,0.86111111,N
13.310,0.86944444,N
13.324,0.90833333,N
13.340,0.93888889,N
13.355,0.87222222,N
13.370,0.89166667,N
13.385,0.92500000,N
13.400,0.91111111,N
13.415,0.87500000,N
13.430,0.87500000,N
13.444,0.90000000,N
13.459,0.91666667,N
13.475,0.89166667,N
13.489,0.87222222,N
13.504,0.80555556,N
13.517,0.77500000,N
13.530,0.80000000,N
13.544,0.85000000,N
13.558,0.88611111,N
13.573,0.91944444,N
13.588,0.88611111,N
13.603,0.88611111,N
13.617,0.87777778,N
13.632,0.88611111,N
13.647,0.90555556,N
13.662,0.93055556,N
13.678,0.93611111,N
13.693,0.88055556,N
13.708,0.83333333,N
13.722,0.80277778,N
13.735,0.85833333,N
13.749,0.89722222,N
13.764,0.89444444,N
13.779,0.82500000,N
13.793,0.78888889,N
13.806,0.78055556,N
13.819,0.78611111,N
13.832,0.82500000,N
13.846,0.80000000,N
13.859,0.80555556,N
13.873,0.85000000,N
13.887,0.85833333,N
13.901,0.88055556,N
13.916,0.84722222,N
13.930,0.86388889,N
13.944,0.86666667,N
13.959,0.80277778,N
13.972,0.80000000,N
13.986,0.81944444,N
13.999,0.85000000,N
14.013,0.86944444,N
14.028,0.87222222,N
14.042,0.84166667,N
14.056,0.85555556,N
14.071,0.83055556,N
14.085,0.83888889,N
14.099,0.85833333,N
14.113,0.83333333,N
14.127,0.79166667,N
14.140,0.78333333,N
14.153,0.80277778,N
14.166,0.83333333,N
14.180,0.81388889,N
14.194,0.86388889,N
14.208,0.92500000,N
14.224,0.85277778,N
14.238,0.84444444,N
14.252,0.86388889,N
14.266,0.87222222,N
14.281,0.84444444,N
14.295,0.79444444,N
14.308,0.75833333,N
14.321,0.76111111,N
14.333,0.75555556,N
14.346,0.80833333,N
14.360,0.86944444,N
14.374,0.90277778,N
14.389,0.90555556,N
14.420,0.94444444,N
14.436,0.93611111,N
14.480,0.83888889,N
14.494,0.85000000,N
14.509,0.83888889,N
14.523,0.86666667,N
14.537,0.90833333,N
14.552,0.92222222,N
14.598,0.90000000,N
14.628,0.80000000,N
14.654,0.81388889,N
14.668,0.82500000,N
14.682,0.84166667,N
14.696,0.88055556,N
14.725,0.85833333,N
14.755,0.89444444,N
14.798,0.83055556,N
14.826,0.86388889,N
14.840,0.87500000,N
14.855,0.84166667,N
14.869,0.80277778,N
14.882,0.78333333,N
14.896,0.79444444,N
14.909,0.81666667,N
14.922,0.79444444,N
14.936,0.80833333,N
14.963,0.88888889,N
14.978,0.93055556,N
14.993,0.91388889,N
15.009,0.94166667,N
15.024,0.92222222,N
15.040,0.93333333,N
15.071,0.87222222,N
15.085,0.84166667,N
15.099,0.84166667,N
15.113,0.85000000,N
15.127,0.85277778,N
15.141,0.87777778,N
15.156,0.84444444,N
15.185,0.86666667,N
15.199,0.87500000,N
15.228,0.81388889,N
15.255,0.81944444,N
15.269,0.83611111,N
15.283,0.86666667,N
15.312,0.86388889,N
15.341,0.90000000,N
15.356,0.88611111,N
15.371,0.91111111,N
15.386,0.92500000,N
15.401,0.93055556,N
15.417,0.95277778,N
15.433,0.93888889,N
15.448,0.93055556,N
15.508,0.90000000,N
15.523,0.92222222,N
15.538,0.92777778,N
15.554,0.96111111,N
15.570,0.93055556,N
15.585,0.88333333,N
15.600,0.83888889,N
15.614,0.82777778,N
15.628,0.80000000,N
15.641,0.83611111,N
15.655,0.90000000,N
15.670,0.91388889,N
15.685,0.90277778,N
15.716,0.94166667,N
15.731,0.93888889,N
15.747,0.90555556,N
15.777,0.88055556,N
15.792,0.88333333,N
15.807,0.87500000,N
15.821,0.82222222,N
15.835,0.77222222,N
15.848,0.77222222,N
15.861,0.80555556,N
15.874,0.83333333,N
15.888,0.91111111,N
15.903,0.91388889,N
15.918,0.88888889,N
15.948,0.93055556,N
15.964,0.92777778,N
15.994,0.87500000,N
16.009,0.83611111,N
16.023,0.81666667,N
16.036,0.78333333,N
16.049,0.76666667,N
16.062,0.79444444,N
16.075,0.86111111,N
16.090,0.91666667,N
16.105,0.89444444,N
16.120,0.90000000,N
16.135,0.86111111,N
16.163,0.88055556,N
16.178,0.85000000,N
16.192,0.85277778,N
16.220,0.82222222,N
16.234,0.79166667,N
16.247,0.78611111,N
16.260,0.76944444,N
16.273,0.72222222,N
16.285,0.71944444,N
16.297,0.71388889,N
16.309,0.73055556,N
16.321,0.80833333,N
16.335,0.86944444,N
16.349,0.81388889,N
16.363,0.84166667,N
16.377,0.85000000,N
16.391,0.83333333,N
16.405,0.79166667,N
16.418,0.77500000,N
16.431,0.78333333,N
16.444,0.76944444,N
16.457,0.79722222,N
16.470,0.82777778,N
16.484,0.84444444,N
16.498,0.87222222,N
16.513,0.86666667,N
16.527,0.86388889,N
16.542,0.85555556,N
16.556,0.86666667,N
16.570,0.89444444,N
16.585,0.89722222,N
16.600,0.84444444,N
16.614,0.82222222,N
16.628,0.79444444,N
16.641,0.77222222,N
16.654,0.73611111,N
16.666,0.75555556,N
16.679,0.83611111,N
16.693,0.89444444,N
16.708,0.85833333,N
16.722,0.84722222,N
16.751,0.83055556,N
16.764,0.85833333,N
16.779,0.80277778,N
16.792,0.79444444,N
16.805,0.78055556,N
16.818,0.78611111,N
16.845,0.80833333,N
16.858,0.78888889,N
16.871,0.73888889,N
16.884,0.72777778,N
16.896,0.71111111,N
16.908,0.74166667,N
16.920,0.78611111,N
16.933,0.79444444,N
16.946,0.79722222,N
16.960,0.81666667,N
16.973,0.83333333,N
16.987,0.78611111,N
17.000,0.78333333,N
17.013,0.77222222,N
17.026,0.75555556,N
17.039,0.78333333,N
17.052,0.80277778,N
17.065,0.82777778,N
17.079,0.79722222,N
17.092,0.76666667,N
17.118,0.77777778,N
17.131,0.78055556,N
17.144,0.79444444,N
17.157,0.78611111,N
17.170,0.77500000,N
17.183,0.77222222,N
17.196,0.76666667,N
17.209,0.80833333,N
17.222,0.84722222,N
17.236,0.88333333,N
17.251,0.90277778,N
17.281,0.84444444,N
17.309,0.81944444,N
17.323,0.82222222,N
17.350,0.79166667,N
17.363,0.80833333,N
17.377,0.80833333,N
17.404,0.84444444,N
17.418,0.85555556,N
17.432,0.87500000,N
17.447,0.86111111,N
17.461,0.88055556,N
17.476,0.87500000,N
17.491,0.83611111,N
17.505,0.79722222,N
17.518,0.77222222,N
17.531,0.76944444,N
17.544,0.80833333,N
17.557,0.83055556,N
17.571,0.86666667,N
17.585,0.88055556,N
17.600,0.91666667,N
17.615,0.91944444,N
17.659,0.84166667,N
17.687,0.86666667,N
17.716,0.90555556,N
17.731,0.92222222,N
17.762,0.88611111,N
17.777,0.82222222,N
17.791,0.81388889,N
17.818,0.84722222,N
17.832,0.85000000,N
17.846,0.88611111,N
17.889,0.84166667,N
17.904,0.86666667,N
17.918,0.89444444,N
17.933,0.91388889,N
17.948,0.90833333,N
17.979,0.89166667,N
18.009,0.88888889,N
18.039,0.90277778,N
18.054,0.90555556,N
18.069,0.89444444,N
18.084,0.88055556,N
18.098,0.79166667,N
18.111,0.77500000,N
18.124,0.77777778,N
18.137,0.71388889,N
18.149,0.73611111,N
18.161,0.76666667,N
18.174,0.82500000,N
18.188,0.86944444,N
18.203,0.84444444,N
18.230,0.78888889,N
18.243,0.77222222,N
18.256,0.75000000,N
18.269,0.75000000,N
18.281,0.73888889,N
18.293,0.70833333,N
18.305,0.68055556,N
18.317,0.68055556,N
18.328,0.67222222,N
18.350,0.66944444,N
18.361,0.66388889,N
18.372,0.67500000,N
18.384,0.64722222,N
18.394,0.64444444,N
18.405,0.63333333,N
18.416,0.63888889,N
18.426,0.62777778,N
18.437,0.61666667,N
18.447,0.61388889,N
18.457,0.59444444,N
18.467,0.61111111,N
18.477,0.62222222,N
18.488,0.64722222,N
18.499,0.66388889,N
18.510,0.67500000,N
18.521,0.71111111,N
18.533,0.68333333,N
18.544,0.70555556,N
18.556,0.70000000,N
18.568,0.73611111,N
